gene,log2FC,FDR,mean_tumor_tpm,mut_freq_pct,km_logrank_p,apc_spearman_r,apc_spearman_p,prognostic,apc_positive
KRT19,1.515979591739983,5.337530345532769e-07,948.0208704918033,2.7613412228796843,0.07105473895428761,0.006759566467595664,0.8744390545890116,False,True
NECTIN1,1.5158815284208762,2.266902879046677e-12,25.757985974499093,4.339250493096647,0.46360237736788557,-0.14286611736969043,0.0007877425058552642,False,False
CHAF1A,1.5141308787397487,7.883396229669751e-16,25.797032422586522,5.325443786982249,0.1877048770938356,0.03950018311631331,0.3556061127029223,False,True
TJP3,1.5127179724953628,2.1751914521140054e-10,75.20462094717669,6.508875739644971,0.002819407789331937,0.06272614864693363,0.14215408411017222,True,True
DLX4,1.511818802814256,2.560563757156893e-15,2.4244273224043713,1.5779092702169626,0.012375782041944733,-0.037533812843154976,0.38007930479889185,True,False
NACC1,1.511179813793885,1.0410842726483921e-17,106.31830837887068,2.366863905325444,0.48741427074410826,-0.06969791247402832,0.10281935823965,False,False
BAIAP2L1,1.5086518771411574,1.5345010318796013e-14,32.68815063752277,3.5502958579881656,0.47412897130001075,-0.025101801792001627,0.5572668749931787,False,False
HKDC1,1.508586742267929,1.1020300573839597e-05,19.293641530054646,5.9171597633136095,0.7308812674716736,0.044460205742962715,0.2983976080879902,False,True
DLX1,1.5084927866908273,0.000459506817787077,1.945697632058288,1.5779092702169626,0.0031196661747844075,-0.1829164868293603,1.613908225990991e-05,True,False
RUNX3,1.5060208723586022,5.892405629499292e-07,14.851784153005465,2.9585798816568047,0.6222361421537262,0.3969733664932206,3.637803873467919e-22,False,True
GRB7,1.5049442856490494,3.574122580476672e-05,70.57298488160292,2.9585798816568047,0.020844835300215837,-0.08096852212443933,0.05796760012169141,True,False
CENPN,1.5044063524129354,1.5464190382351327e-14,6.731283606557377,2.9585798816568047,0.25033891066639263,0.08604175051943391,0.04388726438146022,False,True
CLDN18,1.5038101818097087,2.097563558981758e-09,2.473029872495446,3.5502958579881656,0.3906486428706827,0.21240974132981036,5.086911169795353e-07,False,True
TPI1,1.5035854520517162,2.93734352263852e-16,948.8208043715847,1.7751479289940828,0.08830009700165992,-0.006623008836721893,0.8769552953904379,False,False
PLAAT1,1.5018194289326827,0.0009838208370084101,6.847300182149363,1.9723865877712032,0.04349795425309621,-0.033218476588686,0.43729202820396673,True,False
CXADR,1.5012799291620391,1.0005580026173964e-10,48.91704845173042,3.9447731755424074,0.3305243548925193,-0.04771597753289749,0.2643756299550893,False,False
EGLN3,1.5012068615054965,1.931934482258928e-07,36.39614189435337,2.1696252465483234,0.4991892400711484,-0.001741635604730486,0.967523225902445,False,False
ELAPOR1,1.4997756334821828,0.00262478195998893,167.87170127504552,3.9447731755424074,1.0977712912485608e-05,0.032156312436317225,0.4520969719668031,True,True
EVPL,1.4964540534658344,3.9906239749381284e-10,34.82100983606558,8.284023668639055,0.2839387607905416,-0.10091993284526492,0.018016374344241175,False,False
DDX39A,1.4953110589289818,4.6622412263901626e-17,104.90041202185792,2.9585798816568047,0.8214634173596485,-0.0670872902774303,0.11639373031126482,False,False
H3C11,1.4938207812169717,3.734653749649024e-10,2.0222612021857924,1.9723865877712032,0.1299989312650728,0.051701742686963294,0.22648676918629881,False,True
IGFBP2,1.4918118806066856,0.0003437977800060358,367.08790910746814,1.7751479289940828,0.20770842660889988,-0.03954819222499013,0.35502126882813306,False,False
ZIC5,1.4907842248252638,2.185903227542429e-05,1.8302987249544627,2.9585798816568047,0.04691552324622337,0.02576525705074858,0.546892404024149,True,True
NETO2,1.4812060978746422,3.797910556355968e-09,7.00795373406193,4.142011834319527,0.10429857104840187,0.08253980663170792,0.05325337166213014,False,True
PADI1,1.4800688065269665,1.2167930093182612e-07,2.394912204007286,5.128205128205128,0.17768518033492048,0.04162954570407192,0.3302500582767502,False,True
RIMKLA,1.4798183520237251,3.038833487363533e-11,3.057810564663024,3.9447731755424074,0.5424262955983046,-0.16469537401366113,0.00010590730311869518,False,False
SYT5,1.4776076919698546,7.205586030182119e-06,3.288104189435337,1.9723865877712032,0.8846602074717098,0.13884218256549044,0.0011079641847622972,False,True
HMGCR,1.4772026395630729,1.2603448240035468e-08,61.09132112932605,5.522682445759369,0.24797606660594113,0.12216526881837403,0.004148496059885842,False,True
NEK6,1.476516868345704,2.91976333664954e-14,47.40891366120219,1.9723865877712032,0.06434374577947284,0.14041315391560696,0.0009708401185527052,False,True
GPR160,1.4764345841628197,3.857695589807156e-07,25.20588597449909,2.1696252465483234,0.002375268526352625,0.04740877725441564,0.26746689018383824,True,True
HABP2,1.4761763476600729,0.00590312028126068,18.905906375227687,5.325443786982249,0.33953379293611474,0.12735910261686254,0.0027943446011682894,False,True
ELOVL3,1.4757748640658983,0.0009724142987854358,3.283899635701275,2.564102564102564,0.005915723972709481,-0.023162722662989292,0.588124682878196,True,False
USH1C,1.4745534099418884,0.0005274018584655017,5.754714207650272,3.7475345167652856,0.0890821308504348,0.05281305424331973,0.21664771150396703,False,True
CENPI,1.4730048489466323,2.617258774829444e-14,4.7744418943533695,7.495069033530571,0.08556045196345952,0.03965828029592831,0.3536824705327098,False,True
MAST1,1.4687894074499375,6.731625683951396e-09,3.415473224043716,7.297830374753452,9.729950838369695e-05,-0.11247664315078433,0.008345067065036753,True,False
GPRC5A,1.4681046920139558,4.815892498164565e-05,52.15246684881603,3.5502958579881656,0.6049131684546346,-0.09499660962865464,0.026027304984236475,False,False
GCNT2,1.4666375482777623,3.7933066038023525e-10,13.396540983606558,1.5779092702169626,0.17472747051906085,0.037086166197091174,0.38579165149334604,False,True
COCH,1.4650762625122375,4.960276846086722e-09,3.115330054644809,4.536489151873767,0.2745001883688827,0.049385237731845895,0.24800825940203344,False,True
VDR,1.4647999481648695,3.303226419093232e-11,12.41735591985428,2.9585798816568047,0.5565267439662749,0.17217872152178723,5.0047270536407896e-05,False,True
HOXC13,1.4647000594952908,0.00014982387399247054,1.8341329690346084,1.3806706114398422,0.7474753322088286,-0.08017459673232012,0.06047807252458929,False,False
REC8,1.4643579670187696,1.9224547984829603e-06,93.34305737704918,3.155818540433925,0.31607667333079253,0.06858217208582172,0.10845872770020597,False,True
PKM,1.4623620108332398,4.272735025397119e-15,658.82727996357,3.7475345167652856,0.4449546369167442,0.020338747049289112,0.6344198853861873,False,True
MREG,1.462340475610775,5.842126704163585e-13,20.2524810564663,1.5779092702169626,0.25336819452845255,0.10723755443630997,0.011930852541940363,False,True
ZNF695,1.4619109330009137,5.102378585730069e-18,2.2219715846994537,3.9447731755424074,0.010005544763442805,-0.06956117858454215,0.10349769626703027,True,False
OAS2,1.4618927517002427,0.0019959617953330534,31.309049908925317,7.100591715976331,0.08310084776835833,0.4367709885742673,5.585316003578149e-27,False,True
TFRC,1.460638964853854,1.2253179157412715e-07,88.26982586520947,4.142011834319527,0.39862069102696995,0.0674604124287025,0.11437178631473631,False,True
PARVG,1.4603167720695347,5.0772555561644996e-08,10.68693679417122,2.564102564102564,0.00010367216184752962,0.25287608645990844,1.8608061589328884e-09,True,True
LDHA,1.4554174806615237,2.533746310119034e-13,388.17525045537343,2.564102564102564,0.2776072501553834,-0.019282256573150438,0.6521265899595127,False,False
GLYCTK,1.4553867081735619,0.0006724603755986119,13.688984153005464,2.366863905325444,0.240847640915472,0.10042334498067934,0.01859343360545945,False,True
PROC,1.4538506496286376,7.805280231023896e-09,3.408308014571949,3.5502958579881656,0.9972867199286978,0.1289234573810379,0.002473801750688878,False,True
DMRT1,1.4522033621638857,1.3029503451084727e-13,1.8553850637522769,1.7751479289940828,0.005462586603205242,-0.06438652710046232,0.131874813958248,True,False
SOX11,1.4484862326782224,0.0002517221288848131,1.8923444444444446,2.564102564102564,0.004041525429578441,-0.16031859750166505,0.0001617822506712082,True,False
TYMP,1.447225196234358,1.5707654084622012e-08,54.48939453551913,1.7751479289940828,0.1934139186821024,0.6115638858369503,1.2767365963928017e-57,False,True
GGCT,1.4470113876172288,5.44975592717277e-16,91.01243096539162,2.564102564102564,0.06222578091272687,-0.15064533089661727,0.0003972250078798098,False,False
RTL1,1.446925073744021,0.002355763885537393,1.9860843351548267,1.3806706114398422,0.16742716501371524,-0.06727786930384926,0.11535751351749121,False,False
CIP2A,1.4424076002990933,7.686919556237724e-10,7.899846265938069,4.142011834319527,0.0025698221027154237,0.050302378523219136,0.23932284001146645,True,True
FGFR4,1.4419495789151777,1.261611625545031e-05,19.65230637522769,4.536489151873767,0.41331885996757856,-0.005673197210830334,0.8944896814883264,False,False
MAPK13,1.44193519586837,2.7883429323041957e-12,29.294738615664844,1.3806706114398422,0.38394378702001086,0.06865868207019338,0.10806438156757936,False,True
AMELX,1.4400857312238349,0.036955840141510876,1.767420218579235,1.7751479289940828,0.7984001826568164,-0.011317995195155481,0.7913229007063306,False,False
ANKLE1,1.439872073746717,0.00022258759522699966,3.784536247723133,2.366863905325444,0.018201631832341567,-0.0016879698633324957,0.9685234201219695,True,False
OAS1,1.4334569669883175,0.016660534688887837,27.067445719489978,2.366863905325444,0.003720931868445632,0.3293057897389596,2.3699910316546352e-15,True,True
PCDH19,1.432386455386308,0.009372574077222525,11.68794553734062,11.83431952662722,0.28467149182537466,-0.024663811562781038,0.564167711964767,False,False
H2BC21,1.4310927865482528,4.3460887855359254e-06,56.917651730418946,1.183431952662722,0.4080610936215975,-0.018512587886765224,0.6651511847266424,False,False
F2RL1,1.4307168112903397,3.028932331144313e-09,39.380967030965394,3.5502958579881656,0.5319847381831612,0.06394697357589853,0.13453843291983736,False,True
SMC4,1.4292165650970485,3.4472111970501963e-07,15.796129690346083,9.072978303747536,0.001572390497561173,0.03637270152766144,0.39500345722337465,True,True
PAX8,1.4291649676877434,2.333374056764153e-09,162.9663160291439,3.155818540433925,0.1691743748960478,-0.10430798350865364,0.014480527516972914,False,False
GPI,1.4285753933826557,4.980095061136716e-17,153.18097395264115,3.5502958579881656,0.3047413171029852,-0.06079650157189945,0.15485884137669392,False,False
KDF1,1.4285500290235404,1.9355412782172626e-11,52.63952586520947,3.353057199211045,0.1695572823745813,-0.1046995260732248,0.014114123660438094,False,False
CKAP2,1.428107513243586,1.9755865983809337e-10,24.697190892531875,5.325443786982249,0.26146395523614846,0.004389932591440311,0.9182602350759087,False,True
FZD10,1.4264720089896255,0.011762082661072731,40.75508961748634,4.339250493096647,0.0009885821326500452,-0.04108807425254232,0.33658440254313854,True,False
CES3,1.4248454319512969,0.0002675636528943376,14.116889799635699,4.142011834319527,0.03471630671152425,-0.08989208991721857,0.03523016877189115,True,False
CIT,1.4221316921867788,3.774089653387667e-18,3.619191621129326,11.439842209072978,0.08965583441314962,-0.0361647130269826,0.3977136386180692,False,False
OPLAH,1.420936294079258,5.071651466547894e-09,22.272897632058285,4.142011834319527,0.43329409774200445,-0.009758105163154823,0.8195498301532778,False,False
GMDS,1.4203281747286836,2.081326610930031e-12,38.87396630236795,1.183431952662722,0.0028541658428379575,0.1282842545353016,0.0026004894137218724,True,True
FAM241B,1.4200430363332637,7.761063556434198e-15,36.383239162112936,1.5779092702169626,0.5669732090765899,-0.06510339726087004,0.12761836976909852,False,False
SAA1,1.4170529351083374,6.610052531132181e-09,146.39366520947178,1.3806706114398422,0.7791380655567048,0.1725054200635473,4.840072144173683e-05,False,True
FSTL4,1.4153925090368502,4.5625997929422184e-08,2.5170786885245904,4.733727810650888,0.3996943127001381,-0.03101104719562637,0.4683720722283118,False,False
CDH1,1.4153879144144348,5.135644493628401e-10,174.18055573770494,6.508875739644971,0.5950786926060139,0.05578223300372398,0.19187351773316777,False,True
DDC,1.4151215213774466,0.0059532996132560505,1.9223187613843353,4.142011834319527,0.0060236936853482565,-0.0008864831684394969,0.9834661219568688,True,False
DDIAS,1.414997956504411,6.480836185872458e-12,5.869381238615664,5.325443786982249,0.2272513275590341,0.07044843553399256,0.09915858719891132,False,True
RIPK4,1.4147577963089941,1.7453535736797402e-09,34.08759672131148,3.5502958579881656,0.5435680117917205,0.0349467149658606,0.4138078425346243,False,True
ZNF296,1.4141372663258702,6.411449270939217e-14,8.692669945355192,1.7751479289940828,0.3378598067235132,-0.07323724259466752,0.08645619344683828,False,False
ISG20,1.4140667787068044,9.317104745271232e-13,14.06569198542805,1.5779092702169626,0.7133721571817193,0.28493363003494865,1.0281778932506347e-11,False,True
CXCL11,1.4123473434581801,0.0004826765711676152,13.367979599271402,1.183431952662722,0.041047599502201146,0.5845055756118437,1.2971100007042734e-51,True,True
SCUBE3,1.4113733387279073,0.0004398952428866735,5.647871402550092,5.522682445759369,0.011549071710562062,-0.21244046249236545,5.067247161563411e-07,True,False
CHTF18,1.409472841114992,1.389546544443174e-13,27.015359198542804,4.536489151873767,0.16962655836223162,-0.15136387205790103,0.00037225316013763765,False,False
A2ML1,1.4088213310086481,0.009224504510954247,3.015825318761384,8.481262327416173,0.3634841507155262,-0.01951132044393643,0.6482704093264346,False,False
IL4I1,1.4086226089825873,8.213997351953868e-08,78.10460874316941,2.564102564102564,0.3149819893103449,0.35341963369485213,1.3524444083095745e-17,False,True
ADAMTS15,1.4084583323990585,0.01301159852821572,21.3904058287796,3.9447731755424074,0.029314139049302138,-0.02833694178237337,0.5076024615707825,True,False
BICDL2,1.4080308208006773,1.2405444171463201e-10,22.63903970856102,2.366863905325444,0.2773551739355804,-0.1751296862365428,3.691335414776294e-05,False,False
ATAD2,1.4059510244244686,3.868725053965249e-08,18.458998178506377,11.045364891518735,0.02092029312194901,0.009138737061993705,0.8308247899783994,True,True
STX19,1.4016674755933058,1.1575844553036306e-06,13.210927686703098,1.9723865877712032,0.20565514379205863,-0.00400687756300759,0.9253708789257463,False,False
TSPAN33,1.40106820721961,1.1109024273192889e-11,27.901242258652097,1.5779092702169626,0.739608054369348,0.17388732363723391,4.198589105287063e-05,False,True
RHPN2,1.4002499282052474,4.358326510563474e-10,49.83684644808743,5.719921104536489,0.4771730806401866,0.1517211845631135,0.00036038755093795145,False,True
LILRB4,1.3999118322412565,2.837565933549492e-07,6.566749544626593,2.564102564102564,0.5599432948307156,0.8064746232146028,6.195405203758303e-127,False,True
PCK2,1.3997481498666438,4.689831399781314e-13,33.629227322404375,3.7475345167652856,0.5441125158039823,0.02716561329460696,0.5253129005519934,False,True
FAT2,1.398375774349085,3.921922493254756e-06,4.218987795992714,17.159763313609467,0.21426649544979667,0.024369519609365436,0.5688274151287741,False,True
PACC1,1.3955420755062575,1.1791760092703387e-14,18.6489970856102,2.564102564102564,0.6888051538280313,-0.021050979238072594,0.622598794782434,False,False
RPS6KA1,1.3945988471711122,1.4284004720369895e-14,52.093361020036426,3.155818540433925,0.009086773648698948,0.06054956650385633,0.15654485170329865,True,True
FOLH1,1.3944579601060676,1.28820373984697e-06,12.2793956284153,5.522682445759369,0.0005432433864400658,0.0760765244886341,0.0749044652952899,True,True
TTC39A,1.3944461144160207,3.048634650154341e-10,8.512084699453553,2.7613412228796843,0.5326433079995807,0.13028475965656672,0.0022225626658606396,False,True
HMX2,1.3927051296727582,6.852832889439533e-10,1.6436728597449908,1.9723865877712032,0.28847561026878754,0.09490849656690464,0.02616660060259593,False,True
SYNE4,1.3919436261553915,1.1330499793477274e-11,27.187745719489982,2.1696252465483234,0.5473994297202543,-0.23594385102570253,2.2071997061301088e-08,False,False
DTNB,1.3910893734597765,1.6822992465062032e-16,17.274740072859743,4.142011834319527,0.23553460149775554,-0.12536911534877315,0.003256642391381265,False,False
SRD5A3,1.39060828686504,6.222459438720854e-09,21.38366174863388,2.1696252465483234,0.047924149390664056,0.07751280907676744,0.06955853436995327,True,True
PLPP4,1.390488118030593,0.00564118725756647,3.265695264116576,1.3806706114398422,0.007679043363266503,0.030577415016092454,0.47461772178556993,True,True
GPRIN1,1.3901911174277024,2.1794023644495414e-11,6.375189617486339,4.536489151873767,0.22772807945630744,0.01659033828636379,0.698116128309698,False,True
ASRGL1,1.3873123102644316,1.128603573531335e-05,110.80941074681238,1.183431952662722,0.0007077648217231603,0.15206551575344204,0.00034928756877178563,True,True
BATF,1.3861566128213063,7.723480626678679e-08,16.742742805100185,1.5779092702169626,3.2771083803447236e-05,0.5589526050898695,1.95060544915011e-46,True,True
RHEX,1.3846381576133258,0.00014769259290719393,103.92037941712204,1.9723865877712032,0.9401617975147123,0.10893780206605863,0.010640695568638564,False,True
CABYR,1.3832305727785197,1.8641333378236083e-13,7.359667759562843,3.5502958579881656,0.8676722158600201,0.05654356173920612,0.18586968453525865,False,True
IGF2BP1,1.3829785158989285,4.2355648510431435e-05,1.8065138433515484,6.11439842209073,2.838223689133102e-05,0.02152268794487778,0.6148225553719922,True,True
TMEM125,1.3806715569510484,3.2451255815176494e-10,64.47880637522769,1.3806706114398422,0.7571958064829288,0.023524028123764876,0.5823156558940769,False,True
MAGEA10,1.3805506488632235,0.00017685262761575038,1.6088251366120219,4.339250493096647,0.0955338227522012,-0.05712204238665748,0.18140123727572374,False,False
KIF22,1.3782037023629021,7.109170900296181e-15,47.96528743169399,3.155818540433925,0.07240698679461212,-0.0642744435670776,0.13255011850523296,False,False
SLC14A2,1.3781775808720862,0.0006200201919991697,1.8083005464480872,5.522682445759369,0.39994847064647476,-0.030589766775229763,0.47443918927710077,False,False
M1AP,1.3750713103236505,3.270697902180963e-05,8.52436411657559,3.9447731755424074,0.6175637867235289,-0.01511090951789629,0.7238837055113233,False,False
ANGPTL4,1.374839095435978,0.010240953982084246,45.58715883424408,1.9723865877712032,0.04373046271163262,-0.11667264967492323,0.006203071555978428,True,False
SLC12A8,1.3746934875099366,9.459212912994425e-13,11.094920036429873,3.5502958579881656,0.03279515160701903,0.09029780876855188,0.03440901229969845,True,True
P4HB,1.374460186136524,3.3430612499816753e-15,527.0717823315118,3.7475345167652856,0.15871670685564,0.010250089745123848,0.8106200729006501,False,True
CDC7,1.3735419002613845,3.066438020190882e-09,10.996477595628415,8.284023668639055,0.030544305944941327,0.008918924960728353,0.8348347358018617,True,True
TUBG1,1.3728008558388956,2.0127946039047664e-14,85.86029289617487,2.1696252465483234,0.00129247865133557,0.0005553682088323708,0.989641327942995,True,True
CPA4,1.3704622923648968,1.336511821844715e-10,2.5154324225865206,2.9585798816568047,0.0007372460585075758,-0.026660692826264147,0.5330433733734432,True,False
PHYHIPL,1.3704125718513087,0.0037425956876272716,8.492246812386158,3.155818540433925,0.22427408163926554,0.11848106370147585,0.0054431072900660805,False,True
ZDHHC12,1.3689005604115776,1.7519223305339323e-15,80.65879872495447,1.5779092702169626,0.011506237293584843,-0.09006356493014385,0.03488109814952985,True,False
SLC25A39,1.3682220598707913,7.834871353888782e-18,246.31333970856105,1.3806706114398422,0.24703206672241024,-0.08654359799986222,0.04266611683213203,False,False
YBX2,1.3671009508752379,0.02888291458081519,7.252928779599271,2.7613412228796843,0.0002442247931972643,-0.11328744172028066,0.007885868691583938,True,False
RELT,1.3646893888353753,4.6622412263901626e-17,4.233125865209472,2.564102564102564,0.2439068030290673,0.13189651440066713,0.001955357974788563,False,True
BICDL1,1.3634580357211643,3.3141145021983646e-11,12.688400364298726,3.5502958579881656,0.7312768137866517,0.05643644776108579,0.1867059105146034,False,True
BOP1,1.3629390091965847,1.594007197549397e-14,93.18378633879783,3.5502958579881656,0.2390247299628624,-0.15682523451579336,0.00022513024660185735,False,False
CAMSAP3,1.3605955399221035,4.077984699160245e-11,32.433218579234975,7.297830374753452,0.5633492110198162,-0.08106599076803696,0.057665433981800934,False,False
TFR2,1.3600606181687345,1.2725150518560194e-10,2.547706921675774,4.339250493096647,0.409426597164518,-0.10005780492806654,0.019028452362051928,False,False
TMEM63B,1.3589268908452379,6.837337794794026e-16,58.69626138433516,4.536489151873767,0.8470872633763854,0.022475007342782866,0.5992548605841598,False,True
CCL24,1.3583639597255641,0.00022209040847160852,3.5119016393442624,1.5779092702169626,0.5754262522090716,0.1385174527449137,0.0011384480401221524,False,True
PLEK2,1.357795769577789,3.7805576248066805e-08,18.113497632058287,2.1696252465483234,0.8238587810603561,-0.017196471112948322,0.6876563868884223,False,False
PARPBP,1.3533480990257463,1.8234463180704673e-13,4.626673952641165,5.128205128205128,0.16036656161609109,0.006921144076661268,0.8714634268137562,False,True
UGT3A2,1.3514273511356072,2.710958938349245e-05,1.9330060109289617,4.536489151873767,0.03412417205899987,-0.06792869429803595,0.1118733050078538,True,False
MIOX,1.3511099360879637,1.6021734362347142e-12,1.9217482695810566,1.7751479289940828,0.8196215623231021,0.0010825028301724837,0.9798108492069753,False,True
DDIT4,1.3502166347365412,0.00020265976584783887,140.95014335154826,1.7751479289940828,0.25646821316436547,0.0931658091021499,0.02905655417463122,False,True
RDM1,1.34964394172919,5.44975592717277e-16,2.5269821493624773,1.5779092702169626,0.014534142819545312,-0.06841415012842147,0.10932872775175949,True,False
FOXP3,1.3484931063696117,5.692708011945236e-15,3.9421551912568304,3.7475345167652856,0.003360455993334274,0.5963845803875029,3.516352542622441e-54,True,True
SLC19A1,1.347441542700464,1.3775581927478232e-15,12.375852641165755,3.9447731755424074,0.9006804417938864,-0.11069196210036225,0.00944080849301655,False,False
SYT17,1.3470861276584665,1.9976973199775685e-11,6.212962295081967,2.564102564102564,0.4704252526845881,-0.015029752413319,0.725306626234609,False,False
ITPR3,1.3467202116281314,4.971186906892827e-07,43.032646812386155,10.256410256410255,0.30318440951614606,0.026192377284874592,0.5402643476252943,False,True
IGSF3,1.3467162738608596,1.5393306401641348e-09,21.57445792349727,5.128205128205128,0.0015994175106431746,-0.08792433126284989,0.03945333370276422,True,False
CLRN3,1.3467023442329298,1.5094184754376027e-05,1.9697111111111112,2.366863905325444,0.42180373274445015,0.09410318438991482,0.027469746110195682,False,True
ENTPD3,1.3454938490281352,0.00019173436829310003,19.955612568306012,3.353057199211045,0.12792999607426314,-0.051602833523907404,0.22737762950638987,False,False
ARHGEF19,1.3417776167154205,2.638032514640925e-10,37.31491548269582,3.353057199211045,0.16013486105133096,-0.17198570916752262,5.1044780480618686e-05,False,False
BAIAP2L2,1.341461696029978,0.013325809212089973,22.609054280510016,2.1696252465483234,0.3865612716758178,0.02448964983972156,0.5669231063199613,False,True
PDZK1IP1,1.3387725102718555,0.0006177843832450469,142.42729143897995,1.7751479289940828,0.660051816661621,0.1795823530189236,2.309890330609575e-05,False,True
GIPC1,1.337404857123416,1.292713716129804e-16,168.59653806921676,1.5779092702169626,0.20134215535483385,-0.023386890322393498,0.58451739431016,False,False
RAPSN,1.3357612652564677,5.83310656815629e-05,2.581786703096539,3.155818540433925,0.7890570525132814,0.010145074444951456,0.8125241313167538,False,True
GCNT3,1.3330769700849576,0.0011008088026814415,8.27260218579235,2.366863905325444,0.0013383409936717605,0.1005501557893909,0.018444560388274557,True,True
NBEAL2,1.3320702070098696,2.839787611158842e-14,31.68233606557377,8.875739644970414,0.559210360361005,-0.05989963050391434,0.16104877643118837,False,False
OR2B6,1.331190226165043,5.5437656454285224e-15,1.6544081967213116,2.564102564102564,0.001230777326499114,-0.036977575448906994,0.3871852021977028,True,False
TCHH,1.3296479842764939,8.023071910591343e-05,1.9389127504553734,8.481262327416173,0.3839193772119954,0.060172474074651205,0.15914627907585577,False,True
MMP15,1.3290796443660877,1.6824750581780915e-12,76.11933333333333,4.142011834319527,0.4932679558474341,-0.004077438257167825,0.9240605981537962,False,False
PPIF,1.32798453286369,4.449149952515109e-12,110.40819016393444,2.1696252465483234,0.011680019364310065,0.062954373216429,0.14070584686909218,True,True
PCNA,1.3277536244823809,3.157454193261263e-12,285.96679963570125,1.9723865877712032,0.8759840780392727,0.0431541694315417,0.31283072910459564,False,True
CDH18,1.3276558368596065,0.007293085533093094,1.6353491803278688,7.495069033530571,0.004377520130148215,0.03720145686330653,0.3843154688715718,True,True
MFAP2,1.3263742419509592,0.00042744892869810494,108.62384389799637,1.7751479289940828,0.1640351356177488,-0.15020454636106187,0.0004133072295756566,False,False
TSPAN1,1.3258681374509926,5.249625095415992e-05,280.559004007286,1.5779092702169626,0.7699420313746148,0.11826209927442428,0.005530434839883988,False,True
EYA2,1.3249291966497232,1.9306143735968428e-05,201.20368797814209,3.5502958579881656,0.024613397820372158,0.06163332499338244,0.1492474283826945,True,True
H2BC18,1.3224742872120583,2.527823076342138e-09,3.0549205828779598,1.183431952662722,0.8095017912860061,0.05736324011044015,0.17956178748392299,False,True
SERPINB3,1.3223789954639522,0.009794261141090306,1.9691349726775957,2.9585798816568047,0.6851053645366562,0.038830623504463424,0.36382572237677663,False,True
MARVELD3,1.3223396578235995,1.0555893580591476e-12,11.357017486338798,1.7751479289940828,0.0646964009068961,0.004315707106648159,0.919637590143129,False,True
RAET1L,1.3216166409293137,3.6850043950608105e-13,1.7417366120218578,2.1696252465483234,0.45620207583011385,0.009078603800596855,0.8319213456846316,False,True
UCP2,1.3206900683196592,8.892523699516145e-10,460.1266714025501,1.7751479289940828,0.2526769685508412,0.060069620459712605,0.15986146058897513,False,True
TDRKH,1.3203474699828823,2.0217470671726446e-12,9.759070127504552,3.353057199211045,0.005146948705203711,-0.018238893115874316,0.6698073994538221,True,False
SGK2,1.3191111923870473,0.0007087775916751472,4.652089071038252,2.7613412228796843,0.992102275140427,0.08389646436471207,0.049444169297974336,False,True
CYP26A1,1.3176427684621566,3.964209240807469e-05,1.8179102003642986,3.353057199211045,0.07019546001514129,-0.05374005389192772,0.20867819987542602,False,False
PDIA4,1.3174388982700345,5.002374452203677e-13,513.6867112932606,2.9585798816568047,0.33908477813924986,0.06929599936181247,0.10482336038647401,False,True
MYCL,1.3169683161024857,4.637534646654499e-08,8.829150637522769,2.564102564102564,0.168773791321221,0.012022003184084534,0.7786700060673459,False,True
SIX4,1.31290851807884,6.640993982373657e-11,13.053087795992711,4.339250493096647,0.215936924423916,-0.014878037552950307,0.727969165098323,False,False
PABPC1L,1.311866963677057,4.253342142234837e-09,27.504043897996354,4.536489151873767,0.27305229945421633,-0.08008978138450437,0.060751501743443154,False,False
PPFIA4,1.3109652197106803,1.7317899996968306e-11,3.3909848816029147,6.11439842209073,0.7710032429223918,-0.20486594108121653,1.2941106040107033e-06,False,False
SGO2,1.310719076207974,3.165792383911474e-10,6.387961384335155,8.086785009861932,0.2848520268866819,0.06067031448867037,0.15571868853427576,False,True
ABCA7,1.3103102811013825,2.228744579770141e-10,11.523946448087433,8.481262327416173,0.3450679989190175,0.12243852912274597,0.004064595358378724,False,True
HOXB7,1.3062224571508825,6.240411655328401e-07,97.53466029143898,1.5779092702169626,0.4343360392630443,-0.06848796690127312,0.10894583694191211,False,False
MUC2,1.3048932047678479,8.966689176148573e-10,1.6413624772313298,8.678500986193294,0.629420455222522,-0.017590764175677828,0.6808839690276812,False,False
CYP2B6,1.3016426463145887,1.3805699858889734e-06,1.5719100182149361,4.733727810650888,0.10089525099100681,0.017492145367487357,0.6825754774225682,False,True
CASP6,1.3004992182455828,6.16399121161535e-15,58.62641548269582,2.366863905325444,0.026072847857470816,0.06100434765266644,0.15345041100405477,True,True
TPD52,1.300303118375671,7.798758913658492e-11,30.749315664845177,1.5779092702169626,0.03107768749827326,-0.04577911541728973,0.2842793460272174,True,False
APOA1,1.3000305547771562,0.00012204005423980372,40.44034735883424,1.183431952662722,0.6738349306349685,0.05480594081335085,0.19977910306065022,False,True
RGL3,1.2999634830937934,3.8189393821444246e-09,45.73155355191257,4.930966469428008,0.07505306915339209,-0.26638789957226755,2.2621453685814852e-10,False,False
FLAD1,1.2989256400994105,1.6483841518469728e-18,57.986462841530056,3.353057199211045,0.09957729892312271,-0.1473163851026721,0.0005346323632854355,False,False
AMN,1.2986426031187128,0.0006042807263810496,6.990646630236793,1.183431952662722,0.090475646404598,0.08181999485098684,0.055371772074244124,False,True
FSD1,1.2972335419140801,0.00020835224816982814,3.7007730418943536,4.339250493096647,0.1191518374844488,0.1410785860047096,0.000917628832993176,False,True
