sample_id,subtype,TMB,immune_score,CD274,PDCD1,CTLA4,LAG3,HAVCR2,TIGIT,IDO1,VTCN1,CD276,PDCD1LG2,CD8 T_score,Treg_score,Cytotoxic_score,NK_score,B cell_score,Macrophage_score,DC_score,Neutrophil_score
TCGA-AP-A0LN-01A,IS1,1.368421052631579,2.654209455089313,0.7157,9.2887,21.2095,2.1046,6.9224,0.6637,8.482,12.8091,93.5888,0.0756,2.912252125433855,1.299514279791558,2.568576010605793,1.1237779250460538,1.3407036165273691,0.9290494850280764,1.489209140781445,1.495675619299636
TCGA-D1-A16F-01A,IS1,12.473684210526315,2.952870257825454,2.1588,0.6552,0.3502,3.0246,5.2498,0.6972,180.3775,281.5463,99.4107,1.4894,2.031676766399448,1.7153447892438047,2.4527467612798137,1.3143462803275543,1.2378088384493406,1.329506080806178,2.0643296240301297,5.601756869388673
TCGA-AP-A0LP-01A,IS1,7.315789473684211,2.9559172752763443,1.6707,2.4084,1.6338,4.1103,10.2001,1.2969,21.2362,222.6295,53.7167,0.7987,1.507098529610507,1.5454075163266143,2.5282673857478657,1.4816735344163958,1.2497145730738246,1.2489253792303394,2.026060248123379,2.047255252831066
TCGA-D1-A16E-01A,IS1,1.3421052631578947,3.1635332935630287,1.8477,0.9925,0.2288,5.889,14.3695,0.8241,50.6132,380.4235,137.5677,0.9565,2.8560118599472757,1.5175699945604437,2.1820837611461887,1.2775462336992816,1.605564416339238,1.669719924274294,1.6138556713600447,4.1035673229443494
TCGA-D1-A16D-01A,IS1,0.9473684210526315,2.8303602780384494,1.3722,0.517,0.3039,1.5608,9.315,0.3204,77.5432,328.0088,73.7993,1.0698,1.958101367841042,1.2021198341719221,2.5474798517802304,1.243707430733075,1.2213433012461923,1.0257851282003572,1.7340769660362145,5.454817416019201
TCGA-AP-A0LV-01A,IS1,0.4473684210526316,2.6968368247576375,0.3869,1.7684,0.1238,2.0802,7.0921,0.2827,51.2218,26.6893,111.9048,0.8713,2.8214244278986493,1.096534727725923,3.4909866974747072,1.490023497746913,0.7068825386982386,1.3158968193361948,1.4382415928406858,2.4432609697726853
TCGA-D1-A162-01A,IS1,,2.811118546321369,1.2397,0.5887,0.5769,2.1209,9.5129,0.6841,23.449,274.6879,126.4237,0.8249,1.2600734170361612,1.8787056499733197,1.4422872314123834,1.018715396898222,1.9278646059103448,1.359165281943737,1.8096893441663267,2.9619248605159485
TCGA-BK-A13B-01A,IS1,15.052631578947368,2.805618073392111,0.7792,2.9511,2.6259,2.5604,10.5192,1.997,168.163,247.7745,96.5638,0.9944,1.2678812581020396,2.123034991965775,2.013191076965438,0.9577213651486468,0.8075241822735756,1.3592782710848417,1.2939656786948095,3.9610163545541455
TCGA-D1-A17L-01A,IS1,1.6578947368421053,2.6328618517222555,0.9346,2.0488,1.8795,3.2305,3.842,0.9455,7.469,22.2864,36.134,0.4135,1.901816998909546,1.4896493168759235,1.9672859425669034,1.27658626565221,3.6302514997256545,0.46824482971156645,1.8437663364645005,2.820584912785401
TCGA-BK-A0CB-01A,IS1,1.105263157894737,2.5481373517136787,0.7465,8.4545,1.433,3.5122,9.5177,0.4091,17.4742,42.3288,102.3364,1.4974,2.9098398374729104,1.6001574435494579,2.3801863192611474,1.0751681063186216,0.9030696880020658,1.0672566409499396,1.2573570459624417,3.269097673581811
TCGA-BK-A0C9-01A,IS1,14.68421052631579,2.967501338365568,1.1202,9.4363,3.3689,8.0813,5.11,2.2665,19.2183,21.4864,107.141,0.9461,2.4392430377650873,2.229926075348612,2.9215340878791416,1.5628308069062191,1.3544179956448448,1.2827656082643895,1.2030239872158839,2.338072340381862
TCGA-BG-A0M4-01A,IS1,13.789473684210526,2.475103330517722,0.7827,1.2777,0.5843,2.5719,16.4059,0.6745,55.1047,273.8158,95.1148,1.3221,1.2963904793726364,1.915891769179259,1.3446946684069785,0.973581550504387,0.38329129201033957,1.8354725073588973,1.1932860770699436,1.5752513514826554
TCGA-BG-A0M2-01A,IS1,0.6052631578947368,2.507138446883387,1.051,2.706,2.3057,3.5118,2.4579,1.6607,10.0087,57.4201,47.4798,0.5579,1.9074691025458603,1.9478818883509075,2.5699456145860293,1.1194557054889898,1.37596717409084,0.5816572347942174,1.308229968764681,2.872820546203906
TCGA-BG-A0LW-01A,IS1,0.7105263157894737,2.7236890816590047,1.3441,4.3883,46.6031,1.9573,6.0523,0.4721,72.8498,18.9626,95.7041,0.946,4.472552349227182,1.308642819150516,3.5560837768005924,1.2030266338398294,0.41929321660184904,1.4297245513141907,0.8284857285951744,1.973984226342037
TCGA-B5-A3FH-01A,IS1,0.7368421052631579,2.6332518015257715,1.9387,0.8649,1.3634,3.4834,4.2471,1.7089,17.9275,307.6785,56.8893,0.5188,0.9387257796333958,2.410862563994731,2.5053632377629262,1.116220176051644,1.501665524368134,1.2827585420655272,1.3559988312915296,5.02605247395189
TCGA-AX-A3GB-01A,IS1,1.736842105263158,2.9043254423791542,1.2999,5.2684,4.675,5.7441,5.7708,2.8517,27.8907,18.1678,45.3778,0.53,3.0118869641812487,1.4470995004832607,3.225926555383958,1.5432739900979537,1.7126900014892954,1.2533357375134575,1.5351058766192094,1.7296802838565337
TCGA-B5-A3FB-01A,IS1,0.9473684210526315,2.9062714656303927,1.4711,3.9837,2.6163,7.2993,6.8341,3.2829,238.4847,238.8396,79.1768,0.7308,2.3932572375618038,1.827515331688769,3.1793486676488443,1.5342968599155085,1.759488119300957,1.556659879451938,1.4277899087617918,2.7906670975748313
TCGA-B5-A3F9-01A,IS1,1.0789473684210527,2.9841765410510397,0.6583,1.2896,0.9573,4.7195,11.991,2.0719,22.5073,80.4852,105.2666,1.5163,3.2478233815513295,1.7557419458178576,3.2842003715134442,1.4777949208729726,0.945488972515148,1.6281493748161975,1.230761194350324,2.7365374772277673
TCGA-B5-A1MV-01A,IS1,1.4473684210526316,2.6819907714113436,0.9284,0.8559,0.4718,2.0922,6.2861,0.3867,63.9331,280.153,119.2931,0.6919,1.4046786146162156,1.5455669825691383,1.8959764920960032,1.4587699403533032,1.3520082278287717,1.1940085180779252,2.376206113369547,5.418794052693118
TCGA-BG-A0M7-01A,IS1,1.3421052631578947,2.98020811204538,1.0551,0.9335,1.3068,3.0198,6.9651,0.9871,60.772,168.6014,82.3587,0.8049,2.2465018732032673,1.6888858943871474,2.0955670264746113,1.2580256643245247,2.1792410398260356,1.1725400116059583,1.7570896762670776,2.91741213343812
TCGA-B5-A0JT-01A,IS1,1.4736842105263157,2.8133508525481954,1.3106,0.7336,1.0063,3.2215,15.6126,0.8334,22.7565,282.8548,116.8996,1.5813,2.373810148036018,2.1972075633949113,2.7205814430111346,1.379463854898907,1.2520607210294172,1.836885067126533,1.7473413468000947,2.5174880233043395
TCGA-B5-A0JV-01A,IS1,8.289473684210526,2.481863387091323,1.7724,1.6606,1.923,2.1235,4.9278,1.0914,10.8909,22.3801,118.8701,0.781,1.7761252359394324,1.390926350527731,1.4452141941695014,0.8796538670389621,1.1077556886482107,0.7707520838383625,0.9408859398398836,0.7288768995290856
TCGA-B5-A11Z-01A,IS1,1.3157894736842106,2.5883401912805954,1.3078,3.0467,1.2213,2.8983,3.0288,0.7152,8.5755,216.0034,122.7405,0.7762,1.7363839227335134,1.662934789854086,3.600277609378649,0.9645413442463044,0.9525765479428916,1.4051776470883677,0.7314580088915739,3.3247158357314297
TCGA-B5-A11U-01A,IS1,9.0,2.824881490420519,1.4537,2.6395,2.0419,6.2438,6.7568,1.5783,25.8907,5.4856,171.8009,3.5935,2.035421131513571,1.7721515611716654,3.667642452068746,1.4119631128252423,0.9641301810747618,1.6753513364414951,1.6249039824515332,3.1817939393482484
TCGA-B5-A11S-01A,IS1,1.1578947368421053,2.7480629720875127,1.1932,0.7792,1.9088,1.4971,9.8687,0.9657,9.65,328.2444,214.0329,0.8734,1.3335758340504817,2.2557816259972916,2.419781027745581,1.4618018500979169,0.6840015747976428,1.5776637067607127,1.5596513376509256,1.358885778209008
TCGA-B5-A11O-01A,IS1,1.9210526315789473,3.048203195520035,1.7505,1.5112,0.9113,1.4757,8.4999,1.7409,73.8351,238.5298,81.8847,1.5536,1.6310010654771645,2.277426208601506,2.400118775211316,1.6193525226603755,1.5595485992376414,1.0933640222790808,2.2039407943229943,5.947293962879967
TCGA-B5-A0K6-01A,IS1,8.894736842105264,2.9285263087143925,1.5845,4.0125,2.5965,4.208,11.2199,1.0947,13.8368,72.7451,79.4376,0.457,1.377514503788547,1.6098780414198826,2.949391690310186,1.4447741804460088,1.194636704053879,0.9695193508013658,1.7330648886636102,1.940030541996132
TCGA-B5-A11M-01A,IS1,0.6842105263157895,2.8145449235984525,0.717,3.0009,3.1908,3.3735,4.9604,2.0883,8.0227,38.703,121.3855,1.1561,2.022364199705162,2.4537605001979923,2.633066742743535,1.9049758096385176,1.2783167910648165,1.6066239764494794,1.570909542967422,0.7521879513816779
TCGA-B5-A11L-01B,IS1,2.3947368421052633,2.97098095794119,3.0728,2.3075,0.8356,5.6795,7.7289,1.0707,86.5541,82.4646,32.1409,0.8651,2.050228692088661,1.3284438187168124,2.5461683292134194,1.445825490533968,2.801707069828826,1.1540375697044805,1.7679402877912347,5.089343624148297
TCGA-B5-A121-01A,IS1,0.7368421052631579,2.6892217196980397,1.3184,1.6555,0.4542,1.545,5.1448,0.6612,14.5714,257.089,123.3638,0.4568,2.4970937574494805,1.54108676604655,2.3146571052030587,1.5091277322600198,1.3135291269994858,0.8716213751094396,1.5324872518357957,0.8655612082799887
TCGA-BG-A0MA-01A,IS1,1.0,2.642583774773014,0.7561,6.2803,0.6967,3.0491,4.719,0.5915,4.4169,12.1082,98.6551,0.4598,3.0061189817311567,1.3641838329513314,3.286037545681257,1.1994062723666423,1.1346349536454348,1.2225270986542285,1.250158297799393,1.3474878521643878
TCGA-BG-A0MC-01A,IS1,1.2894736842105263,2.7040920642430133,1.069,3.2427,0.993,2.1788,5.7778,0.9303,12.9969,64.8191,41.3473,0.4078,1.6001382154036754,1.3156991375103038,2.3287987859088948,1.554265842202621,2.60864912546042,0.5788592652211216,1.8610850033539346,1.9495051547027522
TCGA-BG-A0MG-01A,IS1,2.4473684210526314,2.7839153857546255,1.2152,0.0952,0.1866,3.7899,6.9007,0.2295,41.1624,259.4536,163.5154,0.9853,0.9400911589701894,1.07381681236636,2.508363112716872,1.3461869425265256,1.0774028586467688,0.9848839676558973,1.9611136868001522,3.136750107163658
TCGA-BG-A18A-01A,IS1,1.2105263157894737,2.720602358001972,0.7707,0.727,0.3288,4.3744,3.4683,0.385,21.8192,87.2036,116.7951,0.7233,2.27722923241531,0.9669272984418625,2.3685106556760394,1.5841215166692832,1.2672130142147837,1.1810531413479497,1.1771768516760241,1.1555274604046948
TCGA-BG-A187-01A,IS1,1.8157894736842106,2.420996544213222,0.7886,1.2588,1.7941,1.7668,4.7067,0.8273,10.6637,101.6709,224.0773,0.296,0.8863738129339626,1.4935610728957043,2.14049722253162,1.2132976650491696,0.7396356792742579,1.356517888685308,1.4027376757174996,0.7425315026744959
TCGA-AX-A1CJ-01A,IS1,1.1842105263157894,2.6388307360135976,0.6142,1.5695,1.2817,3.1592,8.095,0.9546,8.4925,89.7035,36.8435,0.4962,1.834682600560753,1.4492677416675768,2.1974391388654833,1.3146416398669545,1.9309784338444629,1.0267289278721032,1.5963003766994612,2.3392021384490302
TCGA-BG-A186-01A,IS1,0.631578947368421,2.532709603597169,1.0585,1.333,0.4838,1.2535,5.9632,0.9179,9.6469,31.0224,57.2437,1.2771,2.0205559648638256,1.3644270391459958,1.7734230597985394,1.080828732596607,2.144974710417213,1.0881377843811189,1.6080665742013174,1.5742282612351015
TCGA-BG-A0W2-01A,IS1,0.7105263157894737,2.8404142364718656,0.948,1.3265,0.7799,3.732,8.8769,0.6394,13.5577,72.4607,81.0362,1.3726,3.196786310767574,1.6991057536147782,3.4555535901401804,1.3826586917752661,0.7838534928609148,1.683742658237043,1.324666771207081,2.4308202227317155
TCGA-BG-A0VW-01A,IS1,9.868421052631579,2.5069031703382247,0.7361,2.3553,1.3188,4.7826,4.0168,1.4728,15.1715,115.981,32.3608,0.7875,1.5702123454044319,1.4700513683964098,2.4393622760018805,1.3038119803736856,1.529859905667049,0.7491304841256355,1.6342455020544846,2.518359266030297
TCGA-BG-A0VV-01A,IS1,0.9473684210526315,2.7618704958212392,0.9023,1.9505,0.5376,1.7148,6.3272,0.9653,17.7362,245.5441,104.3855,0.2628,1.7570265298296206,1.2749174235033343,2.122665684999167,1.2685029496786795,2.880106565043279,0.8427003420520398,1.657829712073586,2.363177797527481
TCGA-AX-A2H5-01A,IS1,1.0263157894736843,2.7828494677236915,5.7455,2.6551,1.0181,5.9014,6.4815,1.4904,52.2951,12.7157,78.1828,0.5972,1.7660554810950173,1.6113795817600518,3.5207470635846434,1.6248398288922428,0.7736105770844882,0.7797835295525308,0.8432125189165774,0.9170915325468537
TCGA-BG-A0RY-01A,IS1,1.1578947368421053,2.573964005134405,2.7304,0.2517,0.1233,0.2159,10.3117,0.1516,58.3743,705.1219,111.5207,2.0618,0.3817121614117342,1.4015312924907455,0.8831784170217718,0.7743073114941103,0.5565824568246615,1.0370872198851617,2.258361023593655,5.153089502597697
TCGA-AX-A2HA-01A,IS1,36.89473684210526,2.4891015559108296,1.8498,4.0367,3.5061,7.0192,4.8216,2.1478,32.2937,15.4123,47.8326,0.4351,1.9438318546047388,1.8104215447361198,3.103508225625305,1.6135573029285009,1.2823066505654392,0.6336960160626335,0.8670007333233924,1.5972095679802265
TCGA-BG-A0MU-01A,IS1,1.368421052631579,2.7381699417215866,1.8668,13.0189,3.4402,1.3383,5.2844,0.7554,30.458,57.695,59.3318,0.8409,3.683154939400368,1.2461727051587943,2.8518041193959904,1.2884298358962272,1.346841704399802,1.3450220709937895,1.2064859481942214,1.9747383791386237
TCGA-AX-A2HD-01A,IS1,184.97368421052633,2.9521799057088924,5.3148,2.814,1.6545,8.4478,8.7264,1.6227,46.1429,328.8175,279.3283,1.5771,3.3153757307865765,2.186103948838276,2.328611050197755,1.2601917690380346,2.23433125520536,1.8736125768892926,1.3034058019451582,1.6887023209718581
TCGA-AX-A2HF-01A,IS1,0.6578947368421053,2.7957498486828545,3.9766,6.2436,1.6278,8.2542,7.4419,1.696,16.3578,65.0789,67.0488,1.8768,2.62346064263302,1.6165436318342632,3.746053333015647,1.8158950934973617,1.2146062111220322,2.088802088330589,0.8265449370325029,2.508607079323945
TCGA-BG-A0MT-01A,IS1,0.7894736842105263,2.96379970466629,0.7993,1.2099,0.6974,6.2513,18.029,0.4901,3.4232,580.0902,104.7368,1.4115,2.227837237455325,1.8238108691278414,1.8268938584663938,1.134097185922494,0.61071798343795,1.6730974557403815,1.5802964941769098,2.3067492708598287
TCGA-AX-A2HJ-01A,IS1,38.078947368421055,2.6862712463519016,1.1763,3.8205,3.0901,8.4474,7.6808,1.9417,9.771,13.4857,135.3807,2.1962,2.013081386572003,2.16483465829841,3.170061977488404,1.3831141185361582,0.8512132618340363,1.672065054639879,1.152846239771893,2.136516743367217
TCGA-BG-A0MO-01A,IS1,0.9210526315789473,2.980463037502582,1.7813,4.6529,0.9387,3.2397,7.6389,1.3427,110.206,102.1987,67.2671,2.655,2.441951103615626,1.87745375865146,3.1905426948117106,1.3197130604453264,0.6823783236748557,1.4579834431044623,1.1330970630480275,1.7999993033728205
TCGA-BG-A0MK-01A,IS1,1.3157894736842106,2.7996989044910894,0.985,2.3378,2.2181,1.7824,5.8869,1.4181,11.1991,22.1334,103.5485,0.4799,2.971781705648251,2.127977841267017,1.9073429208513362,1.0856651838343268,1.8394577260960974,1.2976981869800497,1.8295906184007509,2.2350346367678076
TCGA-AX-A2IO-01A,IS1,8.157894736842104,2.534376516950915,1.2732,1.5069,1.8839,7.4162,3.3923,1.5921,18.7434,114.829,40.5674,1.2097,1.5956225837958171,1.5004076526890735,2.467528961418143,1.2566262578708158,1.4815905047795088,1.0559829375493404,0.9937406450144995,0.8668662328126624
TCGA-BG-A0MI-01A,IS1,1.2894736842105263,3.085657369338916,2.6541,3.5575,2.6815,10.6094,14.8285,0.6124,30.0249,85.1194,156.5461,1.1798,1.1529891844953322,2.016504102251754,3.7473032348202064,1.5377575683083964,1.17658083558441,1.5082691341232897,1.1959971767084983,2.8110918974888133
TCGA-BK-A0CA-01A,IS1,1.131578947368421,2.498901429254685,2.7127,0.866,0.5014,0.5672,10.331,0.4608,45.7926,155.4093,55.9385,1.6631,1.3621437121587743,1.9744777065293342,1.4667470279640935,0.9061392745792305,1.1768955514018355,2.0670786844721487,1.5870582620829414,4.149049570083341
TCGA-D1-A17M-01A,IS1,10.210526315789474,3.1092767503040695,2.6548,7.688,3.2128,5.7409,6.274,1.8294,40.5791,53.8865,111.0606,1.8522,2.271431085501948,2.02528926969009,2.6739710209792507,1.0644989964064553,1.5356096853750858,0.901583282839307,2.040603890496928,3.101110454928697
TCGA-D1-A16I-01A,IS1,0.7894736842105263,2.6402407690593543,0.3482,1.961,3.0912,2.2232,4.5087,0.4403,4.1007,11.813,197.7063,0.7352,1.3842155724065948,1.9281147963779652,1.8697437762965559,1.4365409222970547,1.8976423991818863,1.7719690804348847,1.2982474564006767,1.9614415795374043
TCGA-A5-A3LP-01A,IS1,1.1578947368421053,3.016689558262192,0.7706,2.3056,0.4572,6.0269,7.5082,1.5403,342.5673,318.282,51.1206,1.4673,1.9394079018816215,1.7545075911744406,2.9476546738663565,1.4937647524944957,0.2858441072893098,2.294061688519524,1.4066304042591407,4.782564267943397
TCGA-A5-A0VO-01A,IS1,1.4210526315789473,2.7297065981408575,0.8551,3.5895,1.9932,2.6273,6.6398,0.8857,21.2207,106.8034,73.9174,1.6507,2.3503240221773214,1.919325627100153,2.759547863936244,1.1673625530582559,1.869616198080088,1.4810781098089452,1.7107981028311978,1.6275591181393805
TCGA-A5-A0VP-01A,IS1,33.8421052631579,2.6320983345705895,0.7334,1.713,1.462,5.2707,4.5457,1.3317,77.9057,102.9011,74.2578,0.1906,2.3959965831036447,1.914031633625819,2.455625336214703,1.2228890510680552,2.055424494651655,0.8805577271717286,1.2827863204271344,3.522488255772409
TCGA-A5-A0VQ-01A,IS1,9.157894736842104,2.6985469579107106,1.2603,3.5023,3.0381,2.9548,3.3735,1.0476,18.2944,44.5079,79.2186,0.4951,2.0529765297814655,1.8609913128574656,2.4587293157307837,1.1836899870479698,1.3544173169513034,0.4329551619239949,1.780539070756528,3.909169306050991
TCGA-EY-A548-01A,IS1,14.473684210526315,2.6441338894701474,1.0034,1.8697,2.8657,3.0594,7.4805,1.8816,9.2521,27.4167,67.6428,1.1575,1.5555747358103975,1.9913251313062101,2.740245240222326,1.2943322777504074,0.8308402335093862,1.3851308679965273,1.3030443673513998,1.8111375496008157
TCGA-A5-A1OJ-01A,IS1,1.0526315789473684,2.6933172604283957,1.1942,1.5463,0.3885,4.5708,3.0286,1.0374,106.4348,24.4739,37.4776,2.5983,1.8411584767543534,1.189363287759439,3.1573696590629394,1.7630147566973098,2.502478677900196,0.873862921904192,1.591658850494412,3.91642401584842
TCGA-A5-A1OK-01A,IS1,1.5789473684210527,2.7233055037366194,1.384,0.6627,0.3542,4.5063,9.7549,0.5393,60.4181,462.2939,132.7028,0.8831,1.3410580295546886,1.9379610754492742,2.009728141617176,1.1984024209689408,0.5869286093506335,1.231328648375248,1.7085765648882436,1.4924250917677966
TCGA-EY-A2OQ-01A,IS1,1.1842105263157894,2.7420748077451553,2.2193,3.9214,0.9607,5.4109,7.9866,1.9664,43.6151,49.0468,115.4704,2.7932,1.9957516126345998,1.6032441572094311,3.521910755304398,1.7487623096152145,0.464633505873749,1.5880198282917355,1.209987775668787,1.1654069898675532
TCGA-EY-A214-01A,IS1,1.1842105263157894,3.055551718876019,1.3196,2.7765,1.7826,2.9564,7.7508,1.3844,53.8193,75.4138,57.9755,1.5273,3.7411543553067346,2.2563533080694467,2.323078848549094,1.471485123085215,2.038769452083422,1.3880954010199529,1.5158890355147492,7.172156625147838
TCGA-A5-A2K5-01A,IS1,190.07894736842104,2.5193884068069554,0.8788,3.1049,1.6869,11.1591,10.8379,1.2171,8.1876,22.9154,76.2367,2.0676,1.9027894371854923,1.2731360785998962,3.2849434766655095,1.3413968265138707,0.5177797434780514,1.6262591321843036,1.2718337513815299,2.278096655315689
TCGA-D1-A17N-01A,IS1,0.6842105263157895,3.1284119793679537,1.2244,15.3282,4.9303,7.2663,6.1113,1.1279,35.1027,23.8315,93.1653,0.454,3.326773088512316,1.766461438134411,3.693786145211113,1.8350769220278333,1.1805866369976303,1.0256198832037386,1.8072732402883025,1.7757367442275325
TCGA-EY-A1GU-01A,IS1,28.605263157894736,2.9757727220888834,2.2186,2.3352,0.7628,1.2018,8.1735,0.8263,276.9679,492.3398,97.343,0.7271,1.2760157898857676,2.3118436103593987,1.7591561650380407,0.9343890349211303,1.0372568006518155,1.589187466224171,1.2544686509510647,5.356953125561639
TCGA-AJ-A23M-01A,IS1,2.1842105263157894,2.756340487693644,0.8619,2.8845,1.0341,2.6069,5.328,1.0173,3.849,161.6645,130.872,0.8493,1.0747922830820886,1.5186688032143218,1.5616439969895606,0.8313105449357975,2.3226025822842136,1.1794607627582199,1.703219586539487,3.6195837701983535
TCGA-EY-A1GH-01A,IS1,1.263157894736842,2.7034549845295435,1.7696,0.3152,0.8647,1.5138,9.7939,0.6727,18.682,301.1181,122.5074,0.7609,0.9534409235396325,2.214947566261566,1.8086014014116416,1.138933383565444,1.1311672120788259,1.1997642829365518,1.8972391971474531,2.4353495735920174
TCGA-EY-A1GD-01A,IS1,25.263157894736842,2.6844239602059825,1.0999,5.0525,0.8737,3.0081,4.1717,0.5116,288.0782,3.6546,65.5981,0.4485,3.1597733738920093,1.8399407651746789,2.932659295802113,1.0875719820601684,0.7474687071398769,1.2558663320006538,0.7433511161879058,1.7636190734563228
TCGA-AJ-A2QN-01A,IS1,1.2105263157894737,2.5712727345909285,0.6687,0.5614,0.8252,1.9263,5.0094,0.6443,23.5151,106.7648,164.2936,0.5648,2.18070087240093,1.753567724237642,1.6550470421664198,1.1092592139862638,1.7025877393042839,1.6887641556468045,1.1779389772278095,1.4693963367004834
TCGA-A5-A0RA-01A,IS1,1.8421052631578947,3.0041413375560233,1.7872,0.2334,0.0,1.922,4.5716,1.2857,69.4619,188.0551,101.5171,0.4025,1.515380327802293,2.105964142516918,1.8276508908310345,1.4031576536835493,3.2373738808904213,0.729759257029603,2.1559136999046546,3.1324996825739224
TCGA-A5-A0R9-01A,IS1,1.105263157894737,2.9869928675488926,1.0372,4.3439,1.8537,6.875,7.959,2.0503,24.0518,87.9495,110.4731,1.8124,3.2558605884506133,1.5642324905091591,3.014409327336888,1.6098586930604863,0.8994390577643232,1.9880437150185555,1.541927507309282,2.8395899285271557
TCGA-A5-A0R8-01A,IS1,1.6578947368421053,3.012331238860801,1.0049,2.2211,1.5334,5.0918,8.206,1.7205,26.9793,118.3027,47.3464,0.5223,1.9990023486384159,1.6104545935278427,2.7763119304679105,1.5425592421337901,2.328113486718219,1.1000380267794576,2.11013737206681,4.6303587693010195
TCGA-A5-A0R7-01A,IS1,1.3421052631578947,2.6273651701008647,0.5178,4.6368,1.6329,4.0269,3.0981,2.1576,19.2522,38.17,45.423,0.8121,2.4095635607376185,1.6159942773982257,2.4248487514107655,1.337176813363967,2.512214765805356,0.5751968878193209,1.5699844003869274,2.2131567898789544
TCGA-SJ-A6ZJ-01A,IS1,1.368421052631579,2.4981370266383314,0.5697,1.0881,1.2576,5.1499,5.3916,0.4226,8.3867,106.5936,86.5312,0.9382,1.0507879243339777,1.191883419917348,2.5330412944468903,1.0407507033097159,1.1284456609419413,1.2326344984513378,1.579043582508565,2.114069515803774
TCGA-QF-A5YS-01A,IS1,36.89473684210526,3.1768458547078122,1.6779,2.9303,2.5718,6.5918,8.2347,1.9212,71.4344,291.1604,85.2685,0.7251,2.5819984587298466,1.5728117290442671,3.482034461629457,1.462264839201685,0.8208279396272609,1.0216234851521722,1.9974067356633962,2.53852181906094
TCGA-PG-A916-01A,IS1,1.0,2.721628677720603,0.9864,1.2042,4.0889,2.3444,5.4302,1.1859,11.4489,57.7367,82.4651,0.5312,1.3685141894441002,2.386846295368232,2.8084369687007205,1.1946211682926433,1.3544689386473425,1.478878405022306,1.1520837788367806,1.0666123561717453
TCGA-A5-A0G9-01A,IS1,10.289473684210526,2.5600495375783683,0.6682,0.476,0.2915,1.2248,10.8372,0.5326,17.7416,202.2926,88.7592,0.9747,0.7393101750906211,1.247929103402413,2.175631504522337,1.084006516761096,0.8446521617021086,0.7433958089990703,1.6756677316485042,3.409525972192689
TCGA-A5-A0GA-01A,IS1,7.7105263157894735,2.9359667674383294,2.3065,4.9137,1.6603,9.7663,5.7891,2.5083,198.9444,102.9421,82.9616,1.5584,2.414531331273842,1.5468978549319583,3.5234113559748095,1.7528392120012077,1.386749666836072,1.016177633332689,1.1214542904776477,4.806745543935463
TCGA-A5-A0GD-01A,IS1,,2.77206920237903,1.1536,0.4808,0.6125,2.5735,8.6953,0.5463,27.8951,157.4197,101.7101,0.3317,1.1662043491990681,1.5379247309457256,1.8013262306062878,1.4821210172127213,1.32221006470661,0.8235245117579084,2.2297816421165564,2.057549305907258
TCGA-A5-A0GE-01A,IS1,0.8947368421052632,2.603677188294019,0.7475,1.5728,1.4349,3.3121,3.5053,1.9418,7.3688,44.2586,93.5626,0.7482,1.8307414300498033,1.6278457408237088,2.9293440786609617,1.5952674014810153,2.1288812025183526,0.7694880973158268,1.4738166965162027,1.8349288867288642
TCGA-EO-A3AS-01A,IS1,3.736842105263158,2.7979659331061417,1.6175,2.1125,0.2588,2.9509,8.3243,0.3896,61.2795,626.1008,135.6567,3.3177,2.6443776836286164,1.8040014401152746,1.8560596370224447,0.8984642249084848,1.9269135488308742,1.5221408227929103,1.3804393661545018,1.6489922788547806
TCGA-A5-A0GI-01A,IS1,8.026315789473685,2.422845879196491,0.7743,3.1461,1.5414,5.05,3.8512,1.586,13.679,112.5544,79.5992,0.436,2.1077816037246837,1.7934124257719324,2.676075996216544,1.1058792385130531,1.7333717852972559,0.8957338979460645,1.1666449782935149,1.254323073670932
TCGA-A5-A0GN-01A,IS1,1.3157894736842106,2.5145739591343528,1.8938,3.3195,1.5307,4.0196,4.5574,1.3445,18.3719,43.7263,20.2604,0.8418,1.528640080522393,1.6319029325011563,2.8073240845381937,1.0591814879733303,1.8897770807581817,0.5183894229921119,2.021391383674241,1.7830102043424432
TCGA-A5-A0GP-01A,IS1,35.78947368421053,2.598706860904622,1.3962,1.6294,0.5702,2.915,3.3433,1.4225,50.5902,104.4551,72.9923,0.552,2.5354179959177374,1.495722979226823,2.0570885860199986,0.9441850898877494,2.039671849384671,0.7410686953968045,1.2364502379607707,3.622002052695651
TCGA-FI-A2D5-01A,IS1,314.7105263157895,2.6310370237285734,0.8643,3.4568,1.6591,6.4868,10.1787,1.0929,4.7503,291.0841,272.9626,1.2166,2.111342806305704,1.433290616393054,2.475204421003239,1.5850001390798028,1.2756296382189019,2.0407787401886304,0.7993413375086607,1.670157387919902
TCGA-EY-A5W2-01A,IS1,19.394736842105264,2.6185902644252765,0.744,6.667,3.0417,13.0577,7.8418,2.4347,7.4485,19.7088,76.6018,1.6757,2.730444496426641,1.3050833826437351,3.639911033161953,1.5125733950055318,0.7429281207287238,1.3414355599564551,1.2267061261921115,2.1940675436728263
TCGA-EY-A549-01A,IS1,30.763157894736842,2.87920441104208,1.8923,3.2403,4.0643,3.0417,5.2634,2.9184,49.6378,264.4192,76.5622,1.4529,1.985183726600149,1.9711663987763277,2.8260578710147657,1.0776081600262877,2.199610079740148,1.372014781637172,1.3197025590966267,3.568980853108043
