gene,log2FC,mean_tumor_tpm,mean_normal_tpm,pvalue,FDR
MRPL57,0.39589190262570906,97.26992367941712,73.68704571428572,2.7907367836427544e-06,6.874955271993156e-06
SULT1C4,-0.44086178323187486,16.21616757741348,22.36948285714286,2.7907348601581564e-06,6.874955271993156e-06
ANKRD13A,-0.26141029574246133,15.506681420765029,18.785731428571427,2.797783300310337e-06,6.891153646447591e-06
SPRR1A,4.589152254237129,28.28778888888889,0.21678571428571428,2.7981475498577047e-06,6.891153646447591e-06
HTR7,-0.18448234264298635,0.290035883424408,0.4660085714285715,2.8015995465663117e-06,6.898625271530002e-06
KBTBD7,-0.47009527959689557,8.54195956284153,12.217531428571428,2.8048497872583494e-06,6.904569938897794e-06
BCLAF1,-0.42762414863059295,38.816003096539156,52.55319142857143,2.8048507534545408e-06,6.904569938897794e-06
KCTD19,-0.1239081270544839,0.13229289617486337,0.23383999999999996,2.817546386216872e-06,6.934787450366396e-06
RRBP1,0.4429922913596229,203.9339320582878,149.75089714285716,2.8190332037974848e-06,6.9363772999628496e-06
ERGIC3,0.5012384417550688,223.44739435336976,157.5720942857143,2.8190332037974848e-06,6.9363772999628496e-06
HTR3A,2.646450328590734,6.351582149362477,0.17414,2.8276711202160873e-06,6.9565938176744715e-06
CNTN1,-1.1619233686818244,7.011866302367941,16.926994285714283,2.833280551075121e-06,6.968325415105549e-06
PAK1IP1,0.7211316762516828,58.319473770491804,34.98446285714286,2.8332844517231193e-06,6.968325415105549e-06
NDC1,0.8494279822166071,33.27150091074681,18.02084571428571,2.847604815673722e-06,7.00145815931223e-06
NAPG,-0.3337811149443324,15.48023224043716,19.770237142857145,2.847604815673722e-06,7.00145815931223e-06
KRTAP17-1,-0.23036947374864306,0.07278816029143899,0.25852571428571425,2.8693444088508077e-06,7.052807517464336e-06
UBXN8,-0.7198556764234127,7.07266757741348,12.295822857142857,2.8692146676958612e-06,7.052807517464336e-06
LHB,0.9380307279357972,2.144864298724954,0.6414457142857142,2.872437188068439e-06,7.059357772792061e-06
GSAP,-0.6145357723374718,4.786544444444444,7.859577142857143,2.87645318364728e-06,7.0681746535318475e-06
TAS2R19,-0.0628189690154991,0.8305983606557377,0.9120685714285716,2.8952097331617307e-06,7.113204791913959e-06
SYCP3,-0.12486044592822121,0.15550018214936245,0.25996,2.905580957600849e-06,7.1365672696410525e-06
MEIS1,-0.55677990019689,35.57602877959927,52.80269142857143,2.905583849568369e-06,7.1365672696410525e-06
ECT2L,-1.5370879010640204,0.7631582877959927,4.116828571428571,2.9348846513234416e-06,7.205586030182119e-06
SPRYD7,-0.3637321772197799,10.476438615664845,13.767311428571428,2.9349944310112644e-06,7.205586030182119e-06
SYT5,1.4776076919698546,3.288104189435337,0.5397885714285714,2.934817173752524e-06,7.205586030182119e-06
PPP6C,-0.3675232308330223,41.30985173041894,53.58546571428571,2.949809655887845e-06,7.240880777092348e-06
SLC39A3,0.6165356473258048,17.120648087431693,10.818925714285715,2.9796505299589714e-06,7.31087020982089e-06
RBM7,-0.41516110824939423,9.32328761384335,12.765562857142857,2.9796505299589714e-06,7.31087020982089e-06
MTIF2,0.5415913886731847,35.40913096539162,24.013534285714286,2.979651551147755e-06,7.31087020982089e-06
CLDN1,-1.5685975144404525,65.68936320582877,196.81147142857142,2.9946808997562045e-06,7.346653603595221e-06
LRRTM4,-0.04501186871086871,0.3725307832422587,0.41602857142857136,3.0083100306199064e-06,7.378991805704314e-06
DHCR24,0.769905602061236,131.22449581056466,76.54382857142858,3.009782960695962e-06,7.38150725220187e-06
HAVCR1,1.2877119646662039,1.6385664845173042,0.08075714285714285,3.0149004338327205e-06,7.392958881892423e-06
SFR1,-0.4037922646529588,11.088322404371585,14.992619999999997,3.01735929707738e-06,7.397888792269671e-06
RASSF9,-0.8540853765634644,5.742233879781421,11.187345714285716,3.0249332201952536e-06,7.4132116977917335e-06
GIT2,-0.3688822937434004,2.4810803278688525,3.4953000000000003,3.0249559987648183e-06,7.4132116977917335e-06
MADD,-0.3173660237974145,19.519281602914386,24.568122857142857,3.024957034157713e-06,7.4132116977917335e-06
MMP10,-0.415937124221192,46.73045446265939,62.68030285714285,3.032398779514961e-06,7.430345323694911e-06
PDF,0.614796564258587,1.3189506375227689,0.5143257142857143,3.040074464208031e-06,7.44804700185686e-06
MKKS,-0.32351274251736983,10.413426958105646,13.282462857142859,3.0555266907491365e-06,7.48257589783151e-06
ALKBH5,-0.39741269583382177,102.24206375227688,134.98462857142854,3.0555287806819543e-06,7.48257589783151e-06
USO1,-0.4080386917706953,51.80388706739526,69.06446,3.0555287806819543e-06,7.48257589783151e-06
GRIP2,-0.29647185622068906,0.3263593806921676,0.6289514285714286,3.063107669293878e-06,7.50002231047943e-06
TH,-0.14474689815392117,0.587932058287796,0.7555171428571428,3.0819764747464803e-06,7.545102816496132e-06
CTSD,0.701228712127909,222.98009089253188,136.75854285714288,3.0863957472657178e-06,7.548081387250194e-06
ABCB9,0.6750518056382309,3.4837149362477233,1.8081942857142856,3.086393638018556e-06,7.548081387250194e-06
ANG,-0.7032803689233798,11.667032422586521,19.62449714285714,3.0863957472657178e-06,7.548081387250194e-06
NISCH,-0.38025971943121917,47.569056648451735,62.21632571428572,3.0863957472657178e-06,7.548081387250194e-06
GJB3,1.4682862898183417,12.684470309653918,3.9457228571428566,3.0863071599108203e-06,7.548081387250194e-06
MMP2,-0.9239465400491822,219.60515537340618,417.55379142857146,3.0863957472657178e-06,7.548081387250194e-06
CTHRC1,1.7763207493647735,49.42781329690346,13.721237142857143,3.0863957472657178e-06,7.548081387250194e-06
PPP1R16A,0.5993593283019276,31.501304371584702,20.45238857142857,3.0941569850440373e-06,7.565940705388547e-06
C16orf89,-0.717724728589574,21.071327322404372,35.29820285714286,3.1018500664778683e-06,7.582727160205024e-06
ANKH,-0.4163282935090349,13.473185610200364,18.314854285714283,3.101941181005195e-06,7.582727160205024e-06
MBIP,-0.3748513888808134,18.796894535519126,24.67075142857143,3.1332566024955944e-06,7.654743827744409e-06
HOXA2,-0.05476430453904135,2.722817850637523,2.8668514285714286,3.1328137100574693e-06,7.654743827744409e-06
RPS6,-0.4001062245743192,2575.34636557377,3398.7597228571426,3.133257671763728e-06,7.654743827744409e-06
ZDHHC24,0.4653108315605117,15.643989617486337,11.05549142857143,3.133257671763728e-06,7.654743827744409e-06
AXIN1,0.4585268672899021,29.391821311475404,21.11700857142857,3.14902834805782e-06,7.6898590006338e-06
CPXM1,-1.2709958234436796,93.60331256830601,227.30436285714285,3.149029422250088e-06,7.6898590006338e-06
JOSD1,-0.3919137482414943,44.458475591985426,58.64755714285714,3.149029422250088e-06,7.6898590006338e-06
MYBPHL,0.12179565500663914,0.5696606557377049,0.4425857142857143,3.160326035614424e-06,7.716302935558202e-06
GDF6,-0.6561192303844114,0.4062830601092896,1.2160742857142859,3.1626539105493857e-06,7.720844068695437e-06
ESRRG,0.8680398212624567,2.327091803278689,0.8228828571428571,3.164870832818677e-06,7.7228436357736e-06
PLRG1,-0.31283125353403385,32.72956065573771,40.896937142857155,3.164877307641248e-06,7.7228436357736e-06
ZNF264,-0.46542702435139915,9.319480145719488,13.248374285714284,3.1648762285033965e-06,7.7228436357736e-06
CLCA4,0.8271125869701164,0.9486903460837888,0.09839142857142856,3.179169068894858e-06,7.756570733307804e-06
CHST12,-0.31485586809587307,5.693566484517304,7.326042857142856,3.1807973420447936e-06,7.759395911437972e-06
GRTP1,0.6342800859375601,15.788097632058289,9.815937142857145,3.196802886769065e-06,7.794982859284072e-06
MICB,1.1188219782792022,9.632132058287796,3.895774285714286,3.19680070858177e-06,7.794982859284072e-06
R3HDM4,0.4992725140697791,116.14410200364297,81.87516857142856,3.196802886769065e-06,7.794982859284072e-06
RGS4,-1.1661169992769773,4.108227322404372,10.463214285714283,3.2128801920432147e-06,7.83302754667193e-06
SLC25A26,-0.34566031740179826,9.371795446265939,12.179777142857144,3.2290372317269986e-06,7.871255355944448e-06
IDO2,0.3912978497920956,1.1811792349726775,0.6630257142857142,3.242455001386102e-06,7.902795481292348e-06
SFXN5,0.5514181657948307,6.258765027322404,3.9530114285714286,3.2452688718012258e-06,7.908485354058586e-06
PGRMC2,-0.3751352091923419,52.65366338797814,68.5867142857143,3.261583189743534e-06,7.945894782101126e-06
MCM6,0.8522962294758418,50.6723548269581,27.621442857142856,3.261583189743534e-06,7.945894782101126e-06
CCR2,-0.406080352324494,1.4361877959927138,2.228145714285714,3.277772225121587e-06,7.983462793889914e-06
ATP6V1C2,0.36315871986588943,15.278897814207651,11.656200000000002,3.277971691466255e-06,7.983462793889914e-06
KCNIP2,-0.39818494866769316,0.9837067395264115,1.6142257142857144,3.286185478064034e-06,8.002286054184565e-06
GRM8,0.7546477284520601,0.9677945355191255,0.16629428571428573,3.2926964976015206e-06,8.016957912843843e-06
LAMTOR3,-0.399720542188148,34.237831329690344,45.48759142857143,3.2944436328974653e-06,8.020028191757767e-06
ASCL1,1.0037418203192583,2.7403628415300543,0.8653371428571428,3.2950886267092567e-06,8.020414895758235e-06
OLFM3,0.07850183019693596,0.31836557377049174,0.2485457142857143,3.298263370487397e-06,8.026958118645976e-06
NGRN,-0.49304323901025704,17.55270601092896,25.111274285714284,3.3109926907705786e-06,8.056748880875075e-06
OR51B4,-0.059316254139597305,0.06469016393442623,0.10937714285714287,3.3137369717941735e-06,8.062237510789009e-06
DAP3,0.5024519956832476,74.5465571948998,52.32876857142857,3.3276214583211744e-06,8.091245220248009e-06
KDM6A,-0.3493894317130053,4.443021675774135,5.934525714285715,3.3276203285270126e-06,8.091245220248009e-06
KHNYN,-0.42501600810893336,15.204657194899816,20.75616857142857,3.3276203285270126e-06,8.091245220248009e-06
MYL6B,0.6267370314764262,64.17308797814206,41.20866857142857,3.3276214583211744e-06,8.091245220248009e-06
PSD3,-0.8419048579457584,4.180303278688525,8.285254285714286,3.3443280316757125e-06,8.129474376235494e-06
RABL3,-0.4104829908431382,10.23298743169399,13.930108571428574,3.3443291666571888e-06,8.129474376235494e-06
LSP1,-0.680627221334519,12.629860473588343,20.84643714285714,3.3695410850030836e-06,8.189553450262356e-06
TULP3,-0.3971675882850967,38.19669162112933,50.61890285714286,3.3779896878993873e-06,8.207669200436538e-06
ZNF160,-0.3434705421352948,12.305068852459016,15.88154,3.377987397050098e-06,8.207669200436538e-06
ATP2C2,1.2849670780153022,9.727356284153007,3.4022942857142855,3.3949386696446665e-06,8.242786775517503e-06
GMNN,0.9088248711766855,25.03094335154827,12.86456857142857,3.394940971005057e-06,8.242786775517503e-06
ZCCHC3,-0.3136818907680663,46.53857030965392,58.08452857142858,3.394940971005057e-06,8.242786775517503e-06
RAB33A,-0.430663304971016,3.2363644808743173,4.709997142857143,3.394934066927713e-06,8.242786775517503e-06
CFLAR,-0.3603935056707588,10.818147540983608,14.171854285714286,3.3949386696446665e-06,8.242786775517503e-06
NEO1,-0.4703188464396302,33.837322950819676,47.264171428571416,3.4119726542584224e-06,8.280483208290004e-06
GPD1,0.7304983842066065,1.7878936247723132,0.6802514285714287,3.4119634066001446e-06,8.280483208290004e-06
FAAH2,0.7324973246991138,20.99728888888889,12.239314285714284,3.4119726542584224e-06,8.280483208290004e-06
KRTAP5-10,0.7670249410267115,1.5473550091074681,0.49689714285714276,3.4207996577830805e-06,8.300684329181535e-06
ASTN2,-0.49054422073158155,2.5606699453551913,4.002651428571428,3.4462833218662194e-06,8.358833026190663e-06
SLC30A2,1.6178470556706552,6.720296174863387,1.5154371428571427,3.4462168271165554e-06,8.358833026190663e-06
ZNF236,-0.34789028339391237,4.556004918032787,6.071117142857144,3.446282155282526e-06,8.358833026190663e-06
C8orf58,-0.26678277357476965,9.569626411657557,11.716548571428572,3.463560726018913e-06,8.39828074602399e-06
STK38L,-0.7599465684636835,19.10872732240437,33.05268000000001,3.463565413743922e-06,8.39828074602399e-06
DRAXIN,0.8071558214325018,1.5342302367941714,0.4483314285714285,3.480916461772386e-06,8.439112385939871e-06
HOXC6,-0.925323420649105,3.9412440801457187,8.383965714285715,3.491915988150382e-06,8.464535699750956e-06
OGDHL,1.2059678529099074,19.590063387978145,7.925348571428572,3.4983744987947167e-06,8.475210349649814e-06
ARHGAP29,-0.17563812534883594,8.943033515482695,10.230297142857141,3.4983721334025912e-06,8.475210349649814e-06
INHBE,0.9338839581985724,1.061476684881603,0.07907428571428571,3.497139316602444e-06,8.475210349649814e-06
PTPRF,0.7345484951430059,164.77726593806923,98.63314571428572,3.4983744987947167e-06,8.475210349649814e-06
MAGI3,-0.3732716515802905,6.304769034608379,8.461771428571431,3.5159045880847336e-06,8.51517819938666e-06
PPCDC,0.45106424787677213,11.667710382513661,8.26646857142857,3.5159022118580653e-06,8.51517819938666e-06
MLEC,0.5705501047405912,139.96676684881604,93.92138,3.551216580967693e-06,8.599438008631293e-06
CXCL10,1.8738083454351342,71.86775610200365,18.88212857142857,3.5690016555113684e-06,8.639969084758115e-06
DDX56,0.3792971211648348,76.77502459016395,58.79437714285714,3.5690016555113684e-06,8.639969084758115e-06
ANKRD34C,-0.014860551764780794,0.0995695810564663,0.11095428571428571,3.584965674950095e-06,8.677342092917645e-06
CAPN5,-0.4949463977944375,14.083893442622951,20.257254285714286,3.586868482116963e-06,8.67940688526345e-06
SORT1,0.6849042551637785,60.42974353369763,37.21219428571428,3.5868709021533642e-06,8.67940688526345e-06
KCNK2,0.23373468557099353,1.0743744990892532,0.7641114285714286,3.6100199235932523e-06,8.734141178976605e-06
ZBED4,0.6593152795523585,17.230740255009106,10.543317142857143,3.6228658519838965e-06,8.762653712353387e-06
SSR2,0.6062598440420546,169.64858306010927,111.09862571428573,3.622867073097494e-06,8.762653712353387e-06
TNFRSF12A,0.7379138013652629,102.14114790528234,60.84402857142857,3.64099478378957e-06,8.80520843491063e-06
NUDT19,0.6430575859581857,26.864495446265938,16.843151428571428,3.650089988802796e-06,8.825910103366338e-06
CYP2A7,-0.22630947681854313,0.09382367941712204,0.2795971428571429,3.6512669185191276e-06,8.827462136830094e-06
CCDC138,0.7548919873758781,6.924963387978142,3.69626,3.659209438392181e-06,8.84407226993762e-06
EXOC1,-0.31974583440400206,15.842854280510016,20.021745714285714,3.659209438392181e-06,8.84407226993762e-06
GOLGA6L4,-0.08545110439983108,0.08147741347905282,0.14746857142857142,3.675638714926784e-06,8.882479495951674e-06
CBX4,0.613046267963262,35.294088160291444,22.72960857142857,3.6775101964294085e-06,8.885700530271292e-06
BTBD7,-0.3606232375819074,12.39703752276867,16.20153428571429,3.6959011708927336e-06,8.928829626210034e-06
APOBEC2,-0.15830952414376115,0.31131020036429874,0.46339428571428576,3.7120798342324008e-06,8.966602211590943e-06
CR1L,0.48086308154479285,0.7297116575591986,0.23942285714285713,3.727833060537562e-06,9.003336236678188e-06
UCK2,0.7294435077202919,17.925134972677597,10.414439999999999,3.732942960998588e-06,9.01172583843458e-06
KCTD5,0.4638567287928268,36.57762240437159,26.245482857142854,3.732945470957808e-06,9.01172583843458e-06
IL17C,0.10582665720911755,1.588950455373406,1.4058400000000002,3.7321109482548694e-06,9.01172583843458e-06
ACY3,1.804917160736557,23.414501275045538,5.987368571428571,3.751600841514466e-06,9.055436822722116e-06
HRNR,-0.04265468773653591,0.14307085610200365,0.17737142857142854,3.7652678668637943e-06,9.08709614796941e-06
FRAS1,1.2053581492781698,9.250044444444445,3.4450514285714284,3.7797477565677806e-06,9.120707691656464e-06
RIDA,0.6487732223378408,41.8252723132969,26.314919999999997,3.7891800543118406e-06,9.142131110856499e-06
KIF1B,-0.46553546007771507,11.40755209471767,16.132717142857146,3.8081034360243477e-06,9.185100948469252e-06
IFNGR2,0.41612829977750465,90.97696757741349,67.93058857142857,3.8081034360243477e-06,9.185100948469252e-06
BMP2,-0.12722843599197775,8.405853187613843,9.273011428571428,3.827116105731251e-06,9.229609927255397e-06
GALNT18,-0.896169537750664,13.075702185792348,25.19654285714286,3.865423849064924e-06,9.320631783378123e-06
CCP110,-0.41762467327951436,7.256976684881603,10.029062857142858,3.88471332919507e-06,9.365775318582531e-06
CPO,-0.30004658269659135,0.6282628415300546,1.0046914285714286,3.893740872585416e-06,9.386168456445675e-06
SAMD13,-0.5937051506535871,1.078584699453552,2.136828571428571,3.9138022978808235e-06,9.433149789691428e-06
BAZ1A,0.6457930144371091,20.681409289617484,12.857485714285714,3.9235694507920825e-06,9.452548013897164e-06
XKR5,-0.5100062498695183,0.45171420765027326,1.067322857142857,3.922465004162792e-06,9.452548013897164e-06
CORO6,-0.3004496426718246,2.192020218579235,2.9310628571428574,3.923565510574936e-06,9.452548013897164e-06
PDE3A,-0.6345879342040113,5.508875227686702,9.104991428571427,3.943136934786125e-06,9.495529579638227e-06
RASL10B,-0.3341476983528109,5.679359380692167,7.420217142857143,3.9431356153979815e-06,9.495529579638227e-06
PLEKHB1,1.0818667928081984,40.724541712204,18.711388571428568,3.9431356153979815e-06,9.495529579638227e-06
EDDM13,0.32884110073380757,1.0135287795992713,0.6031228571428572,3.950895877709494e-06,9.512825480217635e-06
ARID1B,-0.32077847923889147,6.7339134790528234,8.65969142857143,3.962796606892417e-06,9.53869861203589e-06
CMTM7,0.8625732562512658,75.64951293260474,41.15498857142856,3.962797932288399e-06,9.53869861203589e-06
DSG3,1.8741393890510039,2.745586703096539,0.02175714285714286,3.9744906555056925e-06,9.565448115905603e-06
CDKN1C,-0.6989797636285955,64.84965428051002,105.89745714285716,3.982552869113144e-06,9.583453505634284e-06
MEPCE,-0.33307120915324795,72.55485992714027,91.65648,4.002402172908025e-06,9.629813482373721e-06
CRY1,-0.5020405878821568,14.819416939890711,21.4037,4.012361006033332e-06,9.652366852950992e-06
LBR,-0.6169238087200597,34.424521857923494,53.32710571428572,4.022344929586449e-06,9.67497399742196e-06
TRIM7,-0.057252946618092104,0.4661794171220401,0.5255342857142856,4.032328420815144e-06,9.697573511167383e-06
ANAPC15,0.513170288768587,8.037256830601093,5.332234285714286,4.042382901836926e-06,9.718927083761938e-06
CCT2,0.5794090359382631,142.37955846994538,94.95502857142856,4.0423856012107175e-06,9.718927083761938e-06
ZNF844,-0.4538650496293899,7.110020400728597,10.108334285714285,4.062519234422594e-06,9.764490777667526e-06
CETN3,-0.49023746153144865,14.485803278688525,20.75253714285714,4.062520590247903e-06,9.764490777667526e-06
CYP2D7,0.5815655678195677,2.0672765027322404,1.0496714285714286,4.082750313338962e-06,9.808830222742984e-06
EXOSC5,0.6055889187245782,79.55066083788707,51.938140000000004,4.082751675328893e-06,9.808830222742984e-06
EMILIN2,-0.45560412110614923,15.834352276867035,22.085905714285715,4.082751675328893e-06,9.808830222742984e-06
VPS25,0.45396776322839916,79.42377030965392,57.71195142857143,4.092902025269846e-06,9.831784742705579e-06
DNAJC8,-0.3398188363012,105.39585555555556,133.65434571428568,4.103079293380089e-06,9.853362763054542e-06
SOWAHD,0.6399464220281448,2.164688706739527,1.030897142857143,4.103072452478499e-06,9.853362763054542e-06
CST2,3.477422980886516,16.48643041894353,0.5699742857142857,4.112459516540358e-06,9.874451623327439e-06
TRIM69,-0.3508378067362261,11.249072313296905,14.621254285714286,4.123502508807291e-06,9.899526250044045e-06
NUDT15,0.6578290083904168,52.32279836065574,32.79766285714286,4.144025885497247e-06,9.947350365041987e-06
HERC3,-0.0529493812172705,0.15009398907103824,0.19308857142857144,4.148613175931346e-06,9.95691303120677e-06
SRRM4,-0.3341613837027484,0.1423318761384335,0.4400742857142857,4.175980190938664e-06,1.0021137627651793e-05
ADPRS,0.44331181028911537,102.10252786885246,74.82617714285715,4.206180802511147e-06,1.0090674840748714e-05
NR5A2,-0.4400715206202026,4.504886338797815,6.468322857142856,4.206178003435692e-06,1.0090674840748714e-05
PRMT9,-0.3487675137182067,8.15667723132969,10.660774285714288,4.2270940877674694e-06,1.0139371657456778e-05
ALX1,-0.6706095291796728,1.2002586520947176,2.502251428571429,4.240770312122568e-06,1.0170697573687764e-05
PDZD11,0.32910397919871226,97.37206083788706,77.30718285714286,4.248112641053848e-06,1.0185345495146982e-05
RNF34,0.3545087717182511,25.23434808743169,19.518825714285715,4.2481112287839185e-06,1.0185345495146982e-05
EPG5,-0.3548627782209506,7.363894353369763,9.696282857142856,4.269227060517802e-06,1.0232998903058903e-05
LTBR,0.430562808620663,77.74697358834244,57.42807142857143,4.269228479194716e-06,1.0232998903058903e-05
FRMD1,-0.05526027131815425,0.08453825136612023,0.12688571428571427,4.276783200235281e-06,1.0249617843910757e-05
RBM4B,-0.35702327545287105,17.8228970856102,23.108,4.2904448680747584e-06,1.027937255787066e-05
EXOC3L1,-0.5087587813714118,5.239495992714025,7.877714285714286,4.2904405927417615e-06,1.027937255787066e-05
DPM3,0.7630341119636661,315.17238561020037,185.30640285714287,4.311762263745666e-06,1.0324449031534979e-05
FST,-0.3572352015894231,6.420881785063751,8.505917142857145,4.311518901875397e-06,1.0324449031534979e-05
TTC8,-0.5261230281923588,11.06146338797814,16.369159999999997,4.311762263745666e-06,1.0324449031534979e-05
ILDR1,0.7698732326629871,18.647897449908925,10.522882857142857,4.311755105882429e-06,1.0324449031534979e-05
CPSF1,0.6139048540567504,90.73502222222221,58.94202285714286,4.333179686150914e-06,1.0374227029766039e-05
SIRPA,-0.43780742707626885,25.955202003642988,35.512011428571434,4.343927306092495e-06,1.039844931745705e-05
TTF1,-0.3420555678136834,15.622911475409836,20.07056,4.354701909449542e-06,1.0422729160321855e-05
EGFLAM,-0.8361518354509232,2.843554826958106,5.86182857142857,4.3763207280148355e-06,1.0471434281477702e-05
ARHGEF38,0.8545550133172216,2.4386557377049183,0.9017,4.3763163746410365e-06,1.0471434281477702e-05
ZNF22,-0.4846577640968297,42.24444225865209,59.509954285714294,4.398049646261172e-06,1.0521900096290141e-05
HOATZ,-1.1487120947916845,4.1287956284153005,10.371354285714284,4.404409423661011e-06,1.0535587454191584e-05
PMM2,0.5974031292867783,3.113052276867031,1.7184914285714286,4.408945524766671e-06,1.0544909142882074e-05
MAP4K1,1.0405148965453443,6.482973770491804,2.6378771428571426,4.441813566591733e-06,1.0618901640578236e-05
DNMT3A,0.6792153103877738,21.535769034608382,13.073697142857144,4.441813566591733e-06,1.0618901640578236e-05
ZZZ3,-0.34833907761455185,13.627909653916213,17.622705714285715,4.441813566591733e-06,1.0618901640578236e-05
KDM4C,-0.3263226108690951,6.88463897996357,8.885865714285712,4.463850944455969e-06,1.0670039536603098e-05
IL21R,0.686888763081625,1.3422708561020036,0.45499999999999996,4.474892585957703e-06,1.069488307737653e-05
LRRC17,-0.7070326117260128,16.32253533697632,27.27805142857143,4.485993048566135e-06,1.0719859981929908e-05
FAM240C,-0.4726799183779997,1.16860072859745,2.009334285714286,4.504400135632754e-06,1.0762287246584963e-05
HOXA3,-0.39811971628987086,6.145714207650273,8.416545714285716,4.508206060151943e-06,1.0769820964434803e-05
PTPRZ1,0.32148603339968196,0.48737632058287805,0.19026571428571432,4.515911833482499e-06,1.0786667645691946e-05
ZNF430,-0.4263893904832856,4.040074863387979,5.773185714285713,4.530591835539927e-06,1.081859952275839e-05
NBPF20,-0.11438895819009964,0.34539162112932603,0.45640857142857144,4.5305454059410955e-06,1.081859952275839e-05
ITGB1,-0.9156685681947954,44.49985610200365,84.83288857142857,4.553052467824704e-06,1.0865942371498908e-05
MRS2,0.5326259232396104,20.36444772313297,13.769142857142858,4.553050963316355e-06,1.0865942371498908e-05
TTN,-0.024001595413569665,0.26492276867030967,0.28614285714285714,4.552986269843497e-06,1.0865942371498908e-05
LRR1,0.7111121146996311,11.094659198542804,6.388011428571429,4.553052467824704e-06,1.0865942371498908e-05
PCDH9,0.12236503643067609,0.38460400728597455,0.2720085714285714,4.563459537617927e-06,1.0889203854732508e-05
ABLIM1,-0.6990366074058052,50.31690528233151,82.30890857142856,4.575618236536373e-06,1.0916637695788443e-05
THAP10,-0.4262026796361833,6.5816067395264115,9.187345714285712,4.598289603355627e-06,1.0969141393314218e-05
SFXN1,0.5394114888002375,19.66493078324226,13.218537142857143,4.609666362217326e-06,1.0994690710403562e-05
HKDC1,1.508586742267929,19.293641530054646,6.132308571428571,4.621071606850669e-06,1.1020300573839597e-05
MAML2,-0.5113142335511336,9.919215846994536,14.563682857142858,4.643958646920954e-06,1.107328078579302e-05
PTPN9,-0.35037981598733303,16.4468116575592,21.242874285714286,4.666957325666553e-06,1.1124904198648574e-05
RAN,0.5980715558932168,188.24794189435337,124.0240857142857,4.666957325666553e-06,1.1124904198648574e-05
FGF12,-0.15807596354037323,1.3474677595628417,1.6193,4.690035714223482e-06,1.117830240006631e-05
ASRGL1,1.3873123102644316,110.80941074681238,41.74208857142857,4.736605129792073e-06,1.128603573531335e-05
RHOA,-0.365989053777831,279.3489176684882,360.30383142857147,4.736605129792073e-06,1.128603573531335e-05
SH3PXD2B,-0.5727945069014986,26.256708743169398,39.54168000000001,4.760041500911838e-06,1.133860304389886e-05
NPC2,0.6483646626333108,272.7141652094718,173.63048571428573,4.760041500911838e-06,1.133860304389886e-05
FOXI1,1.7346199575007766,2.4591142076502734,0.03942285714285714,4.783485828289669e-06,1.1392803406254217e-05
RAB7B,-0.8058074290704673,5.059586885245902,9.59290857142857,4.807243144517432e-06,1.144773345817676e-05
TAS2R5,-0.4894817585984981,1.3073302367941715,2.2393542857142856,4.8252094262690686e-06,1.148885915927076e-05
FSHR,-0.18013848893090387,0.01788834244080146,0.15325999999999998,4.844269122902677e-06,1.1532576044682304e-05
FTSJ1,0.45106407636154966,57.53712750455373,41.82009142857143,4.87889912332954e-06,1.1613342625406256e-05
MRPL19,0.5470781040826878,16.916734426229507,11.2623,4.9030093375811914e-06,1.1664001160982625e-05
QARS1,0.3926094609092541,176.4545451730419,134.17609714285712,4.9030093375811914e-06,1.1664001160982625e-05
SHISA6,-0.5017009024364696,2.2926173041894353,3.6619571428571427,4.901428880791211e-06,1.1664001160982625e-05
DCAF5,-0.2913972213669247,25.155783060109286,31.010099999999998,4.9030093375811914e-06,1.1664001160982625e-05
PAICS,0.6705538224990066,71.41635428051,44.496694285714284,4.927233637278767e-06,1.1719939525349639e-05
NANOGP8,-0.07782155321859516,0.05074171220400729,0.10897714285714287,4.934104778198758e-06,1.173459141281867e-05
C1QTNF3,-0.3907429811441343,3.9341371584699454,5.468991428571429,4.95157091210269e-06,1.1771043761300107e-05
TMPRSS3,0.7543049516526343,30.62481985428051,17.748202857142854,4.951572536272442e-06,1.1771043761300107e-05
ZNF16,-0.2915653464800716,9.15465737704918,11.42897142857143,4.951567663764492e-06,1.1771043761300107e-05
STOX2,-0.4022507680873306,2.595730601092896,3.752002857142857,4.976021656154891e-06,1.182746078133459e-05
MAL,3.3715660746325993,134.59026138433515,12.100442857142857,5.0005961984857454e-06,1.1884159620083236e-05
POGLUT2,-0.5687837557624156,10.039359927140254,15.37438,5.025278707972435e-06,1.1939379050133817e-05
SLC5A9,-0.3341505438664385,0.8514253187613843,1.3339714285714284,5.024789806753361e-06,1.1939379050133817e-05
TRAM1L1,-0.5827503297498482,5.054257194899818,8.067471428571428,5.0376603728171715e-06,1.1967072833799524e-05
LRRC55,-1.0450068848191845,1.154311111111111,3.445154285714286,5.0426130695169905e-06,1.1977113507182739e-05
AIMP1,-0.3116552690166632,17.52728961748634,21.994791428571432,5.050084478891877e-06,1.1986231295174535e-05
IFT74,-0.44443769974493774,8.446899089253186,11.855185714285714,5.05008282528814e-06,1.1986231295174535e-05
THAP12,-0.35991264473715345,14.800007832422587,19.276911428571427,5.05008282528814e-06,1.1986231295174535e-05
SLC7A1,0.9999599544786539,50.92094735883424,24.96119428571428,5.050084478891877e-06,1.1986231295174535e-05
CASP2,0.5598161787878864,25.510633515482695,16.984511428571427,5.050084478891877e-06,1.1986231295174535e-05
