gene,mean_pos,mean_neg,log2FC,pvalue,u_stat,FDR
NXF2,0.0008636363636363635,0.007546222222222223,-0.09255070429547528,0.008600134926124737,20435.0,0.04927959269073628
PYM1,54.59312828282828,58.21723511111111,-0.09256273912739109,0.1606806034979239,20270.0,0.37433901377344103
METTL15,3.5739161616161623,3.817374666666667,-0.09256841286425005,0.6580296152987894,21642.0,0.8237523189502642
POLR2D,25.315190909090912,26.999407777777783,-0.09257025591005735,0.28920140236887226,20760.0,0.5304254787125632
FASTKD2,12.23841111111111,13.056132444444446,-0.09257881492634916,0.29239739363162887,20770.0,0.53376627336143
INTS10,30.644552525252525,32.68299422222222,-0.09261681933621561,0.24663984722024856,20619.0,0.4831196671064978
BRD3,18.553156565656565,19.79025888888889,-0.09264226414875906,0.36609317795655705,20983.0,0.6042125906764673
RNPS1,63.82562525252525,68.06591444444445,-0.09265615059543583,0.15839675766672323,20259.0,0.37096564429045376
PRELID3A,3.4759020202020205,3.7131482222222223,-0.09267540447371526,0.9986040646787531,22278.0,0.9998377701577711
CSRNP1,45.60706262626263,48.640416,-0.09270145770340969,0.40279887548182824,21079.0,0.6370414932106974
UROS,15.998376767676769,17.066901333333334,-0.09271442716542125,0.13791101758314225,20154.5,0.339630250726618
EPHA6,0.3880555555555556,0.42045266666666675,-0.09272158178944732,0.9073641260828934,22108.5,0.9598358384986738
EXOSC5,75.4383,80.45538022222223,-0.09277263237894766,0.04180841639946535,19366.0,0.1556127958638247
ZNF780A,5.075930303030304,5.4197880000000005,-0.09279466736911092,0.7816817079508673,21878.5,0.8962629791435812
AFF1,19.68061515151515,20.994973333333338,-0.09281197107053277,0.7406337850099598,21801.5,0.873132757180482
PDZD11,92.33617878787878,98.4799548888889,-0.0928366992401925,0.1305445763175984,20114.0,0.32864628116481726
PYGB,122.22034545454547,130.35098044444445,-0.09284340096809715,0.6494458782047579,21625.0,0.8181165891556861
OR5J2,0.01688080808080808,0.02465,-0.09284482515592273,0.3643524523387155,21616.0,0.6024598342582859
ELOC,33.038249494949504,35.24149111111111,-0.09286551545849019,0.7602740928090828,21838.5,0.8839514152919974
EFCAB5,0.20060000000000006,0.220592,-0.09289341591276498,0.5770101016735889,23072.5,0.771443716482262
TNRC6B,6.651416161616162,7.100518666666667,-0.09291067996905218,0.8928371614251842,22082.0,0.9524141424380503
MBTPS1,43.64841818181818,46.55876644444445,-0.09291731198545201,0.2525393425435024,20639.5,0.48978601030182967
FKBP7,9.597549494949495,10.242945555555556,-0.0929549684243639,0.6091988089506034,21544.0,0.7922602414541507
SMNDC1,18.879265656565657,20.142726,-0.09297941173256478,0.5573395017399305,21436.0,0.7580858371593918
RRN3,31.137718181818183,33.21830911111111,-0.09302611350842344,0.526742882021894,21370.0,0.7361841089137853
PIP4K2B,44.44358787878788,47.413643333333326,-0.0931240680372866,0.13487210488627469,20138.0,0.3351127746041269
CHEK1,12.326644444444444,13.155253999999998,-0.09312753635768213,0.6047961515727827,23015.0,0.7889565585636971
FLYWCH1,12.961346464646468,13.832325555555556,-0.0931324610553724,0.3454991563911243,20926.5,0.5848634081155917
EPHX4,2.7576343434343435,2.948308222222222,-0.0931874606040476,0.2016660064472241,20450.0,0.4292142061169068
CD81,336.57305050505056,359.03745822222226,-0.09318789157010554,0.8274342029512523,21963.0,0.9204687003468215
BFAR,44.534674747474746,47.512941777777776,-0.09318885586886366,0.22776459386861692,20551.0,0.4618222592963145
PAGE1,1.2866767676767676,1.3792306666666667,-0.09321550264408673,0.8069546696682983,21947.0,0.9098496880363587
WASHC5,24.28009090909091,25.908076222222224,-0.0932561837476557,0.8757102971836158,22499.0,0.9449600544844743
CYB561D1,5.6811464646464644,6.067263333333334,-0.0932748253260437,0.6224915035498443,21571.0,0.8007758196113939
THSD4,23.719703030303034,25.310606666666665,-0.09327539282763957,0.22109081595825242,20526.0,0.4538192892335174
CCNG1,100.4508202020202,107.16802133333333,-0.09329519508257977,0.4899609351730453,21288.0,0.7092390954124069
DDX39A,99.44444040404039,106.10072577777778,-0.09338097735539445,0.7214230764894269,21765.0,0.8614297046506424
MUSTN1,0.07085454545454545,0.08227977777777777,-0.09338588676997923,0.4001669831057375,21246.0,0.634818090646038
LHX6,1.6970010101010098,1.817217111111111,-0.09342250134900175,0.8721262734775912,22505.5,0.9437149505179554
OR14J1,0.011654545454545454,0.01912444444444444,-0.09342750147082048,0.36801731401004123,23278.0,0.6065289772897585
POMGNT1,43.23898787878788,46.13874444444445,-0.09343676207430593,0.1895843197110364,20400.0,0.4143441224430622
XPO7,39.07176060606061,41.692981777777774,-0.09344672056814701,0.32911555376436885,20880.0,0.5701920139678455
ERP27,21.76152424242424,23.224580666666668,-0.0934571513165443,0.8296159165188083,21967.0,0.9215412977551116
OR10S1,0.0,0.0066924444444444444,-0.09345801357111684,0.07594588918759955,21582.0,0.23222299449751568
GLDN,1.1134121212121213,1.194626888888889,-0.09346674534573801,0.3868568577411865,23512.0,0.6235794261180985
PRKCD,70.90604444444443,75.66136622222221,-0.09352050711807497,0.40299564008388455,21079.5,0.6371904937792525
HSBP1L1,25.48496262626262,27.198445111111113,-0.09352265328570426,0.5363844219485445,21391.0,0.7430295500238459
INAFM1,53.62277575757575,57.221000000000004,-0.09352993041388873,0.3389196841550024,20908.0,0.578539753969975
FBRSL1,26.9068,28.715805333333332,-0.09353763324172833,0.07203711510281786,19704.0,0.22454378353119148
VAPB,16.68976565656566,17.81445488888889,-0.0935420511048792,0.5519465879748858,21424.5,0.7543836632828766
SLC17A1,0.06111717171717171,0.07191066666666668,-0.09354880022153562,0.14373836329161635,23823.5,0.3482511516969931
XRCC5,198.0700484848485,211.34642955555555,-0.09355327010878776,0.3124052194990712,20831.0,0.553855173241648
NUDT8,26.51917676767676,28.303481111111115,-0.09360180154049068,0.8438283907377955,21993.0,0.9291683130524875
PPA2,38.67888888888889,41.28023422222223,-0.09367034397243164,0.27727188760042254,20722.0,0.5169898954558244
ZNF45,7.767804040404041,8.295633333333333,-0.09367813491326711,0.727720231308669,21777.0,0.8656956929746812
MROH2B,0.011749494949494949,0.019247777777777777,-0.09369407019632746,0.9942920784781099,22284.0,0.998577820195688
SFSWAP,15.407965656565656,16.448567555555556,-0.09369689745621358,0.15319701162521698,20233.5,0.36339937601094996
ARMC10,26.01362828282828,27.76606266666667,-0.09370624866628152,0.47599108577890004,21256.0,0.6974667076486808
TAS2R7,0.006965656565656566,0.014144444444444446,-0.09371297819974311,0.8943607955721824,22189.0,0.9532211807116175
UBAP1L,1.2041474747474747,1.2916777777777777,-0.09371819465671753,0.7892145408753648,22657.5,0.9014068253484501
TSEN34,60.84790606060606,64.93942555555554,-0.09373785907121555,0.0714852359522517,19699.0,0.22349627610700634
AKAP6,1.2583787878787878,1.3495833333333334,-0.09375243772835619,0.24821300180579497,20624.5,0.4848255636236004
KRTAP9-6,0.003027272727272727,0.009945777777777777,-0.09376591271260508,0.060435375126181856,21038.0,0.2002694030848053
SDE2,19.211277777777777,20.50807688888889,-0.0937662543994593,0.6394067012552441,21605.0,0.8126647287193339
ARL2,65.08094141414142,69.45901844444444,-0.09378738554747526,0.03447244635583859,19253.0,0.13633914705555514
KIAA0586,2.696522222222222,2.8844168888888886,-0.09381528308963547,0.7438076250207608,21807.5,0.8749573476200292
SAYSD1,28.453562626262627,30.372237111111115,-0.0938246571910932,0.2526844596990674,20640.0,0.4899164873972071
REXO2,26.95137676767677,28.76993511111111,-0.09386584369796715,0.11065940657152426,19995.0,0.29683283040627606
POMT1,14.317901010101009,15.287179555555554,-0.09386766316288192,0.19100532391244196,20406.0,0.415733213186352
NR2C2AP,30.991048484848484,33.081516,-0.09388053220643132,0.4650170748804382,21230.5,0.6881484817220839
PFKL,119.92153030303032,127.99251933333333,-0.09389299423978074,0.38839796072908406,21042.0,0.6245999471995622
RELCH,9.331681818181819,9.96598733333333,-0.09390173319715323,0.25912682164211154,20662.0,0.49554980562316187
OR3A3,0.01778989898989899,0.02571355555555556,-0.09392439545132197,0.48002288023501805,21425.0,0.7011147537674922
MYPOP,18.550530303030303,19.805158000000002,-0.09392567089123757,0.6043078480330331,21534.0,0.7888716497889023
ACTR1A,101.48194646464647,108.31947888888888,-0.09397995426974058,0.2638830668837506,20678.0,0.5008941310298485
HYOU1,87.33451616161618,93.22000999999999,-0.09398354300557571,0.6449202265531256,21616.0,0.8155571928731521
EFCAB11,3.52179191919192,3.7656315555555557,-0.09400047438582089,0.2072825400643471,20472.5,0.4361872718294515
POP7,128.59456868686868,137.26051844444444,-0.09401622107317656,0.10379485327931179,19950.0,0.2841439367199841
ZSCAN31,10.242789898989898,10.940320444444446,-0.09415665126638384,0.5596922125661388,21441.0,0.7595677448060776
SEC61A1,339.9886707070707,362.9339553333333,-0.09419354615935091,0.0813514344423031,19784.0,0.24254490371153709
ENO1,1084.3853707070707,1157.5658153333334,-0.09420825732183294,0.8214413937696752,21952.0,0.9171444241069328
UQCRC1,267.09680808080816,285.1358275555556,-0.09425243189591048,0.1771443264649727,20346.0,0.397685153968348
OR5V1,0.009027272727272726,0.016388,-0.09425325470894153,0.93660223163457,22205.5,0.9724832574574541
PRKN,0.6674959595959595,0.7193306666666667,-0.09428665877825267,0.2811584449451142,20734.5,0.5212645130074527
ABCA12,0.9924868686868686,1.0662811111111112,-0.09429962704010884,0.015431597490605624,18813.5,0.07644033410175094
TAF9B,27.514351515151517,29.381077999999995,-0.09437103062555693,0.8928371633563568,22082.0,0.9524141424380503
NLRX1,18.863448484848483,20.145444444444447,-0.09437597377815769,0.40773544648110904,21091.5,0.6409207422125741
SKI,43.30533333333334,46.24125466666666,-0.09442478349939289,0.29497119648170844,20778.0,0.5360498296206537
DDR1,102.87209999999997,109.83792755555555,-0.0944356922370061,0.16617758999922805,20296.0,0.38217770235479465
AIG1,16.432044444444443,17.55046288888889,-0.09444087177441651,0.3218843003891544,20859.0,0.563902586728102
NUDT6,0.9852040404040405,1.058622,-0.09444364023445112,0.6822506307579677,21689.5,0.8388622531219339
MPV17,27.26326060606061,29.114627555555554,-0.09445074511097007,0.07681195509405382,19746.0,0.23387370842096752
RPP38,19.564216161616162,20.894702888888887,-0.09445269176909332,0.05840321148036389,19570.0,0.19565705643313855
INCENP,23.727361616161616,25.340396,-0.09450191553716494,0.7584093724885168,21835.0,0.8823887836705545
PCBD1,237.59775757575758,253.6915608888889,-0.09451580422800812,0.4601144309892835,21219.0,0.6846438088640732
TP53INP2,35.552763636363636,37.967252,-0.0945365163322787,0.1970105868448515,20431.0,0.42332520893762854
CAND1,24.909716161616164,26.603820222222218,-0.09455746292291009,0.5762947559985112,21476.0,0.7707084410828131
ZBTB47,10.377631313131314,11.087541777777778,-0.09458046739848189,0.9986040647546793,22278.0,0.9998377701577711
PLEKHM3,2.53670202020202,2.7153702222222225,-0.09459011160120662,0.8801248902612987,22491.0,0.9472013900165787
DMXL1,5.506070707070707,5.886003777777778,-0.094603248717702,0.9286235393457998,22146.5,0.9690838798477254
CUL5,12.195717171717172,13.029096666666666,-0.0946117711755499,0.8263438427273136,21961.0,0.9198046834131809
VPS13C,10.459980808080811,11.175815111111111,-0.09462451471159902,0.2828802781288623,23810.0,0.5229483669862137
CCHCR1,28.443787878787877,30.37956822222222,-0.0946656664376368,0.6494458782047579,21625.0,0.8181165891556861
EEF1B2,460.40334040404036,491.6401657777778,-0.09468457920509726,0.2469253684793673,20620.0,0.4833502908927433
LYPLA2,183.32417474747473,195.77388733333333,-0.09474128517899863,0.21898513060610203,20518.0,0.45138591556980445
SF3A1,61.67215858585859,65.86744622222223,-0.09479750981438564,0.3496298841958029,20938.0,0.5885046994229516
BMPR2,19.46487474747475,20.793801333333334,-0.09480912009223084,0.8089449843414062,21929.0,0.911046734827129
ELP6,30.404158585858585,32.476172,-0.09481114736044662,0.09215978611842321,19868.0,0.2627498337790469
SGO2,6.045718181818183,6.463254888888889,-0.09482985013121202,0.730349530300874,22768.0,0.8668395571351986
ELOVL4,2.3014171717171714,2.4645886666666668,-0.09484140227981681,0.11342377394578926,24537.5,0.3011683831075698
VILL,5.382217171717172,5.754865111111111,-0.09487645319297064,0.39303380024925394,23496.0,0.628422545603542
YAF2,3.567962626262627,3.817383111111111,-0.09491128841721559,0.9913453661559282,22259.0,0.9977148985932376
SMC2,18.661018181818182,19.937388222222218,-0.09495634570451356,0.3375077330288252,23646.0,0.5776662283103003
NCOA3,19.665047474747475,21.010219555555555,-0.094990162975458,0.2029045921312349,24095.0,0.4307187788778293
BRINP3,0.3452969696969696,0.37560800000000005,-0.0950051881583897,0.0005483263987954182,27067.5,0.0055277469299873415
TBCEL,6.686741414141414,7.148788,-0.0950207510036089,0.5258292547390887,21368.0,0.7358451852744697
ZNF224,4.565553535353535,4.883256666666667,-0.09504062618472948,0.3280761130988116,20877.0,0.5691864214100687
ACRBP,3.5437,3.7918624444444444,-0.09505653849203201,0.9972081336303343,22269.5,0.9998377701577711
PEA15,263.0664727272727,280.9976471111111,-0.09509567571306801,0.6314225311574718,21589.0,0.8067527576102046
TUBA1B,111.91942121212121,119.55304266666667,-0.09510820452492881,0.8460195678749641,21997.0,0.9298782207199322
CDC25C,8.68950303030303,9.288523777777778,-0.09511673497944614,0.7414268416058654,21803.0,0.8735071467526575
TM9SF1,3.724881818181819,3.9855979999999995,-0.0951320860598794,0.24210291022005437,20603.0,0.4780507291347949
SMPD4,34.98448282828283,37.37606888888889,-0.09513653101524029,0.4487183054956526,21192.0,0.6748514776858935
TEPSIN,6.408709090909092,6.852394666666667,-0.09513854806796168,0.5292594597975803,21375.5,0.7380963886448374
RGPD1,0.023500000000000007,0.031919555555555555,-0.09514740156505627,0.22289277026681786,20613.0,0.4560892191605133
TRIM41,8.188465656565656,8.753668888888889,-0.09517036252673734,0.3713121660250207,20997.0,0.6098562955334276
KRTAP5-6,0.07115454545454546,0.082828,-0.09518742782912182,0.5894414052682786,22829.5,0.7793990064695121
NUFIP1,9.043337373737375,9.667292444444445,-0.09523783950407114,0.5178699168628171,21350.5,0.7299679124864947
NFASC,1.3273505050505048,1.4248324444444442,-0.09531107003646185,0.755747884473172,21830.0,0.881162269713674
BORCS8,7.619434343434344,8.146670444444444,-0.0953166202940815,0.10216938757584879,19939.0,0.2811807743118
HOXD9,25.746949494949494,27.513360444444448,-0.09537244825707093,0.20879924171982833,24071.5,0.43833966276130193
NUCB1,285.9687464646465,305.528746,-0.09541835366368942,0.08062053009745587,19778.0,0.24117584352697438
KCNK4,0.01142222222222222,0.019041111111111113,-0.09542290278173723,0.5449254784868243,21612.0,0.7496043499427744
SNAPC1,10.826859595959597,11.574180222222223,-0.0954424185845997,0.5153813673178647,21345.0,0.7280567509479657
ZNF776,9.073301010101009,9.701051333333332,-0.09549553097510576,0.14366702439525408,20185.0,0.34819312634605853
CDH8,0.03757474747474747,0.046990222222222225,-0.09550450976351799,0.23187111795587323,23974.0,0.4663441560959729
EIF4E2,38.73128383838384,41.38911866666667,-0.09551360469848327,0.032322865770977406,19216.0,0.13134907738631327
ZKSCAN5,8.939572727272726,9.558381333333333,-0.09552684278188257,0.43254359815731414,21153.0,0.6614662949915773
ZDHHC17,7.972831313131313,8.525517555555556,-0.09553627917846254,0.7467208085426923,21813.0,0.8767028526574913
TMEM265,0.003362626262626263,0.010440666666666668,-0.09555686982859544,0.5334616607332108,22603.0,0.740963136004853
ZSCAN32,9.162483838383839,9.796792666666665,-0.09556193499282238,0.19387082064735406,20418.0,0.41922878153905796
XPOT,37.253210101010104,39.81176133333334,-0.09558171512708273,0.609198815439957,21544.0,0.7922602414541507
FBXW10,0.16394343434343434,0.18203222222222223,-0.09563122108998885,0.32174379863846725,20862.5,0.563902586728102
NUDCD1,8.175176767676769,8.74230911111111,-0.09563303923789622,0.4266170772539444,23411.5,0.6564965306941072
KRTAP19-4,0.003386868686868687,0.010473333333333333,-0.09564520735934225,0.7940305902251823,22202.0,0.9036234739491197
PDE7B,1.9864888888888885,2.129507333333333,-0.09564770711162031,0.3176295777931327,23703.5,0.5593401351028808
TRIM7,0.43605555555555553,0.4728066666666666,-0.09566575764562063,0.10848626256525512,19981.0,0.29272849284391117
MDK,1340.2611414141415,1432.174226,-0.09568597333797217,0.6560057989235951,21638.0,0.8222680446463462
VARS2,0.15103232323232324,0.1682488888888889,-0.09569905588721005,0.4588319926063281,21216.0,0.683675642362771
PAX9,4.291051515151516,4.592233111111111,-0.09570822849125657,0.40102351699048144,21074.5,0.6353768420928719
PRPSAP2,19.204718181818176,20.52900688888889,-0.09572087602802921,0.3635009365290778,20976.0,0.6015854973721042
PARP1,38.76367070707071,41.42992488888889,-0.09572909135948651,0.7078443120824472,21739.0,0.8535527220349862
PABPC4,50.81255151515151,54.30752044444444,-0.09578471185087112,0.09054856693109227,19856.0,0.259945386810401
UBE2V2,24.679989898989902,26.381113333333335,-0.09578817859162066,0.7811444323959861,21877.5,0.8959224846087362
KRTAP20-2,0.009107070707070706,0.016598222222222223,-0.09580119302483363,0.6447989225867667,22449.0,0.8155144468053557
NOLC1,103.11733636363635,110.20441977777777,-0.09580529341399044,0.5931260848807687,21511.0,0.7824948844346753
MCF2L2,0.09394949494949495,0.10726777777777777,-0.0958148308570292,0.0008780411074944106,27029.5,0.008118395954214193
ATP6V1C2,14.459318181818183,15.459205333333335,-0.09582558320390078,0.20166618628875088,20450.0,0.4292142061169068
RNF103,11.027304040404042,11.792222666666667,-0.09591428708483322,0.21663347612675599,20509.0,0.44847267825441267
STAMBP,17.99101919191919,19.235031777777774,-0.09594344832734968,0.2285749907786515,20554.0,0.4627607068658699
JMY,10.404352525252527,11.126728222222221,-0.0959503090361678,0.7921793474149762,21898.0,0.902636047706935
ZNF384,11.829328282828282,12.649728666666666,-0.09595373471756934,0.48513406764259603,21277.0,0.7052093130201974
TSKU,100.39288787878789,107.30428311111112,-0.09595812479221826,0.7146223966496266,21752.0,0.8577861784899267
TM9SF3,91.7011393939394,98.01582844444444,-0.09597383682671486,0.26209246649276197,20672.0,0.49922374570049893
SH2B2,19.357477777777778,20.69593111111111,-0.09597657181400761,0.8911774075866069,22079.0,0.9518801602192567
LMAN1,81.5613606060606,87.18054666666667,-0.09600653244125726,0.4453727016830582,21184.0,0.6722606817857483
KIAA1143,14.689557575757574,15.707334,-0.09601517381060068,0.3912914363929161,21049.5,0.6267656934230433
CYP1A1,0.41566363636363635,0.45116200000000006,-0.09604611154079772,0.4755662059868079,21257.5,0.6971729516000078
MAGEB6,0.0688191919191919,0.08044244444444444,-0.0960598117468664,0.8163304855342257,22505.0,0.9145235676541363
ASL,10.31929898989899,11.036934222222222,-0.09609392550753552,0.7873294796047599,21889.0,0.9000258536721332
TTC7B,2.635133333333333,2.8235264444444446,-0.09609847733332072,0.5866072849924368,21497.5,0.7778587572803115
GNG5,39.55027070707071,42.28198844444445,-0.09612056074132021,0.6047961515727827,21535.0,0.7889565585636971
DAP3,70.55620707070706,75.42443422222222,-0.09612716599019656,0.12170691615694712,20063.0,0.314387045061737
BORCS5,5.189030303030304,5.553541555555555,-0.09615165889144178,0.5672530965570113,21457.0,0.7639331149286636
GFM2,17.94061818181818,19.18407488888889,-0.09616116251467793,0.6013817510482046,21528.0,0.787367833078495
MS4A10,0.033379797979797975,0.04257333333333334,-0.0961639987987602,0.9315567964616779,22380.0,0.9706103234234587
DIP2A,8.871013131313132,9.489745333333332,-0.09622157984076643,0.2741890479699993,20712.0,0.5136971450193012
SS18L2,21.98412121212121,23.507278000000003,-0.09622227875761262,0.21819920897222944,20515.0,0.4506130523836628
PIGL,3.577253535353536,3.8309264444444446,-0.09624071891407075,0.5160594297850674,21346.5,0.7286162495649875
GSTA5,0.06155454545454545,0.07270200000000002,-0.09626344785030505,0.8252978233186465,22522.5,0.9192441844433565
ZNF821,2.7127626262626268,2.9069717777777773,-0.09632352107780014,0.3893609441516096,21044.5,0.6253932477358037
CASQ2,1.064918181818182,1.1454364444444443,-0.09642277108583847,0.8121893740792813,21935.0,0.9128377891147738
EID2,39.10836565656566,41.82003066666667,-0.09647826580866498,0.9389177907156748,22165.0,0.9740331500190613
OR4C15,0.006976767676767677,0.014376000000000002,-0.09648683891646168,0.8063092137839616,22413.5,0.9094519995723734
TBC1D20,26.647493939393936,28.497720888888885,-0.09649644820313903,0.23183709721015167,20566.0,0.46632604855910514
ID4,62.391804040404054,66.71586777777777,-0.09652377302276281,0.2653816654312521,20683.0,0.502817060747971
NUP133,27.0481696969697,28.927010222222222,-0.09654104601947522,0.6319202966853412,21590.0,0.8069462444485004
TPRKB,34.29955252525253,36.681290222222216,-0.09658228956556415,0.31006447021552586,20824.0,0.551068067155611
TUBGCP4,3.8342676767676767,4.106824888888888,-0.09663664851682684,0.4002460430189343,21072.5,0.634847639886449
CHMP2A,227.68587676767677,243.471948,-0.09666968918792149,0.23596105306299142,20581.0,0.47116379529664276
HAUS5,16.31553333333333,17.453531777777776,-0.09669970737900471,0.8994808094555375,22094.0,0.9559611954449281
ATP13A1,54.36468484848485,58.141292,-0.09672127707287799,0.10085461839956551,19930.0,0.27875594409369825
NEDD8,41.22544646464647,44.09098755555555,-0.0967217660610213,0.03429371857973545,19250.0,0.13586830562789304
TBL1X,15.191352525252524,16.251780444444446,-0.09673171123223472,0.250658223668077,20633.0,0.4875072296716355
CSNK1G3,16.460776767676766,17.609269555555557,-0.09673436459291676,0.3523406336505892,20945.5,0.5913433168065895
TEDC2,17.536421212121212,18.759604000000003,-0.09674154520487518,0.4292679194155148,21145.0,0.6584557417590923
ZCCHC18,1.11550202020202,1.1998217777777775,-0.09676153366383844,0.7506991138581349,22729.5,0.8784626814297647
CCDC172,0.002076767676767677,0.009159111111111113,-0.09677800070570029,0.11048694448738332,21390.5,0.2965653617300814
INTS5,42.57063636363637,45.53191866666666,-0.096799689302342,0.07439323747986028,19725.0,0.22916707100059422
PITPNM1,45.973009090909095,49.17131688888889,-0.09682620610224722,0.9974873193842082,22280.0,0.9998377701577711
WDR74,18.405734343434343,19.69039866666667,-0.09682828926244089,0.06523097647722731,19640.0,0.21018243760337374
ACTN4,276.27712424242424,295.46619555555554,-0.09684306657898038,0.6835348498189114,21692.0,0.8394325256202109
OGFOD3,25.963845454545453,27.773544444444447,-0.0968465149656453,0.38839796072908406,21042.0,0.6245999471995622
GNL2,40.0686191919192,42.85815711111111,-0.09686323440259395,0.27388207616032667,20711.0,0.513442814002664
PLCH1,10.396785858585858,11.12625088888889,-0.09692856794384058,0.3521595123678237,20945.0,0.5911611410785513
TRIM68,10.825244444444442,11.584651555555556,-0.09694915324632838,0.3510739617961742,20942.0,0.5902425192267977
ANAPC7,35.17140707070707,37.62317444444445,-0.09695195553909562,0.08208770735764048,19790.0,0.24392075006319444
TMEM174,0.0029616161616161617,0.010119555555555555,-0.09696408785904355,0.5012468015330198,21836.5,0.7178273187289097
RCC2,195.8405767676768,209.4697388888889,-0.09701421988590044,0.234580676986056,20576.0,0.46956441355456224
C6orf132,19.360673737373737,20.714420888888885,-0.0970217617810633,0.6959091218163422,21716.0,0.8462225866433961
LIN7C,23.71372525252525,25.370337111111112,-0.09702473106338526,0.948943637197542,22367.0,0.9780111355392117
LRRC8B,8.322058585858585,8.90815511111111,-0.09705875807351919,0.706803564621374,21737.0,0.8530151145705672
TP53RK,21.258855555555552,22.745498444444443,-0.09707557269664067,0.29561701175104615,20780.0,0.5367524935748588
TM2D3,11.377396969696969,12.17634088888889,-0.09708513084228493,0.5606346538416151,21443.0,0.760182581480156
ZCCHC7,16.822168686868686,18.000386444444445,-0.09710602813658456,0.6933243293784546,21711.0,0.8446774836349277
DUSP14,33.58082828282828,35.92633,-0.09712407423170802,0.20154265929565518,20449.5,0.42917580827808843
ARHGEF12,16.968248484848484,18.15748288888889,-0.09717285945795363,0.48382213267833274,21274.0,0.7041808817930915
NT5C1A,0.025852525252525255,0.03462688888888889,-0.09723242199903756,0.725631643520209,21919.0,0.8641010563608699
GATD1,40.52365454545454,43.35634577777778,-0.09724683232879232,0.18490391088964275,20380.0,0.40889890840941284
SNAPC4,19.609980808080806,20.984442,-0.09725246957425314,0.3332945972172411,20892.0,0.5740193377186892
SULT1A1,4.755438383838383,5.094060222222222,-0.09726118296346846,0.6409084260546012,21608.0,0.8130211769745903
LANCL1,24.00062828282829,25.68145422222222,-0.09726288551332317,0.6030878576087408,21531.5,0.7882727484627255
SLX1B,0.03318181818181818,0.042472888888888886,-0.09729027461332067,0.22693008556281025,20719.5,0.4608851110449126
COPS2,25.495868686868686,27.28173177777778,-0.0973027236417465,0.40398037794732233,21082.0,0.6379358052302684
MRS2,19.256527272727276,20.608190222222223,-0.09738133180071437,0.3057481832018131,20811.0,0.5463138706225662
TPRG1L,75.30556262626263,80.57496955555555,-0.09745017405265453,0.1989611559745782,20439.0,0.42583948778915537
PRDM12,0.09075757575757577,0.10409266666666665,-0.09748399178962244,0.3797050022251345,23493.0,0.6176004573714229
TMEM141,54.064504040404046,57.85114133333333,-0.09748936406261724,0.1534992470706817,20235.0,0.36388477240207384
OR7A17,0.010150505050505052,0.01785822222222222,-0.09757629985353813,0.6774428565518624,21800.5,0.8353201591669455
ACAD9,33.2003595959596,35.530950888888896,-0.09759322900757134,0.10574225597891883,19963.0,0.2874067733226957
ULK3,47.4818606060606,50.811973555555554,-0.09759330447306838,0.16703568539194746,20300.0,0.38339430805392205
HIGD2A,322.4035262626262,344.989662,-0.09765631989226839,0.08258155152242262,19794.0,0.24480281812626553
CYP26C1,0.15063030303030303,0.16819199999999998,-0.09770534564051936,0.8293289674387038,21971.0,0.9214374404115214
RBM4B,16.849153535353537,18.037120666666667,-0.09773221606792215,0.21951020093186968,20520.0,0.45191850512149884
PPP1R3A,0.002660606060606061,0.009860444444444444,-0.09778935076769589,0.06403082817029677,20750.5,0.2079328636052843
ACCSL,0.024603030303030304,0.03334466666666667,-0.0978209685079334,0.7405264657822105,22642.5,0.873132757180482
OR5T3,0.004184848484848485,0.011496222222222222,-0.09784934582687232,0.9597578787666922,22250.0,0.9833067532646053
KIN,6.315489898989898,6.765992,-0.09790873986718807,0.43851748145962166,21167.5,0.6663378050385056
RASA1,13.335088888888887,14.278555333333331,-0.09791286364439274,0.6631001058994055,21652.0,0.8267129940448745
BBIP1,3.4685,3.719111777777778,-0.09791937289799894,0.6643701383143393,21654.5,0.8273556648282714
EIF6,181.2989656565657,194.04595733333335,-0.09797543698663763,0.048479809595640494,19455.0,0.17232335066032395
DKC1,60.26122121212123,64.50460644444445,-0.09801504139928663,0.4453727016830582,21184.0,0.6722606817857483
ICE1,13.91640909090909,14.90194088888889,-0.09803237471030697,0.9941371216329423,22286.0,0.9984759926309631
PEX1,6.0977545454545465,6.533550888888889,-0.09803572082037613,0.6419103855950492,21610.0,0.8134015306913528
SEC23IP,18.330023232323235,19.626396,-0.09806951108327114,0.5331607358153376,21384.0,0.7408764064110551
TVP23B,9.209919191919191,9.864796666666665,-0.09807172137427764,0.37206150478931566,20999.0,0.6106027865181233
IL1F10,0.02484040404040404,0.03362444444444444,-0.09809901822930071,0.2509185467806998,23298.0,0.48786523605527077
TRIM11,15.902761616161614,17.02877666666667,-0.09810122390282483,0.09365687468730735,19879.0,0.2653943667028594
ATP11A,19.9940797979798,21.408382666666665,-0.09812853353480062,0.7916400758483111,21897.0,0.9025733080807706
F9,0.005237373737373737,0.012645777777777778,-0.09814608833224721,0.2577257623208874,21355.0,0.4943412440482961
ICMT,73.40873535353535,78.58418844444445,-0.09815805419546098,0.2671877082616819,20689.0,0.5049557824189143
NDUFS1,19.702730303030304,21.098052,-0.09823233836462637,0.25559883701636166,20650.0,0.4924405500759671
KMT2B,20.915816161616164,22.39712822222222,-0.09826536644128776,0.4031924793301882,21080.0,0.6373395365260098
