gene,log2FC,mean_tumor_tpm,mean_normal_tpm,pvalue,FDR,mut_freq_pct,n_mut_samples
PLK1,3.125010554442058,29.177324043715846,2.4590657142857144,3.0146760317830222e-21,2.88188081188266e-19,4.142011834319527,21
MUC5B,3.118196815672801,67.51862440801456,6.891105714285715,0.003059222688506281,0.004985780491452793,20.118343195266277,102
PDIA2,3.1060963621495814,13.802254644808743,0.7190942857142856,6.310109379002233e-12,3.478255413791475e-11,1.183431952662722,6
TOP2A,3.0979745815172737,70.11298488160291,7.305497142857144,3.3683913014361666e-19,9.140085475508862e-18,6.903353057199212,35
CCNB2,3.0941468183726424,47.526475045537346,4.682608571428571,7.025604814081811e-21,4.867668675699025e-19,2.1696252465483234,11
TROAP,3.0868464537446036,27.656626775956283,2.372808571428571,1.0284808936350147e-20,6.307761257691625e-19,3.155818540433925,16
AKR1C2,3.0851972985416696,22.753440801457195,1.798914285714286,0.0010400159083252167,0.0018128294010130532,3.155818540433925,16
NEK2,3.083569073974568,27.168158469945354,2.322857142857143,2.2147731309271706e-20,1.0907261825085511e-18,5.325443786982249,27
CEACAM7,3.0820186419928577,14.105747358834245,0.7838657142857143,8.69961035262819e-06,2.001480568925671e-05,2.9585798816568047,15
PAGE2,3.0604248942457035,8.689063752276866,0.16145428571428572,0.008355667818942914,0.012775885790261373,1.183431952662722,6
KANK4,3.055580318618409,12.111590710382515,0.5770085714285713,1.142366334908559e-12,7.071954894304468e-12,5.9171597633136095,30
KIF2C,3.054262518389135,34.87406102003643,3.318728571428572,9.795264405233192e-21,6.098198949341027e-19,4.930966469428008,25
DLGAP5,3.047303022997589,23.038122768670313,1.9078428571428572,7.496751408139484e-20,2.724260016112009e-18,5.9171597633136095,30
CEP55,3.041845741666974,32.16978779599272,3.0276885714285715,3.1346365249522886e-20,1.3754051433155015e-18,3.5502958579881656,18
PBK,3.0402936285286595,30.02708160291439,2.771562857142857,3.038440025211795e-19,8.424904795957007e-18,2.366863905325444,12
ALPP,3.0356496633160144,41.664002732240434,4.202834285714285,4.7452077568874554e-05,9.945801289515068e-05,3.155818540433925,16
TMPRSS13,3.0348477925868664,19.08322276867031,1.4504914285714288,1.8995293588581735e-17,3.0514542709291284e-16,3.155818540433925,16
SULT2B1,3.0289426981252237,14.607149544626596,0.9121457142857143,2.0595174279721128e-15,2.0858145197473245e-14,1.5779092702169626,8
SAPCD2,3.0238514274522856,28.82314790528233,2.666768571428571,1.156068482161229e-20,6.960882415582466e-19,1.3806706114398422,7
PKMYT1,3.020711143781954,16.152734790528232,1.1135314285714286,3.783055011678866e-21,3.368020844715252e-19,1.9723865877712032,10
RHCG,2.9968651770296675,7.6993167577413475,0.08977999999999998,1.1348353781288846e-15,1.2173286130279803e-14,3.353057199211045,17
CDC45,2.994084481801402,20.65311293260474,1.7177600000000002,7.523882155582054e-21,5.066496883470032e-19,4.930966469428008,25
CLPSL1,2.980863624879642,8.508194353369763,0.2043942857142857,1.5083427765164998e-10,6.650090627196475e-10,1.3806706114398422,7
BUB1,2.9763218702048633,19.25508469945355,1.5737828571428572,9.512666586570906e-21,6.01302579866846e-19,5.719921104536489,29
NCCRP1,2.9705485428988965,13.07398961748634,0.7955314285714286,3.8409423466587e-09,1.394862016904159e-08,1.9723865877712032,10
MKI67,2.968669338076645,30.551626593806922,3.0305400000000002,5.904949587458608e-20,2.2395369722733822e-18,16.765285996055226,85
GAD1,2.967942485832742,12.64973442622951,0.7445542857142858,2.6651152197775854e-10,1.1390951009298085e-09,3.9447731755424074,20
WNT7A,2.9609579046599674,48.43294426229508,5.3486199999999995,7.308356357597596e-05,0.0001492243356282737,2.564102564102564,13
ZWINT,2.9586610618017466,80.87761384335154,9.532208571428571,2.6866592041732107e-20,1.2381146243142356e-18,2.9585798816568047,15
MAGEA4,2.9579130904395763,6.987107650273225,0.02794285714285714,0.0026391539076675743,0.004347554784692924,4.142011834319527,21
CENPF,2.94360456942949,30.641883424408014,3.1129085714285716,8.24622974392842e-20,2.951112761720848e-18,10.256410256410255,52
CCL18,2.9375768054479936,22.617527140255007,2.082731428571428,2.1528177515982063e-11,1.0885096247790952e-10,1.3806706114398422,7
HJURP,2.9162915990587237,22.299848998178504,2.0864685714285716,4.0638781178459973e-20,1.659551019510477e-18,4.536489151873767,23
INA,2.9093068740284007,8.354611475409836,0.2451942857142857,5.7840787802896896e-15,5.342986098388539e-14,1.7751479289940828,9
IVL,2.904904296070853,6.879165938069217,0.052002857142857135,7.383531109403235e-06,1.7164082886139857e-05,4.733727810650888,24
ACTL8,2.9020542507568514,6.766591803278689,0.03902285714285714,9.19169061370077e-13,5.7681442276468355e-12,3.5502958579881656,18
BPIFA1,2.9013658044193544,6.908513479052823,0.05851428571428571,0.0046077122701970894,0.007311535734703432,2.7613412228796843,14
IQGAP3,2.8936126019034005,19.353856466302368,1.73894,1.5031845364093607e-20,8.130996223502175e-19,7.495069033530571,38
H1-5,2.89291637881184,7.336791621129326,0.12239142857142855,2.875358225576756e-14,2.3151615424873265e-13,1.5779092702169626,8
HGD,2.890976676271904,66.09753515482697,8.045568571428573,1.683851762753893e-12,1.0094544470172139e-11,2.9585798816568047,15
CDT1,2.8902835623143517,43.19251275045537,4.960554285714285,1.4319258130834046e-20,7.954179146212125e-19,2.9585798816568047,15
RRM2,2.883740463032178,22.457925865209475,2.1783171428571424,5.0667130200471817e-20,1.9714771557721324e-18,2.1696252465483234,11
SCNN1B,2.877048803313025,31.148855009107464,3.3761028571428575,0.00025872670388722897,0.0004919296024814456,3.7475345167652856,19
CA2,2.874256572099819,26.791166302367944,2.790262857142857,1.4501703543872453e-13,1.0406273769653338e-12,2.7613412228796843,14
NQO1,2.871320414271225,151.22454007285975,19.803245714285715,1.607814402539155e-08,5.311518224487581e-08,1.3806706114398422,7
MUC5AC,2.87082902610496,6.638253916211293,0.04421142857142856,2.1337623789198485e-13,1.4929097424690272e-12,6.903353057199212,35
SIX1,2.8650014615727946,10.093156284153006,0.5226628571428571,1.908075740447936e-14,1.595511077846429e-13,3.155818540433925,16
BPIFB2,2.8525036829272734,13.616681785063752,1.0237628571428572,0.00067993866409841,0.0012170584876093707,1.3806706114398422,7
KIF18B,2.83962597828263,15.750771584699454,1.3400342857142857,2.2147731309271706e-20,1.0907261825085511e-18,5.128205128205128,26
PRSS8,2.813812768995966,222.08286047358837,30.726645714285716,2.166531549503003e-18,4.576624520320172e-17,1.9723865877712032,10
CCNB1,2.809152282465975,117.86056848816028,15.95894,2.2362881839052235e-20,1.0980441207758445e-18,2.366863905325444,12
AMBP,2.7936382008870577,17.302297267759563,1.6395914285714286,0.00010215059596857367,0.00020467337045051355,2.7613412228796843,14
AURKA,2.787135487284565,27.92636156648452,3.19066,1.4180824174825937e-20,7.903893149874267e-19,2.366863905325444,12
KIF20A,2.786198191223851,34.56360655737705,4.155568571428572,3.6303547882807803e-19,9.754656888771386e-18,3.353057199211045,17
UHRF1,2.786129679520913,16.406597267759565,1.5235114285714286,7.079811807085825e-20,2.6130365815056366e-18,4.536489151873767,23
H1-4,2.750713099608313,11.139105646630238,0.8035971428571427,3.020109677492466e-13,2.0504799871252645e-12,2.564102564102564,13
POC1A,2.737732173141265,33.18747504553734,4.125397142857143,2.4490676234856094e-21,2.525294853266599e-19,1.5779092702169626,8
H4C4,2.7328490908056824,9.545125318761386,0.5862885714285714,3.227351412437511e-15,3.139436533160027e-14,1.183431952662722,6
GTSE1,2.7117689148112523,17.3058233151184,1.7942514285714286,3.691633153104907e-20,1.5418896770923067e-18,2.7613412228796843,14
SPAG5,2.7112672967526805,26.548378142076505,3.206522857142857,4.8388650100949e-21,3.932590883573678e-19,6.31163708086785,32
BUB1B,2.70811406020115,16.677081238615663,1.7051228571428574,2.2495204650925733e-19,6.51098046194689e-18,4.930966469428008,25
CDC20B,2.6927485216521623,15.050417486338798,1.4824942857142855,0.00010038085210558172,0.00020132303647433592,4.536489151873767,23
KRT14,2.6853227782372704,16.92674553734062,1.7870114285714287,4.1911364414498176e-05,8.847775945110568e-05,3.9447731755424074,20
TACC3,2.682978441917809,42.15139799635701,5.719514285714286,7.378062510140593e-21,5.029887408772707e-19,3.9447731755424074,20
TTK,2.6748762808883004,14.614344444444447,1.4451514285714286,2.4482572380401414e-19,7.012386790483723e-18,14.201183431952662,72
ESPL1,2.67327333045389,11.175226047358834,0.9087171428571429,6.822168846148263e-21,4.830564018186869e-19,6.903353057199212,35
NCAPH,2.668701430424758,12.036622586520947,1.0502457142857142,1.2137371473970073e-20,7.195768004367583e-19,4.930966469428008,25
MYCN,2.664460780823541,20.548134972677598,2.398811428571428,8.29931218414448e-09,2.8620830354100258e-08,3.5502958579881656,18
VAV3,2.6612066795951788,33.31149526411658,4.424211428571429,4.903223472526477e-16,5.692708011945236e-15,5.9171597633136095,30
NUF2,2.6605731734313305,15.645784881602916,1.632642857142857,7.5083749310313545e-19,1.8351580683282265e-17,3.155818540433925,16
TGM7,2.659325106327323,5.938228051001821,0.09827714285714287,6.763307544919428e-12,3.708243531940204e-11,4.733727810650888,24
CDCA2,2.656607873071481,10.709830418943536,0.8570857142857143,1.7218951091045542e-20,9.018357304764107e-19,5.9171597633136095,30
COL9A1,2.6527293852768956,12.649406375227686,1.1705142857142856,0.005699525181591538,0.008926406535589253,7.297830374753452,37
LAD1,2.6509600316664423,127.96415610200364,19.532911428571428,4.253075377308914e-18,8.18754230744953e-17,2.564102564102564,13
HTR3A,2.646450328590734,6.351582149362477,0.17414,2.8276711202160873e-06,6.9565938176744715e-06,5.325443786982249,27
CAMP,2.6460587821124677,6.195834790528233,0.14957714285714283,6.820457873016603e-09,2.3799474193956836e-08,1.5779092702169626,8
CDC6,2.641378012704082,17.868560837887067,2.0241600000000006,2.5111593788023825e-20,1.1904915928586696e-18,2.564102564102564,13
FGF8,2.6329438325266943,6.2817309653916205,0.17392285714285716,1.4925469222928922e-06,3.818864628410071e-06,1.5779092702169626,8
E2F1,2.630362225249256,38.69685428051002,5.411182857142857,5.176659710510767e-19,1.3241012698295602e-17,5.9171597633136095,30
PRSS1,2.6286528720592637,6.398266666666666,0.19626285714285716,2.7553315336438287e-08,8.85075148793923e-08,1.7751479289940828,9
KIF4A,2.628433715740232,20.729482695810567,2.514082857142857,2.872144449768426e-19,8.031294768182965e-18,8.481262327416173,43
NECTIN4,2.6224090831197486,44.569714389799636,6.400354285714285,1.0298843243635655e-17,1.7866509601652503e-16,3.7475345167652856,19
DPEP1,2.619087013648568,15.827755919854281,1.739065714285714,0.01003030971973751,0.015153860904305375,1.3806706114398422,7
CCNA2,2.6171171559426325,32.62301730418944,4.480320000000001,5.681877961562016e-19,1.4377260088577637e-17,2.7613412228796843,14
FOXA1,2.6146977727700147,19.041917304189436,2.272177142857143,5.240577602108821e-10,2.150868640803096e-09,3.155818540433925,16
SKA1,2.6119104163634717,13.371698360655738,1.350957142857143,1.4180824174825937e-20,7.903893149874267e-19,2.1696252465483234,11
SPP1,2.6004560464755277,451.4001723132969,73.59461714285715,8.461111310906814e-14,6.256898897684474e-13,2.366863905325444,12
RDH10,2.5991299877117413,97.889529143898,15.32052857142857,8.597805377660993e-15,7.696505323963704e-14,1.7751479289940828,9
FOXG1,2.5967924748209255,5.690551912568306,0.10598571428571428,1.8391057280375984e-11,9.414075799306328e-11,4.142011834319527,21
SKA3,2.5816894242004196,16.235914936247724,1.879177142857143,4.6928543280315117e-20,1.8566597291094455e-18,3.9447731755424074,20
NCAPG,2.5808490210441346,11.741630054644808,1.1296685714285715,1.2644702244994262e-19,4.098473431000301e-18,5.9171597633136095,30
RECQL4,2.5771924003729993,34.701871584699454,4.9824457142857135,4.174816600036937e-21,3.536536922589399e-19,4.733727810650888,24
FBN2,2.5730363400336485,22.168731329690345,2.8935085714285713,7.615250713525012e-05,0.00015522165341207766,13.214990138067062,67
PSORS1C2,2.565247516963269,7.296408196721312,0.40175999999999995,0.019925484692926043,0.028672537851190043,1.183431952662722,6
MYEOV,2.56313634362995,7.371405464480874,0.4165028571428572,4.228654294573153e-13,2.8085482508803496e-12,1.5779092702169626,8
ALDH3B2,2.56177740212034,50.74545701275046,7.763959999999999,1.9033226020003767e-12,1.1254853115936544e-11,2.7613412228796843,14
PCSK9,2.558813144018723,9.280489253187614,0.7447542857142858,4.467706989376171e-12,2.5173612848642582e-11,3.155818540433925,16
VIL1,2.5505427652623682,5.1889517304189425,0.05639714285714286,1.960451130072146e-12,1.1568771517686781e-11,4.142011834319527,21
JPT1,2.5465423268986944,145.02200692167577,23.99382285714286,4.0071072753160057e-22,9.721949386494628e-20,1.5779092702169626,8
MCM10,2.5402743955338276,8.098214389799637,0.5640742857142858,2.660861111338427e-20,1.2365883553482075e-18,4.142011834319527,21
TEDC2,2.537806617951089,18.539030054644808,2.364705714285714,1.3377456967618362e-20,7.66324917133996e-19,3.155818540433925,16
ANLN,2.528986834693348,18.197603460837886,2.326182857142857,1.770890464659307e-18,3.819104690973757e-17,6.31163708086785,32
KRT8,2.5179940202837923,633.0927524590164,109.70342571428571,3.1545525275054623e-19,8.702977859328615e-18,3.353057199211045,17
GLDC,2.5138497874900585,9.179922950819671,0.7823800000000001,6.507872193003665e-08,1.9904871234737574e-07,6.903353057199212,35
DEPDC1B,2.511248191990561,9.90821857923497,0.9133428571428571,3.8399331620962046e-19,1.0267620309280905e-17,4.142011834319527,21
STC2,2.498721087946002,34.468407832422585,5.275548571428572,3.4302867860177656e-15,3.328992435042417e-14,1.7751479289940828,9
KIF11,2.4889028814582552,25.86007923497268,3.7849000000000004,1.5715913490854566e-18,3.4616974735930394e-17,6.70611439842209,34
CDC25C,2.4880786515539564,9.180503642987249,0.8146085714285713,1.5031845364093607e-20,8.130996223502175e-19,3.155818540433925,16
FUT3,2.477527311625418,12.865964298724956,1.4896599999999998,2.359002907314552e-12,1.3771764422212456e-11,4.142011834319527,21
EXO1,2.469846005402519,9.804663387978144,0.9503542857142857,9.926999785085313e-20,3.390800050814441e-18,4.733727810650888,24
SPINK5,2.469590990618511,8.478236429872496,0.711222857142857,1.0204945099941623e-06,2.665207919247062e-06,7.889546351084813,40
LMNB1,2.46321843986348,87.70935974499089,15.086694285714287,2.5309495113657707e-18,5.161385048023793e-17,2.7613412228796843,14
PIMREG,2.4629744054224765,16.063659927140254,2.0948742857142855,1.8540190491504077e-18,3.977582090101876e-17,3.155818540433925,16
ECT2,2.462800829981436,35.91064189435337,5.695371428571429,5.558037186643093e-17,7.939090693094176e-16,4.142011834319527,21
MAB21L4,2.4622238788150925,14.731802914389798,1.854797142857143,1.2173952094490034e-12,7.480315973596706e-12,1.9723865877712032,10
CCL20,2.459945910117344,31.01573806921676,4.818968571428572,6.839718851693666e-09,2.3861637051224803e-08,1.7751479289940828,9
COL2A1,2.4592023647894266,19.185752094717667,2.67072,0.0015911074042959364,0.002702702007884084,6.508875739644971,33
CDKN3,2.450304885244253,22.97588797814208,3.386917142857143,5.681884821040502e-19,1.4377260088577637e-17,1.5779092702169626,8
CDK1,2.4432969563654847,43.893365391621124,7.2542285714285715,1.4602136392472686e-17,2.4236020744770056e-16,1.183431952662722,6
LAMA1,2.4398360452047276,10.784218943533698,1.1718857142857142,2.079971915297787e-08,6.780355000707941e-08,13.41222879684418,68
FGF18,2.4316848251936207,51.72018142076503,8.771625714285715,1.4994340692280724e-11,7.798758913658492e-11,1.3806706114398422,7
XDH,2.430982707677253,7.31558378870674,0.5420342857142857,3.8812975750410704e-10,1.6227482866960866e-09,7.889546351084813,40
SLC7A5,2.4274679841235525,101.34423533697631,18.024914285714285,3.397746556792352e-16,4.0768016504698345e-15,1.9723865877712032,10
DLX3,2.4257701182365494,7.012575227686703,0.4912228571428571,2.5051773266725393e-11,1.2524368344073805e-10,2.564102564102564,13
FAM3D,2.4257230747350467,5.694567030965391,0.24596857142857143,1.3668629438983457e-10,6.066856294978453e-10,2.1696252465483234,11
ZNF750,2.41641231230096,8.355410018214936,0.7524685714285715,3.1909370386279147e-10,1.3495021600431514e-09,3.5502958579881656,18
LRP4,2.4150651014651308,26.96218069216758,4.24280857142857,0.030260727657121858,0.04231218619266009,7.495069033530571,38
ERMN,2.406632424023666,6.7782927140255005,0.4669514285714286,2.2601663146222224e-08,7.337312841132905e-08,2.9585798816568047,15
VAX2,2.402534401033676,8.87021766848816,0.8667742857142857,6.5995282023465e-16,7.396672301787538e-15,2.1696252465483234,11
TFCP2L1,2.3998839290812204,15.243675227686701,2.0778485714285715,1.1707931678090937e-14,1.0187629579385247e-13,3.353057199211045,17
ASPM,2.3989645888648607,8.15655646630237,0.7360885714285714,3.2750389059615457e-19,8.945649685898273e-18,14.990138067061142,76
CXCL1,2.375834828911515,56.98933570127504,10.172505714285714,6.37293661770245e-05,0.00013095118734444516,2.1696252465483234,11
SMPDL3B,2.3749917044671642,51.96530546448087,9.210517142857144,4.656900646308252e-18,8.882028539051275e-17,2.366863905325444,12
MTFR2,2.3725489471511674,8.370650273224046,0.8095114285714285,7.824135632624113e-21,5.204943131735185e-19,1.7751479289940828,9
AUNIP,2.3721177398778033,9.52181912568306,1.0324142857142857,2.0105602551514953e-20,1.0237723175768324e-18,1.183431952662722,6
SBSN,2.3682632941942052,5.179352641165757,0.19680857142857144,8.471744883046908e-12,4.5810176034253646e-11,1.5779092702169626,8
SLC25A10,2.366039233192285,41.963685792349736,7.333985714285714,3.656321849902734e-20,1.5349108875240537e-18,2.1696252465483234,11
KPNA2,2.365711905868275,72.18476375227687,13.199414285714285,5.176659710510767e-19,1.3241012698295602e-17,2.7613412228796843,14
PADI3,2.3643458500110803,4.432279052823315,0.05497714285714285,2.7100327280235734e-14,2.1938233536277192e-13,3.7475345167652856,19
CENPU,2.3643083875528297,20.520971402550092,3.179594285714286,2.9541363424413394e-19,8.204939625858117e-18,2.9585798816568047,15
ELF5,2.3640495316209975,4.312241530054645,0.03187714285714286,5.258304562150864e-16,6.058066247651184e-15,2.7613412228796843,14
NLRP2,2.3630333849740124,25.955757194899817,4.239714285714286,0.005275815354565467,0.008293511359658988,6.11439842209073,31
LARGE2,2.3613656876799363,103.33579908925319,19.304460000000002,1.622083635371859e-16,2.1038628786450416e-15,3.353057199211045,17
KRT17,2.351871623323251,169.8697695810565,32.47197428571428,6.160842365390961e-08,1.8920621247993314e-07,3.7475345167652856,19
HSPA6,2.3454641967694787,21.538045173041894,3.434668571428572,1.0852662835972694e-05,2.468938915366476e-05,4.339250493096647,22
ERN2,2.3390531731809885,4.960129690346084,0.17796,2.000362200127582e-08,6.535044668852446e-08,6.903353057199212,35
SIX3,2.3386163088540814,4.612880874316939,0.10966571428571428,1.3506132708931072e-07,3.9754536562345196e-07,1.7751479289940828,9
OTX1,2.335524835250868,4.466231876138433,0.08299142857142858,8.438900758781415e-20,3.0005384637580988e-18,2.366863905325444,12
NUP210,2.3287782239539427,58.48475865209472,10.840597142857144,1.2765068422779235e-19,4.105231236776643e-18,8.284023668639055,42
CBX2,2.328120059843193,24.19401384335155,4.017222857142857,1.946882687044266e-14,1.623845832702543e-13,1.9723865877712032,10
PYCR1,2.3207369437216685,78.68155573770493,14.949474285714285,1.388143956081656e-16,1.840964548829193e-15,1.7751479289940828,9
F12,2.318667990524318,8.12561238615665,0.8292514285714285,5.476119695343498e-16,6.25658052172971e-15,2.564102564102564,13
LRRTM1,2.317768439259979,28.23492950819672,4.86386857142857,0.009083855356173337,0.013808801771097124,4.142011834319527,21
NKD2,2.3150347476180104,16.19377832422586,2.455225714285714,5.612494924469418e-11,2.638032514640925e-10,2.1696252465483234,11
NOTUM,2.2937900882555144,126.30649890710383,24.96276571428571,0.010677349500759114,0.016069596064908216,1.7751479289940828,9
CRACR2B,2.292695698144178,45.288253005464476,8.447145714285714,4.0307404655512225e-16,4.763549871107741e-15,2.564102564102564,13
KRTAP11-1,2.291972746950489,4.053713296903461,0.03194857142857142,0.0035945777770622404,0.005802107833477433,1.3806706114398422,7
ANKRD22,2.289529698606641,8.276717304189436,0.89748,2.9557074314117267e-15,2.8991264964710406e-14,2.564102564102564,13
TNNI3,2.288171443962371,8.568641347905283,0.9590342857142857,6.944865963619653e-09,2.42028725534003e-08,1.9723865877712032,10
ORC1,2.287646355717598,10.642073224043715,1.384405714285714,1.6019451794616337e-19,4.9307633527533636e-18,4.733727810650888,24
SCEL,2.2832687477617117,4.746002185792349,0.18041142857142858,6.609886501271503e-12,3.631365551048194e-11,6.508875739644971,33
SCD,2.273946250510024,185.44415409836066,37.54985428571428,1.92776283079643e-16,2.452138101964495e-15,3.353057199211045,17
TMEM132A,2.2718683488686073,99.40782094717669,19.7906,1.7386793508269215e-18,3.7693471655640665e-17,3.5502958579881656,18
TACSTD2,2.262598237107805,655.3026934426231,135.77107142857142,2.473093691293957e-13,1.7071589840572262e-12,1.3806706114398422,7
H2BC4,2.256824513506982,24.74464043715847,4.386602857142857,1.66517763352517e-12,9.997907541106328e-12,1.183431952662722,6
CCNO,2.2528597024214214,65.32160801457195,12.914791428571428,4.4948923790599735e-11,2.1620039204003335e-10,1.5779092702169626,8
KRT15,2.244123251959444,5.46092276867031,0.36378571428571427,5.518669712366493e-13,3.5832317556944394e-12,2.564102564102564,13
RAD54L,2.2427890404182826,7.653575591985428,0.8283057142857142,8.98380516476918e-20,3.1602306526303183e-18,4.930966469428008,25
E2F2,2.241213075621449,7.524065027322404,0.8029114285714286,6.49701209490146e-20,2.436084216856461e-18,1.7751479289940828,9
APOBEC3B,2.2401022103103028,12.231604918032787,1.8007514285714286,1.0366208651072829e-14,9.126025097406592e-14,2.9585798816568047,15
RAD51,2.2328843371152978,12.878994717668487,1.95252,2.1663910982327612e-19,6.3035485606074236e-18,1.9723865877712032,10
GINS1,2.227418128611083,20.14095755919854,3.514451428571429,4.1765559905141584e-18,8.087420273650537e-17,3.353057199211045,17
GGH,2.225046517209109,13.914305646630236,2.1900485714285716,3.579779214861716e-17,5.373903319998962e-16,2.7613412228796843,14
CCNA1,2.222744445934047,67.977002003643,13.777179999999998,8.501795657304206e-06,1.956516509548076e-05,3.7475345167652856,19
DEPDC1,2.22227114584114,6.7500684881602915,0.6608685714285714,3.30587014384613e-19,9.000051543972258e-18,6.508875739644971,33
CTSE,2.2208254251667716,6.681505464480874,0.6478257142857142,0.001440697605542271,0.002462049833875739,3.155818540433925,16
ALPL,2.2174586599406076,168.5196670309654,35.45008285714286,1.6469746329662397e-07,4.793047714707535e-07,2.7613412228796843,14
HAPLN1,2.2139023426573927,5.253596539162113,0.3479657142857143,8.707814012268792e-19,2.0821802840457166e-17,3.353057199211045,17
SERINC2,2.2117589100859583,447.04066338797816,95.71896857142858,3.3283951261443625e-14,2.648907997642532e-13,1.7751479289940828,9
PRR11,2.2049960113606817,13.954252641165755,2.243357142857143,1.0967997696545336e-19,3.662955991854351e-18,3.353057199211045,17
SIM2,2.203904923523157,3.798803096539162,0.04157714285714286,1.648064379509074e-16,2.130859414822939e-15,2.366863905325444,12
HMMR,2.203820169486714,10.130941712204008,1.4161057142857143,1.5683136905501657e-17,2.577098401318924e-16,7.6923076923076925,39
ADAMDEC1,2.2022939953668614,7.115549726775956,0.7634428571428573,1.221710025625469e-13,8.865226701587878e-13,4.536489151873767,23
CXCL9,2.192034427217195,36.63056666666666,7.235171428571428,0.002210449088955594,0.0036758380273752026,1.5779092702169626,8
SGO1,2.1904262688559735,5.636407650273224,0.45394857142857137,6.7556089005950626e-21,4.804098297643955e-19,5.9171597633136095,30
GOLT1A,2.1812099349151364,27.394426775956287,5.26070857142857,1.9775435213958783e-11,1.0067331966793748e-10,1.3806706114398422,7
TNNT1,2.1790350181329488,54.83114244080146,11.328822857142859,0.00029180618358430794,0.0005505124781922199,2.366863905325444,12
H1-3,2.177102774165109,4.465735883424408,0.20858,2.8283468446155645e-09,1.0471738384754843e-08,1.9723865877712032,10
KIF15,2.1625427201058303,10.353203825136612,1.5358771428571425,1.3353756522903564e-17,2.241203205644588e-16,7.6923076923076925,39
EZH2,2.1570345670356295,21.461908561020035,4.036334285714286,3.2444957524925747e-19,8.891643010734635e-18,8.086785009861932,41
CALML3,2.153786320115902,3.6352750455373406,0.04164857142857143,0.01853358298381748,0.026800512934264244,2.1696252465483234,11
CASP14,2.153724725852707,3.679129690346084,0.05154857142857142,1.84136476056562e-06,4.656473914747332e-06,2.366863905325444,12
DIAPH3,2.1526679935442656,6.2427785063752275,0.6288742857142856,4.500901353946768e-19,1.1749346604021166e-17,7.6923076923076925,39
CDC25A,2.1518402926126763,11.47257340619308,1.8066457142857142,1.1922986447558852e-18,2.7206836848108704e-17,3.9447731755424074,20
PKP1,2.151765374764518,4.658013661202186,0.27326285714285714,9.910493990475097e-05,0.00019888496515613449,5.325443786982249,27
CSPG5,2.1503979804156232,6.694723132969034,0.7332400000000001,5.030101656308584e-14,3.8688433207319126e-13,2.366863905325444,12
SLPI,2.1491435822493816,5161.267518214936,1162.8146600000002,5.331065555040969e-08,1.6519894727097276e-07,1.5779092702169626,8
DNMT3B,2.1484359683339775,13.965326411657559,2.3755342857142856,2.2065548602078035e-18,4.637424785029428e-17,8.086785009861932,41
H2BC8,2.1463896529313518,15.421238615664846,2.709182857142857,4.0041706092241716e-12,2.267792884002073e-11,1.3806706114398422,7
KRT18,2.145511004738422,858.078891985428,193.16452285714286,2.3407676774801446e-17,3.6674249898449597e-16,1.183431952662722,6
MEX3A,2.145350581211076,53.312381238615664,11.276765714285716,4.012644918563499e-15,3.853353659281758e-14,1.3806706114398422,7
CBLC,2.138475203460045,69.06883952641167,14.914014285714286,1.3881381607037076e-16,1.840964548829193e-15,2.1696252465483234,11
PACSIN1,2.1362287719297686,15.413268123861563,2.7335857142857147,1.1480228020385304e-13,8.373156581800032e-13,2.564102564102564,13
H1-2,2.1348394303285616,276.7140969034608,62.23350000000001,5.038090125387249e-10,2.0743301943758136e-09,1.7751479289940828,9
MNX1,2.132586694258376,3.916420400728598,0.12118285714285713,6.866090843216479e-15,6.248029053027329e-14,1.3806706114398422,7
IGFBPL1,2.1322292036515007,11.67562149362477,1.8913742857142861,0.00011002905034263719,0.00021955240355017274,1.183431952662722,6
EFNA3,2.1215190273562947,16.370293260473588,2.991777142857143,1.5715876496393143e-18,3.4616974735930394e-17,1.183431952662722,6
VTCN1,2.118495640769507,142.49804681238615,32.045722857142856,9.728239431528932e-09,3.31604326738356e-08,1.5779092702169626,8
PODXL2,2.114691936024011,146.09115610200365,32.96259428571429,1.4084335503731973e-15,1.4828549275084246e-14,2.9585798816568047,15
HAPLN3,2.1125673998016588,81.02220746812387,17.966417142857143,2.32441637647071e-12,1.3584208777546502e-11,2.9585798816568047,15
CILP2,2.1122829279364983,7.49710655737705,0.9652171428571429,8.299303646098724e-09,2.8620830354100258e-08,5.325443786982249,27
SLC16A3,2.1115577636114127,32.4004043715847,6.7287542857142855,9.49009110613335e-16,1.0348150896826701e-14,1.5779092702169626,8
MSMB,2.1109410277885834,4.702956466302368,0.3202114285714286,0.0001489334113433658,0.0002921644970681152,1.7751479289940828,9
TRPM2,2.1035082823415205,13.927648269581056,2.47354,5.417884735120507e-20,2.078703775814375e-18,8.875739644970414,45
GDA,2.1030735432238057,19.7123912568306,3.8210542857142853,2.9498191107917988e-05,6.340879513058958e-05,3.5502958579881656,18
FAM111B,2.1002824730985146,9.333208743169399,1.4098342857142856,1.4621662809982807e-16,1.9236718057730857e-15,5.325443786982249,27
ACBD7,2.087402521186963,15.95204335154827,2.988882857142858,6.101161210525687e-15,5.610755721920445e-14,1.3806706114398422,7
OVOL1,2.0872649342495713,6.794778506375228,0.8343171428571428,4.6153041264443956e-15,4.376264840744621e-14,1.3806706114398422,7
SPINT1,2.079453821577375,295.4454561020036,69.14017142857142,2.453119980899306e-16,3.0475582413310806e-15,1.183431952662722,6
