sample_id,IFN,TIL,PDL1,TGFB,TIME_index
TCGA-B5-A0K1-01A,-0.5720056141652461,-0.8119946130684071,-0.3260874283590809,0.08107468663878997,-0.6511039051697014
TCGA-B5-A0K2-01A,0.3339692461202306,0.9194333429333692,-0.5433688527603249,-0.5442723457378067,0.780950257835565
TCGA-B5-A0K3-01A,0.31133158481759116,-0.6306470763675713,-1.0523825930510082,-0.3500083719485216,-0.1072243229184745
TCGA-B5-A0K4-01A,-0.30045078499810224,-1.0834426772997183,-1.215540859041172,-1.1949177863991427,0.32843967928614526
TCGA-B5-A0K6-01A,-0.033764391151854097,0.20702446225931553,-0.011356207961076132,-0.10306868347127193,0.15703663785340036
TCGA-B5-A0K7-01A,0.24867264942499992,1.2112815521906093,0.07610711675028546,0.4577730914276108,0.05424734802768738
TCGA-B5-A0K8-01A,0.34473218325689975,0.32602113295125595,-0.438228738401586,0.056569434209808755,0.020938758392381143
TCGA-B5-A0K9-01A,0.12709911149821074,0.13114613690887922,0.8136975379061842,0.4469705580422634,-0.08965629593783869
TCGA-B5-A0KB-01B,1.0981142018435408,0.1515300759194654,0.14785421203702648,-0.20787224373246183,0.6737050736658061
TCGA-B5-A11E-01A,-0.7299389120684818,0.39174922129400375,0.2178141251324834,0.5752189665883081,-0.6153441551356397
TCGA-B5-A11F-01A,-0.3002296024490538,-0.059265361779110404,-0.7108871973375448,0.7096938663295901,-1.0664879201848265
TCGA-B5-A11G-01A,0.44291608459658055,0.2566032581924544,-0.7690020281736396,-1.3454162122293547,1.322255317101153
