gene,mut_freq_pct,n_mut_samples
IL4I1,2.564102564102564,13
PTGIS,2.564102564102564,13
SIGLEC5,2.564102564102564,13
XPNPEP3,2.564102564102564,13
MAP2K1,2.564102564102564,13
STOML1,2.564102564102564,13
TTLL12,2.564102564102564,13
PARVG,2.564102564102564,13
BCCIP,2.564102564102564,13
TH,2.564102564102564,13
LYVE1,2.564102564102564,13
SDE2,2.564102564102564,13
ANKS4B,2.564102564102564,13
CDK11A,2.564102564102564,13
OR4X1,2.564102564102564,13
PUF60,2.564102564102564,13
CHAD,2.564102564102564,13
AMIGO1,2.564102564102564,13
NT5E,2.564102564102564,13
ZNF32,2.564102564102564,13
POMGNT2,2.564102564102564,13
CDC42EP1,2.564102564102564,13
PDLIM1,2.564102564102564,13
CCDC189,2.564102564102564,13
BCL7C,2.564102564102564,13
AMMECR1L,2.564102564102564,13
FAM209B,2.564102564102564,13
ERAL1,2.564102564102564,13
ZPBP2,2.564102564102564,13
CHST9,2.564102564102564,13
CDK5RAP3,2.564102564102564,13
MYLIP,2.564102564102564,13
APOBEC4,2.564102564102564,13
TCF19,2.564102564102564,13
MICB,2.564102564102564,13
SLC36A3,2.564102564102564,13
H1-4,2.564102564102564,13
RMND1,2.564102564102564,13
SUGT1,2.564102564102564,13
HIRIP3,2.564102564102564,13
GDPD3,2.564102564102564,13
TRIM48,2.564102564102564,13
OR10J1,2.564102564102564,13
FCRL6,2.564102564102564,13
BEGAIN,2.564102564102564,13
TSPYL1,2.564102564102564,13
MS4A12,2.564102564102564,13
SSTR5,2.564102564102564,13
GRIN1,2.564102564102564,13
STYXL1,2.564102564102564,13
ZNF467,2.564102564102564,13
PPP1R18,2.564102564102564,13
OR2B3,2.564102564102564,13
C11orf42,2.564102564102564,13
OR4A47,2.564102564102564,13
MKNK1,2.564102564102564,13
RBMS1,2.564102564102564,13
MAPRE1,2.564102564102564,13
AC068580.4,2.564102564102564,13
KHDC3L,2.564102564102564,13
CELF1,2.564102564102564,13
EDEM1,2.564102564102564,13
SERPING1,2.564102564102564,13
OR9Q1,2.564102564102564,13
PGK2,2.564102564102564,13
OR10V1,2.564102564102564,13
GSS,2.564102564102564,13
ADAM33,2.564102564102564,13
OR3A2,2.564102564102564,13
ANGPTL5,2.564102564102564,13
CRYBB1,2.564102564102564,13
HORMAD2,2.564102564102564,13
CES2,2.564102564102564,13
PRMT7,2.564102564102564,13
TRAF3IP3,2.564102564102564,13
PACC1,2.564102564102564,13
GPR21,2.564102564102564,13
SLC30A10,2.564102564102564,13
MEGF9,2.564102564102564,13
GATA5,2.564102564102564,13
GRAMD4,2.564102564102564,13
SSR4,2.564102564102564,13
SLC15A3,2.564102564102564,13
HSD17B7,2.564102564102564,13
LRRC52,2.564102564102564,13
STX5,2.564102564102564,13
SLC43A2,2.564102564102564,13
TMEM237,2.564102564102564,13
STRAP,2.564102564102564,13
ANAPC7,2.564102564102564,13
HLA-DQA2,2.564102564102564,13
ARRB1,2.564102564102564,13
PBX2,2.564102564102564,13
SEC14L2,2.564102564102564,13
SEC14L4,2.564102564102564,13
OR4S2,2.564102564102564,13
SMTNL1,2.564102564102564,13
TIGD3,2.564102564102564,13
CLPB,2.564102564102564,13
ADIPOR2,2.564102564102564,13
PIR,2.564102564102564,13
MAD2L1,2.564102564102564,13
ADH4,2.564102564102564,13
GTF2H4,2.564102564102564,13
KLRC4,2.564102564102564,13
NTN1,2.564102564102564,13
COPS4,2.564102564102564,13
RXRB,2.564102564102564,13
BAK1,2.564102564102564,13
MX1,2.564102564102564,13
IFNGR2,2.564102564102564,13
SLC47A1,2.564102564102564,13
LGALS9B,2.564102564102564,13
PSMB6,2.564102564102564,13
CHRNE,2.564102564102564,13
METTL16,2.564102564102564,13
SLC41A2,2.564102564102564,13
PTPN7,2.564102564102564,13
TMPRSS6,2.564102564102564,13
TBX10,2.564102564102564,13
ATG16L2,2.564102564102564,13
OR11H4,2.564102564102564,13
CYB5R1,2.564102564102564,13
ADORA2A,2.564102564102564,13
HSDL1,2.564102564102564,13
TADA1,2.564102564102564,13
SLC19A2,2.564102564102564,13
METTL18,2.564102564102564,13
OXCT2,2.564102564102564,13
C9orf43,2.564102564102564,13
EIF2S2,2.564102564102564,13
OR4E2,2.564102564102564,13
JPH4,2.564102564102564,13
CMA1,2.564102564102564,13
SMYD4,2.564102564102564,13
NPL,2.564102564102564,13
NPIPB15,2.564102564102564,13
LAD1,2.564102564102564,13
CHMP2A,2.564102564102564,13
PRDM12,2.564102564102564,13
CPNE7,2.564102564102564,13
OR8G2P,2.564102564102564,13
FZD5,2.564102564102564,13
CS,2.564102564102564,13
ZNF138,2.564102564102564,13
CDK5,2.564102564102564,13
ST6GALNAC4,2.564102564102564,13
ZNF76,2.564102564102564,13
C6orf89,2.564102564102564,13
NFYA,2.564102564102564,13
TMEM183A,2.564102564102564,13
UCHL5,2.564102564102564,13
KCNK15,2.564102564102564,13
B4GAT1,2.564102564102564,13
MRAP2,2.564102564102564,13
RELT,2.564102564102564,13
LDHA,2.564102564102564,13
POLR1E,2.564102564102564,13
ZDHHC14,2.564102564102564,13
LRRC19,2.564102564102564,13
TFB2M,2.564102564102564,13
NANS,2.564102564102564,13
OR10P1,2.564102564102564,13
IFNA8,2.564102564102564,13
RGS17,2.564102564102564,13
LAYN,2.564102564102564,13
CYB561A3,2.564102564102564,13
LRRC23,2.366863905325444,12
CDK20,2.366863905325444,12
OR10W1,2.366863905325444,12
RNH1,2.366863905325444,12
RAD23B,2.366863905325444,12
NIPSNAP3B,2.366863905325444,12
OR13C9,2.366863905325444,12
IFNA17,2.366863905325444,12
ALG2,2.366863905325444,12
CORO2A,2.366863905325444,12
MEF2A,2.366863905325444,12
FEZF2,2.366863905325444,12
MIP,2.366863905325444,12
C16orf78,2.366863905325444,12
RHOA,2.366863905325444,12
TXNDC8,2.366863905325444,12
ODC1,2.366863905325444,12
ELOVL2,2.366863905325444,12
MAS1L,2.366863905325444,12
SLC7A10,2.366863905325444,12
SIM2,2.366863905325444,12
PRKACA,2.366863905325444,12
ZBTB32,2.366863905325444,12
DMRTC2,2.366863905325444,12
CD79A,2.366863905325444,12
PSG8,2.366863905325444,12
IL1RAP,2.366863905325444,12
CCDC92,2.366863905325444,12
OGFOD1,2.366863905325444,12
PPP1CA,2.366863905325444,12
GGT1,2.366863905325444,12
CTU2,2.366863905325444,12
NME7,2.366863905325444,12
CAVIN4,2.366863905325444,12
OR13C5,2.366863905325444,12
FBP1,2.366863905325444,12
ERGIC3,2.366863905325444,12
MMAB,2.366863905325444,12
CFHR1,2.366863905325444,12
DYNC2I2,2.366863905325444,12
SPOUT1,2.366863905325444,12
FBXL20,2.366863905325444,12
EGLN2,2.366863905325444,12
DGAT1,2.366863905325444,12
ELK4,2.366863905325444,12
WNT7B,2.366863905325444,12
DENND6B,2.366863905325444,12
TRAF2,2.366863905325444,12
IL20,2.366863905325444,12
LDHD,2.366863905325444,12
RNF141,2.366863905325444,12
ACD,2.366863905325444,12
BLOC1S5,2.366863905325444,12
SCARF1,2.366863905325444,12
SLC16A13,2.366863905325444,12
SHBG,2.366863905325444,12
GGT6,2.366863905325444,12
GYPA,2.366863905325444,12
ARL6IP4,2.366863905325444,12
DRGX,2.366863905325444,12
IRF2BP2,2.366863905325444,12
B3GALNT2,2.366863905325444,12
SNX20,2.366863905325444,12
N6AMT1,2.366863905325444,12
EIF3D,2.366863905325444,12
SPINDOC,2.366863905325444,12
SNX30,2.366863905325444,12
FCGR3A,2.366863905325444,12
ZBTB3,2.366863905325444,12
B3GALT4,2.366863905325444,12
NEU3,2.366863905325444,12
TAF1D,2.366863905325444,12
PAFAH1B2,2.366863905325444,12
PLA2G15,2.366863905325444,12
GLYAT,2.366863905325444,12
MTO1,2.366863905325444,12
RNF167,2.366863905325444,12
RAB11A,2.366863905325444,12
DENND11,2.366863905325444,12
TREM1,2.366863905325444,12
DLK2,2.366863905325444,12
RSPH9,2.366863905325444,12
LRRC55,2.366863905325444,12
ZNF552,2.366863905325444,12
MOCS2,2.366863905325444,12
NR1I3,2.366863905325444,12
OR3A1,2.366863905325444,12
SNAI1,2.366863905325444,12
CLEC3A,2.366863905325444,12
PITPNB,2.366863905325444,12
FCAMR,2.366863905325444,12
SNX17,2.366863905325444,12
PTAR1,2.366863905325444,12
HMGXB4,2.366863905325444,12
APOL1,2.366863905325444,12
CYTH4,2.366863905325444,12
UCK1,2.366863905325444,12
RAB18,2.366863905325444,12
IRX6,2.366863905325444,12
CETP,2.366863905325444,12
CMPK1,2.366863905325444,12
PRKRA,2.366863905325444,12
TCEA2,2.366863905325444,12
EIF5A,2.366863905325444,12
APTX,2.366863905325444,12
CNTF,2.366863905325444,12
OOEP,2.366863905325444,12
TRIP13,2.366863905325444,12
ASB12,2.366863905325444,12
SPP1,2.366863905325444,12
FAM193B,2.366863905325444,12
H2BC1,2.366863905325444,12
CEP57L1,2.366863905325444,12
XKR5,2.366863905325444,12
LRRC42,2.366863905325444,12
PPP4C,2.366863905325444,12
KCNJ9,2.366863905325444,12
ABI2,2.366863905325444,12
GID8,2.366863905325444,12
SLC52A2,2.366863905325444,12
TMEM121,2.366863905325444,12
CALHM5,2.366863905325444,12
QRSL1,2.366863905325444,12
RPP38,2.366863905325444,12
PRDM13,2.366863905325444,12
IDUA,2.366863905325444,12
GFOD1,2.366863905325444,12
GPX5,2.366863905325444,12
SOX10,2.366863905325444,12
MICALL1,2.366863905325444,12
PYCR2,2.366863905325444,12
NAAA,2.366863905325444,12
COX7B,2.366863905325444,12
PTGES3L-AARSD1,2.366863905325444,12
TNFRSF13B,2.366863905325444,12
LDLRAD4,2.366863905325444,12
CPLX4,2.366863905325444,12
DIO1,2.366863905325444,12
PRG3,2.366863905325444,12
RCN1,2.366863905325444,12
ARF1,2.366863905325444,12
OR1C1,2.366863905325444,12
OR2W3,2.366863905325444,12
OR2T10,2.366863905325444,12
CCNB1,2.366863905325444,12
ARMCX6,2.366863905325444,12
RNF207,2.366863905325444,12
TMEM45B,2.366863905325444,12
ACTBL2,2.366863905325444,12
RUNDC3A,2.366863905325444,12
MSI2,2.366863905325444,12
TPBG,2.366863905325444,12
CWC25,2.366863905325444,12
PPP1R1B,2.366863905325444,12
C1orf100,2.366863905325444,12
TUBB4B,2.366863905325444,12
DNAAF5,2.366863905325444,12
HJV,2.366863905325444,12
INKA2,2.366863905325444,12
TMIGD1,2.366863905325444,12
ST3GAL1,2.366863905325444,12
TRIM63,2.366863905325444,12
TSPAN18,2.366863905325444,12
SGTA,2.366863905325444,12
SLC16A4,2.366863905325444,12
METTL15,2.366863905325444,12
ECRG4,2.366863905325444,12
PDK2,2.366863905325444,12
LIM2,2.366863905325444,12
OTP,2.366863905325444,12
GOLGA6B,2.366863905325444,12
AURKA,2.366863905325444,12
CASP14,2.366863905325444,12
ZNF274,2.366863905325444,12
IHH,2.366863905325444,12
RETREG2,2.366863905325444,12
OR14J1,2.366863905325444,12
UPK2,2.366863905325444,12
HOATZ,2.366863905325444,12
SCN3B,2.366863905325444,12
SQSTM1,2.366863905325444,12
GFI1,2.366863905325444,12
FAM166C,2.366863905325444,12
IGBP1P2,2.366863905325444,12
RXFP4,2.366863905325444,12
RELB,2.366863905325444,12
RAET1E,2.366863905325444,12
ANKMY2,2.366863905325444,12
FERD3L,2.366863905325444,12
PSMD4,2.366863905325444,12
PREB,2.366863905325444,12
HS3ST2,2.366863905325444,12
STAC2,2.366863905325444,12
PTX4,2.366863905325444,12
MLST8,2.366863905325444,12
SELENOO,2.366863905325444,12
ALG1,2.366863905325444,12
DNASE1L1,2.366863905325444,12
RMDN2,2.366863905325444,12
ATL2,2.366863905325444,12
DIPK1A,2.366863905325444,12
DBT,2.366863905325444,12
MTRF1L,2.366863905325444,12
TMEM198,2.366863905325444,12
BMI1,2.366863905325444,12
BICDL2,2.366863905325444,12
SELENOI,2.366863905325444,12
SEMA4G,2.366863905325444,12
LYAR,2.366863905325444,12
UCHL1,2.366863905325444,12
H2AP,2.366863905325444,12
LYSMD4,2.366863905325444,12
MSLN,2.366863905325444,12
IBA57,2.366863905325444,12
CEACAM21,2.366863905325444,12
RGS4,2.366863905325444,12
GPR31,2.366863905325444,12
OR6C70,2.366863905325444,12
OR2AG1,2.366863905325444,12
CA3,2.366863905325444,12
CPPED1,2.366863905325444,12
OR7D4,2.366863905325444,12
TAS1R3,2.366863905325444,12
SERPINB11,2.366863905325444,12
TUBB2B,2.366863905325444,12
FAM234A,2.366863905325444,12
OR7G3,2.366863905325444,12
STARD3,2.366863905325444,12
GHDC,2.366863905325444,12
CAVIN1,2.366863905325444,12
KRT222,2.366863905325444,12
ICAM5,2.366863905325444,12
HIBADH,2.366863905325444,12
RWDD2B,2.366863905325444,12
DNAJB2,2.366863905325444,12
MLXIPL,2.366863905325444,12
OR6T1,2.366863905325444,12
OR8B3,2.366863905325444,12
MSANTD2,2.366863905325444,12
HYLS1,2.366863905325444,12
PRDX4,2.366863905325444,12
STX2,2.366863905325444,12
PNPLA2,2.366863905325444,12
SGSH,2.366863905325444,12
AAR2,2.366863905325444,12
TM9SF4,2.366863905325444,12
BPIFB6,2.366863905325444,12
SHROOM1,2.366863905325444,12
GFRA3,2.366863905325444,12
TRAM1,2.366863905325444,12
CNOT9,2.366863905325444,12
PNO1,2.366863905325444,12
ZNF213,2.366863905325444,12
HLA-B,2.366863905325444,12
WASF1,2.366863905325444,12
PGPEP1L,2.366863905325444,12
HMOX2,2.366863905325444,12
SPIN3,2.366863905325444,12
BTBD1,2.366863905325444,12
GSTM2,2.366863905325444,12
MTIF3,2.366863905325444,12
SCNM1,2.366863905325444,12
RPF1,2.366863905325444,12
FPGT,2.366863905325444,12
SLC11A1,2.366863905325444,12
RGS20,2.366863905325444,12
PNP,2.366863905325444,12
TCTEX1D1,2.366863905325444,12
SERBP1,2.366863905325444,12
CLRN3,2.366863905325444,12
CAPG,2.366863905325444,12
SLC34A3,2.366863905325444,12
SFR1,2.366863905325444,12
CCDC103,2.366863905325444,12
PRNP,2.366863905325444,12
ATP5F1A,2.366863905325444,12
HAUS1,2.366863905325444,12
OR56B4,2.366863905325444,12
TAS2R9,2.366863905325444,12
OTX1,2.366863905325444,12
WDR92,2.366863905325444,12
EPCAM,2.366863905325444,12
SPESP1,2.366863905325444,12
TMEM175,2.366863905325444,12
OAS1,2.366863905325444,12
COPS7A,2.366863905325444,12
SPRY4,2.366863905325444,12
FGF6,2.366863905325444,12
GMCL1,2.366863905325444,12
ASPRV1,2.366863905325444,12
BBS4,2.366863905325444,12
LOXL1,2.366863905325444,12
REG3A,2.366863905325444,12
SP2,2.366863905325444,12
NRG2,2.366863905325444,12
RNF165,2.366863905325444,12
RPL17-C18orf32,2.366863905325444,12
ZP3,2.366863905325444,12
SKAP1,2.366863905325444,12
PDCD7,2.366863905325444,12
OR51D1,2.366863905325444,12
DNAJC18,2.366863905325444,12
GCNT3,2.366863905325444,12
FAH,2.366863905325444,12
GEM,2.366863905325444,12
CLTRN,2.366863905325444,12
SFXN5,2.366863905325444,12
INO80B,2.366863905325444,12
TSR2,2.366863905325444,12
DPH2,2.366863905325444,12
TRIM25,2.366863905325444,12
WNT3,2.366863905325444,12
NFU1,2.366863905325444,12
ANXA4,2.366863905325444,12
BDH1,2.366863905325444,12
TMEM207,2.366863905325444,12
CASP6,2.366863905325444,12
TAS2R20,2.366863905325444,12
SLC27A2,2.366863905325444,12
RPA4,2.366863905325444,12
BEX5,2.366863905325444,12
BEX1,2.366863905325444,12
MFSD13A,2.366863905325444,12
SFXN2,2.366863905325444,12
TRIM50,2.366863905325444,12
FKBP6,2.366863905325444,12
STN1,2.366863905325444,12
PBK,2.366863905325444,12
IQCF1,2.366863905325444,12
C1orf43,2.366863905325444,12
CHCHD3,2.366863905325444,12
ULK3,2.366863905325444,12
EQTN,2.366863905325444,12
MS4A13,2.366863905325444,12
RMDN3,2.366863905325444,12
BECN1,2.366863905325444,12
LRRC46,2.366863905325444,12
ZDHHC6,2.366863905325444,12
KCNK18,2.366863905325444,12
CD40,2.366863905325444,12
CCNJ,2.366863905325444,12
LDB1,2.366863905325444,12
CBX6,2.366863905325444,12
EIF3I,2.366863905325444,12
MXI1,2.366863905325444,12
FRMD8,2.366863905325444,12
RTP2,2.366863905325444,12
SETD6,2.366863905325444,12
OMG,2.366863905325444,12
NAT2,2.366863905325444,12
MAK16,2.366863905325444,12
ST8SIA1,2.366863905325444,12
KCTD9,2.366863905325444,12
RNFT1,2.366863905325444,12
KLHDC10,2.366863905325444,12
RBCK1,2.366863905325444,12
RPIA,2.366863905325444,12
DAPK2,2.366863905325444,12
CAPRIN1,2.366863905325444,12
ALG3,2.366863905325444,12
STARD7,2.366863905325444,12
GLDN,2.366863905325444,12
SDR16C5,2.366863905325444,12
SPATA9,2.366863905325444,12
OR4F17,2.366863905325444,12
RHOXF2,2.366863905325444,12
LRIT1,2.366863905325444,12
PEX19,2.366863905325444,12
SDF4,2.366863905325444,12
MINPP1,2.366863905325444,12
UBE2K,2.366863905325444,12
FAM167A,2.366863905325444,12
CLDN15,2.366863905325444,12
WDR54,2.366863905325444,12
PLXDC1,2.366863905325444,12
DCUN1D1,2.366863905325444,12
ACOT2,2.366863905325444,12
PRG2,2.366863905325444,12
OR5B21,2.366863905325444,12
HTR6,2.366863905325444,12
GJC3,2.366863905325444,12
MBD3,2.366863905325444,12
TTC33,2.366863905325444,12
GMNN,2.366863905325444,12
DPH6,2.366863905325444,12
VAMP7,2.366863905325444,12
SPATA2L,2.366863905325444,12
PDLIM7,2.366863905325444,12
MAPK9,2.366863905325444,12
ADH1A,2.366863905325444,12
PLCXD3,2.366863905325444,12
GPER1,2.366863905325444,12
ZSCAN1,2.366863905325444,12
GET3,2.366863905325444,12
ZCCHC9,2.366863905325444,12
UBTD1,2.366863905325444,12
RGS21,2.366863905325444,12
PLEKHA8,2.366863905325444,12
INSIG2,2.366863905325444,12
PALM,2.366863905325444,12
TRMT2A,2.366863905325444,12
SSBP1,2.366863905325444,12
PRSS37,2.366863905325444,12
CNTFR,2.366863905325444,12
ENPP7,2.366863905325444,12
TSSK3,2.366863905325444,12
RND1,2.366863905325444,12
LMBR1L,2.366863905325444,12
NPR3,2.366863905325444,12
CAPSL,2.366863905325444,12
SSU72P8,2.366863905325444,12
TTC24,2.366863905325444,12
TRAPPC13,2.366863905325444,12
ALDH7A1,2.366863905325444,12
NRF1,2.366863905325444,12
ST6GALNAC1,2.366863905325444,12
HDAC1,2.366863905325444,12
RHD,2.366863905325444,12
CSNK1D,2.366863905325444,12
SMPDL3B,2.366863905325444,12
KIR2DL3,2.366863905325444,12
MED26,2.366863905325444,12
NFIX,2.366863905325444,12
ASF1B,2.366863905325444,12
RAB6D,2.366863905325444,12
UBXN4,2.366863905325444,12
EHD1,2.366863905325444,12
SRSF10,2.366863905325444,12
INSM2,2.366863905325444,12
BBS5,2.366863905325444,12
CTLA4,2.366863905325444,12
STK16,2.366863905325444,12
EIF4E2,2.366863905325444,12
DOK3,2.366863905325444,12
HSD17B6,2.366863905325444,12
GPR182,2.366863905325444,12
HOXC8,2.366863905325444,12
AGA,2.366863905325444,12
FYTTD1,2.366863905325444,12
NSMCE4A,2.366863905325444,12
SERPINA9,2.366863905325444,12
CHN1,2.366863905325444,12
EVL,2.366863905325444,12
FBP2,2.366863905325444,12
CCNK,2.366863905325444,12
PLBD2,2.366863905325444,12
ABHD18,2.366863905325444,12
RDH5,2.366863905325444,12
OXA1L,2.366863905325444,12
CFLAR,2.366863905325444,12
FLACC1,2.366863905325444,12
TENT5B,2.366863905325444,12
HTR1D,2.366863905325444,12
TUBB2A,2.366863905325444,12
SIRT5,2.366863905325444,12
ZNF688,2.366863905325444,12
MYOZ1,2.366863905325444,12
GTPBP3,2.366863905325444,12
TNNT1,2.366863905325444,12
SERPINH1,2.366863905325444,12
NDUFV1,2.366863905325444,12
TAS2R41,2.366863905325444,12
CUEDC1,2.366863905325444,12
TIMM21,2.366863905325444,12
INHBE,2.366863905325444,12
DNAJB14,2.366863905325444,12
VSX2,2.366863905325444,12
ABCD4,2.366863905325444,12
NHLH1,2.366863905325444,12
LMF1,2.366863905325444,12
SPSB3,2.366863905325444,12
TACR2,2.366863905325444,12
MICU1,2.366863905325444,12
FBXO25,2.366863905325444,12
SLC35G6,2.366863905325444,12
AGPAT5,2.366863905325444,12
TMBIM1,2.366863905325444,12
DNPEP,2.366863905325444,12
WDR12,2.366863905325444,12
METTL6,2.366863905325444,12
SLC18B1,2.366863905325444,12
CXCR2,2.366863905325444,12
CRPPA,2.366863905325444,12
MEX3C,2.366863905325444,12
PRAMEF6,2.366863905325444,12
VTA1,2.366863905325444,12
NAT1,2.366863905325444,12
MEIS1,2.366863905325444,12
CAMKMT,2.366863905325444,12
CD248,2.366863905325444,12
SLC29A2,2.366863905325444,12
MFSD9,2.366863905325444,12
TAMM41,2.366863905325444,12
BCKDK,2.366863905325444,12
IL26,2.366863905325444,12
FRS2,2.366863905325444,12
NKX6-1,2.366863905325444,12
TMEM19,2.366863905325444,12
CCNQ,2.366863905325444,12
KDSR,2.366863905325444,12
TMEM79,2.366863905325444,12
GUK1,2.366863905325444,12
KLK12,2.366863905325444,12
AC011455.2,2.366863905325444,12
LRFN1,2.366863905325444,12
SLC30A3,2.366863905325444,12
ERICH1,2.366863905325444,12
FAM122B,2.366863905325444,12
NUSAP1,2.366863905325444,12
ACOT4,2.366863905325444,12
SLC22A14,2.366863905325444,12
VIPR1,2.366863905325444,12
GPD1L,2.366863905325444,12
RNASE9,2.366863905325444,12
NDUFAF1,2.366863905325444,12
MRI1,2.366863905325444,12
PCOLCE,2.366863905325444,12
CCDC6,2.366863905325444,12
HDGFL1,2.366863905325444,12
CREM,2.366863905325444,12
POLR3D,2.366863905325444,12
SLC25A27,2.366863905325444,12
ZNF488,2.366863905325444,12
CDKN1B,2.366863905325444,12
TMEM120A,2.366863905325444,12
IRS2,2.366863905325444,12
SPRY2,2.366863905325444,12
GPR183,2.366863905325444,12
SGPP2,2.366863905325444,12
FAM124B,2.366863905325444,12
OR10R2,2.366863905325444,12
OR10Z1,2.366863905325444,12
ENDOD1,2.366863905325444,12
C11orf24,2.366863905325444,12
PHOX2B,2.366863905325444,12
GMFB,2.366863905325444,12
ABT1,2.366863905325444,12
TRGC1,2.366863905325444,12
METTL27,2.366863905325444,12
OR52K1,2.366863905325444,12
OR8B12,2.366863905325444,12
OR2L13,2.366863905325444,12
IFT57,2.366863905325444,12
WDR53,2.366863905325444,12
AZI2,2.366863905325444,12
OR4N5,2.366863905325444,12
AKR1C3,2.366863905325444,12
CLU,2.366863905325444,12
SCARA5,2.366863905325444,12
NPM2,2.366863905325444,12
CCRL2,2.366863905325444,12
SFXN1,2.366863905325444,12
TRIM13,2.366863905325444,12
APOA5,2.366863905325444,12
SCN2B,2.366863905325444,12
TTPA,2.366863905325444,12
ARMC1,2.366863905325444,12
MTFR1,2.366863905325444,12
PMPCA,2.366863905325444,12
CDSN,2.366863905325444,12
RDH8,2.366863905325444,12
TCEAL4,2.366863905325444,12
TMEM31,2.366863905325444,12
TSC22D3,2.366863905325444,12
UBXN8,2.366863905325444,12
RAB2A,2.366863905325444,12
IGHD,2.366863905325444,12
GPR176,2.366863905325444,12
KCNA7,2.366863905325444,12
IZUMO2,2.366863905325444,12
HSD17B14,2.366863905325444,12
LIN7B,2.366863905325444,12
TBC1D17,2.366863905325444,12
FBXW9,2.366863905325444,12
CCDC51,2.366863905325444,12
SHISA5,2.366863905325444,12
ACAP3,2.366863905325444,12
LRR1,2.366863905325444,12
DCTD,2.366863905325444,12
GJA3,2.366863905325444,12
C1QTNF9,2.366863905325444,12
COPS5,2.366863905325444,12
OR2S2,2.366863905325444,12
IL12A,2.366863905325444,12
COLEC10,2.366863905325444,12
HERPUD2,2.366863905325444,12
SPDYE1,2.366863905325444,12
IZUMO1,2.366863905325444,12
IRF2BP1,2.366863905325444,12
SH2B3,2.366863905325444,12
TEAD1,2.366863905325444,12
PUS1,2.366863905325444,12
UBE2Q1,2.366863905325444,12
TSN,2.366863905325444,12
CLEC9A,2.366863905325444,12
TMEM52B,2.366863905325444,12
C3orf33,2.366863905325444,12
PRKAB1,2.366863905325444,12
PRR5-ARHGAP8,2.366863905325444,12
CCDC61,2.366863905325444,12
KLK6,2.366863905325444,12
PLCXD1,2.366863905325444,12
AKR1C1,2.366863905325444,12
CRYGS,2.366863905325444,12
AHSG,2.366863905325444,12
PGAM5,2.366863905325444,12
RGS2,2.366863905325444,12
TRAC,2.366863905325444,12
SLC25A17,2.366863905325444,12
EAPP,2.366863905325444,12
TNFSF18,2.366863905325444,12
CIRBP,2.366863905325444,12
ANKLE1,2.366863905325444,12
WDR38,2.366863905325444,12
SPATC1,2.366863905325444,12
TMEM120B,2.366863905325444,12
ZFAND5,2.366863905325444,12
NDUFAF6,2.366863905325444,12
EIF3G,2.366863905325444,12
BHLHE40,2.366863905325444,12
CCR4,2.366863905325444,12
SLC39A2,2.366863905325444,12
HYAL1,2.366863905325444,12
ASB10,2.366863905325444,12
CKM,2.366863905325444,12
VN1R4,2.366863905325444,12
NACC1,2.366863905325444,12
CD177,2.366863905325444,12
C19orf18,2.366863905325444,12
ZNF227,2.366863905325444,12
CEACAM19,2.366863905325444,12
CARM1,2.366863905325444,12
P2RX7,2.366863905325444,12
SLC25A38,2.366863905325444,12
TMEM201,2.366863905325444,12
PRDX6,2.366863905325444,12
KRT78,2.366863905325444,12
GPD1,2.366863905325444,12
CHDH,2.366863905325444,12
OR1L8,2.366863905325444,12
TOR2A,2.366863905325444,12
TOR1B,2.366863905325444,12
ODF1,2.366863905325444,12
ASS1,2.366863905325444,12
CCDC157,2.366863905325444,12
CSNK1E,2.366863905325444,12
NAA10,2.366863905325444,12
RAD23A,2.366863905325444,12
TTLL8,2.366863905325444,12
MBIP,2.366863905325444,12
CSPG5,2.366863905325444,12
RUVBL1,2.366863905325444,12
EEFSEC,2.366863905325444,12
RPN1,2.366863905325444,12
HMCES,2.366863905325444,12
TRAV19,2.366863905325444,12
IGSF11,2.366863905325444,12
TMEM38A,2.366863905325444,12
SDR9C7,2.366863905325444,12
KCNMB4,2.366863905325444,12
SLA,2.366863905325444,12
NDUFA8,2.366863905325444,12
TJAP1,2.366863905325444,12
RPL18A,2.366863905325444,12
GLYCTK,2.366863905325444,12
EEF1A1,2.366863905325444,12
FCRLA,2.366863905325444,12
NFE2,2.366863905325444,12
GPR84,2.366863905325444,12
CD47,2.366863905325444,12
GRK1,2.366863905325444,12
PHF11,2.366863905325444,12
GCSAM,2.366863905325444,12
CCDC127,2.366863905325444,12
SUCLG2,2.366863905325444,12
SKI,2.366863905325444,12
GSTA1,2.366863905325444,12
ETFBKMT,2.366863905325444,12
CD34,2.366863905325444,12
ARHGEF16,2.366863905325444,12
SUMF1,2.366863905325444,12
ZNF268,2.366863905325444,12
MGLL,2.366863905325444,12
CNKSR3,2.366863905325444,12
STOML2,2.366863905325444,12
MSANTD3,2.366863905325444,12
OR13C8,2.366863905325444,12
NFKBID,2.366863905325444,12
TP53TG5,2.366863905325444,12
COL26A1,2.366863905325444,12
RMND5B,2.366863905325444,12
CRACR2A,2.366863905325444,12
NSMCE2,2.366863905325444,12
FBXO28,2.366863905325444,12
ART5,2.366863905325444,12
CMSS1,2.366863905325444,12
ZNF330,2.366863905325444,12
HELT,2.366863905325444,12
NSUN3,2.366863905325444,12
ELF3,2.366863905325444,12
KLRC2,2.366863905325444,12
SLC25A40,2.366863905325444,12
HSD17B2,2.366863905325444,12
KRTAP26-1,2.366863905325444,12
TSSK6,2.366863905325444,12
KCNK5,2.366863905325444,12
RNF2,2.366863905325444,12
LAX1,2.366863905325444,12
